#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,7,17,14,55,281,6.5,NAN,NAN,NAN,NAN,NAN,NAN,26.6,25.3,NAN,NAN,NAN
2012,7,17,15,55,274,6.1,NAN,NAN,NAN,NAN,NAN,NAN,27.1,25.5,NAN,NAN,NAN
2012,7,17,16,55,275,5.5,NAN,NAN,NAN,NAN,NAN,NAN,27.6,25.6,NAN,NAN,NAN
2012,7,17,18,55,267,4.6,NAN,0.3,NAN,NAN,NAN,NAN,28.2,25.9,NAN,NAN,NAN
2012,7,17,19,55,266,3.9,NAN,0.28,NAN,NAN,NAN,NAN,28.5,26.1,NAN,NAN,NAN
2012,7,18,1,55,262,3.5,NAN,0.1,NAN,NAN,NAN,NAN,28.4,26.2,NAN,NAN,NAN
2012,7,18,2,55,265,5.6,NAN,0.13,NAN,NAN,NAN,NAN,28.9,26.1,NAN,NAN,NAN
2012,7,18,3,55,43,4.4,NAN,0.14,NAN,NAN,NAN,NAN,27.5,26,NAN,NAN,NAN
2012,7,18,4,55,36,1.5,NAN,0.19,NAN,NAN,NAN,NAN,26.4,26,NAN,NAN,NAN
2012,7,18,5,55,353,2.2,NAN,0.16,NAN,NAN,NAN,NAN,26.4,26,NAN,NAN,NAN
2012,7,18,6,55,8,2,NAN,0.17,NAN,NAN,NAN,NAN,26.1,25.9,NAN,NAN,NAN
2012,7,18,7,55,39,4.5,NAN,0.22,NAN,NAN,NAN,NAN,25.5,25.9,NAN,NAN,NAN
2012,7,18,8,55,58,3.8,NAN,0.26,NAN,NAN,NAN,NAN,25.6,25.8,NAN,NAN,NAN
2012,7,18,9,55,57,3.3,NAN,0.24,NAN,NAN,NAN,NAN,25.4,25.8,NAN,NAN,NAN
2012,7,18,10,55,61,4.2,NAN,0.28,NAN,NAN,NAN,NAN,25.3,25.8,NAN,NAN,NAN
2012,7,18,11,55,53,4.4,NAN,0.28,NAN,NAN,NAN,NAN,25.3,25.7,NAN,NAN,NAN
2012,7,18,12,55,61,4.6,NAN,0.25,NAN,NAN,NAN,NAN,25.3,25.7,NAN,NAN,NAN
2012,7,18,13,55,76,4.7,NAN,0.28,NAN,NAN,NAN,NAN,25.3,25.8,NAN,NAN,NAN
2012,7,18,14,55,86,4.3,NAN,0.28,NAN,NAN,NAN,NAN,25.2,25.8,NAN,NAN,NAN
2012,7,18,15,55,98,2.9,NAN,0.32,NAN,NAN,NAN,NAN,25.7,25.9,NAN,NAN,NAN
2012,7,18,16,55,66,2.6,NAN,0.31,NAN,NAN,NAN,NAN,26,26,NAN,NAN,NAN
2012,7,18,17,55,56,4.2,NAN,0.25,NAN,NAN,NAN,NAN,25.7,26,NAN,NAN,NAN
2012,7,18,18,55,82,4,NAN,0.22,NAN,NAN,NAN,NAN,25.6,26.1,NAN,NAN,NAN
2012,7,18,19,55,64,4.2,NAN,0.21,NAN,NAN,NAN,NAN,26,26.2,NAN,NAN,NAN
2012,7,18,20,55,49,4.2,NAN,0.13,NAN,NAN,NAN,NAN,26.2,26.3,NAN,NAN,NAN
2012,7,18,21,55,40,4.2,NAN,0.18,NAN,NAN,NAN,NAN,26.5,26.3,NAN,NAN,NAN
2012,7,18,22,55,81,3.1,NAN,0.14,NAN,NAN,NAN,NAN,25.1,26.2,NAN,NAN,NAN
2012,7,19,1,55,100,1.6,NAN,0.14,NAN,NAN,NAN,NAN,24.7,26.1,NAN,NAN,NAN
2012,7,19,2,55,90,0.8,NAN,0.15,NAN,NAN,NAN,NAN,24.7,26.1,NAN,NAN,NAN
2012,7,19,3,55,67,0.1,NAN,0.17,NAN,NAN,NAN,NAN,24.7,26.1,NAN,NAN,NAN
2012,7,19,4,55,43,2.2,NAN,0.14,NAN,NAN,NAN,NAN,25,26.1,NAN,NAN,NAN
2012,7,19,5,55,37,1.2,NAN,0.16,NAN,NAN,NAN,NAN,25.2,26,NAN,NAN,NAN
2012,7,19,6,55,69,1.4,NAN,0.15,NAN,NAN,NAN,NAN,25.1,26,NAN,NAN,NAN
2012,7,19,7,55,88,1.1,NAN,0.13,NAN,NAN,NAN,NAN,25.1,26,NAN,NAN,NAN
2012,7,19,8,55,106,2.7,NAN,0.16,NAN,NAN,NAN,NAN,25.2,26,NAN,NAN,NAN
2012,7,19,9,55,171,2.2,NAN,0.13,NAN,NAN,NAN,NAN,25.2,26,NAN,NAN,NAN
2012,7,19,10,55,199,3.8,NAN,0.12,NAN,NAN,NAN,NAN,24.8,26,NAN,NAN,NAN
2012,7,19,11,55,186,2.8,NAN,0.12,NAN,NAN,NAN,NAN,24.6,26,NAN,NAN,NAN
2012,7,19,12,55,161,3.9,NAN,0.12,NAN,NAN,NAN,NAN,24.5,26,NAN,NAN,NAN
2012,7,19,13,55,165,3.7,NAN,0.14,NAN,NAN,NAN,NAN,24.8,26,NAN,NAN,NAN
2012,7,19,14,55,91,1.9,NAN,0.14,NAN,NAN,NAN,NAN,23.6,26,NAN,NAN,NAN
2012,7,19,15,55,177,4.2,NAN,0.14,NAN,NAN,NAN,NAN,23.7,26,NAN,NAN,NAN
2012,7,19,16,55,224,4.6,NAN,0.15,NAN,NAN,NAN,NAN,24.2,25.9,NAN,NAN,NAN
2012,7,19,17,55,246,4.8,NAN,0.2,NAN,NAN,NAN,NAN,24.5,26,NAN,NAN,NAN
2012,7,19,18,55,266,6.1,NAN,0.34,NAN,NAN,NAN,NAN,25.2,26,NAN,NAN,NAN
2012,7,19,19,55,36,5.3,NAN,0.33,NAN,NAN,NAN,NAN,23.8,26,NAN,NAN,NAN
2012,7,19,20,55,104,8.1,NAN,0.52,NAN,NAN,NAN,NAN,23.8,26,NAN,NAN,NAN
2012,7,19,21,55,95,8.7,NAN,0.69,NAN,NAN,NAN,NAN,23.9,26,NAN,NAN,NAN
2012,7,19,22,55,100,8.8,NAN,0.96,NAN,NAN,NAN,NAN,23.7,25.8,NAN,NAN,NAN
2012,7,20,1,55,95,8.1,NAN,1.34,NAN,NAN,NAN,NAN,23.1,25.4,NAN,NAN,NAN
2012,7,20,2,55,80,9.1,NAN,1.32,NAN,NAN,NAN,NAN,23.1,25.3,NAN,NAN,NAN
2012,7,20,3,55,69,8.5,NAN,1.7,NAN,NAN,NAN,NAN,22.5,25.2,NAN,NAN,NAN
2012,7,20,4,55,89,8.4,NAN,1.42,NAN,NAN,NAN,NAN,22.5,25.1,NAN,NAN,NAN
2012,7,20,5,55,91,8.8,NAN,1.67,NAN,NAN,NAN,NAN,22.6,25,NAN,NAN,NAN
2012,7,20,6,55,50,10.3,NAN,1.62,NAN,NAN,NAN,NAN,22.5,25,NAN,NAN,NAN
2012,7,20,7,55,44,10.8,NAN,1.75,NAN,NAN,NAN,NAN,21.5,24.9,NAN,NAN,NAN
2012,7,20,8,55,60,8.8,NAN,2.04,NAN,NAN,NAN,NAN,21.8,24.9,NAN,NAN,NAN
2012,7,20,9,55,89,9.8,NAN,1.85,NAN,NAN,NAN,NAN,21.6,24.8,NAN,NAN,NAN
2012,7,20,10,55,83,9.8,NAN,1.84,NAN,NAN,NAN,NAN,21.6,24.7,NAN,NAN,NAN
2012,7,20,11,55,88,9.5,NAN,2.02,NAN,NAN,NAN,NAN,21.5,24.6,NAN,NAN,NAN
2012,7,20,12,55,98,10.6,NAN,2.04,NAN,NAN,NAN,NAN,21.9,24.5,NAN,NAN,NAN
2012,7,20,13,55,74,10.4,NAN,1.88,NAN,NAN,NAN,NAN,21.7,24.5,NAN,NAN,NAN
2012,7,20,14,55,89,10.4,NAN,2.03,NAN,NAN,NAN,NAN,21.4,24.4,NAN,NAN,NAN
2012,7,20,15,55,104,10,NAN,1.86,NAN,NAN,NAN,NAN,21.5,24.3,NAN,NAN,NAN
2012,7,20,16,55,97,9.3,NAN,1.83,NAN,NAN,NAN,NAN,21.6,24.3,NAN,NAN,NAN
2012,7,20,17,55,66,8.4,NAN,1.85,NAN,NAN,NAN,NAN,21.7,24.2,NAN,NAN,NAN
2012,7,20,18,55,55,9.2,NAN,1.86,NAN,NAN,NAN,NAN,21.6,24.2,NAN,NAN,NAN
2012,7,20,19,55,101,8.1,NAN,1.68,NAN,NAN,NAN,NAN,21.8,24.2,NAN,NAN,NAN
2012,7,20,20,55,79,8.1,NAN,1.62,NAN,NAN,NAN,NAN,22.1,24.2,NAN,NAN,NAN
2012,7,20,21,55,93,7.7,NAN,1.71,NAN,NAN,NAN,NAN,22.3,24.1,NAN,NAN,NAN
2012,7,20,22,55,116,7.5,NAN,1.41,NAN,NAN,NAN,NAN,22.3,24.1,NAN,NAN,NAN
2012,7,21,20,55,332,1.7,NAN,0.16,NAN,NAN,NAN,NAN,24.4,25.2,NAN,NAN,NAN
2012,7,21,21,55,326,2.1,NAN,0.16,NAN,NAN,NAN,NAN,24.9,25.3,NAN,NAN,NAN
2012,7,21,22,55,313,2.4,NAN,0.15,NAN,NAN,NAN,NAN,25.3,25.9,NAN,NAN,NAN
2012,7,22,1,55,235,2.8,NAN,0.13,NAN,NAN,NAN,NAN,24.6,25.1,NAN,NAN,NAN
2012,7,22,2,55,225,3.7,NAN,0.17,NAN,NAN,NAN,NAN,24.5,24.9,NAN,NAN,NAN
2012,7,22,3,55,219,4.5,NAN,0.13,NAN,NAN,NAN,NAN,24.7,24.8,NAN,NAN,NAN
2012,7,22,4,55,221,4.7,NAN,0.11,NAN,NAN,NAN,NAN,24.7,24.7,NAN,NAN,NAN
2012,7,22,5,55,229,5.7,NAN,0.14,NAN,NAN,NAN,NAN,24.4,24.6,NAN,NAN,NAN
2012,7,22,6,55,246,5.1,NAN,0.12,NAN,NAN,NAN,NAN,24.4,24.5,NAN,NAN,NAN
2012,7,22,7,55,257,5.4,NAN,0.14,NAN,NAN,NAN,NAN,24.3,24.4,NAN,NAN,NAN
2012,7,22,8,55,255,6,NAN,0.14,NAN,NAN,NAN,NAN,24.1,24.3,NAN,NAN,NAN
2012,7,22,9,55,264,5.7,NAN,0.26,NAN,NAN,NAN,NAN,24.2,24.3,NAN,NAN,NAN
2012,7,22,10,55,270,5.7,NAN,0.29,NAN,NAN,NAN,NAN,24.2,24.2,NAN,NAN,NAN
2012,7,22,11,55,271,5.6,NAN,0.34,NAN,NAN,NAN,NAN,24,24.2,NAN,NAN,NAN
2012,7,22,12,55,271,6.3,NAN,0.39,NAN,NAN,NAN,NAN,24,24.2,NAN,NAN,NAN
2012,7,22,13,55,271,5.9,NAN,0.44,NAN,NAN,NAN,NAN,24.1,24.3,NAN,NAN,NAN
2012,7,22,14,55,276,6.4,NAN,0.49,NAN,NAN,NAN,NAN,24.5,24.3,NAN,NAN,NAN
2012,7,22,15,55,286,6.2,NAN,0.48,NAN,NAN,NAN,NAN,25.1,24.4,NAN,NAN,NAN
2012,7,22,16,55,281,5.6,NAN,0.49,NAN,NAN,NAN,NAN,25.3,24.5,NAN,NAN,NAN
2012,7,22,17,55,301,5.7,NAN,0.38,NAN,NAN,NAN,NAN,25.8,24.6,NAN,NAN,NAN
2012,7,22,18,55,307,3.9,NAN,0.41,NAN,NAN,NAN,NAN,26.1,24.8,NAN,NAN,NAN
2012,7,22,19,55,316,2.6,NAN,0.29,NAN,NAN,NAN,NAN,26.2,25,NAN,NAN,NAN
2012,7,22,20,55,312,2.8,NAN,0.26,NAN,NAN,NAN,NAN,26.9,25.2,NAN,NAN,NAN
2012,7,22,22,55,291,3.3,NAN,0.2,NAN,NAN,NAN,NAN,27.7,25.2,NAN,NAN,NAN
2012,7,23,0,55,257,3.3,NAN,0.13,NAN,NAN,NAN,NAN,26.5,25.1,NAN,NAN,NAN
2012,7,23,2,55,252,4.6,NAN,0.12,NAN,NAN,NAN,NAN,26.6,24.9,NAN,NAN,NAN
2012,7,23,3,55,252,5.5,NAN,0.14,NAN,NAN,NAN,NAN,26.5,24.9,NAN,NAN,NAN
2012,7,23,4,55,263,6.7,NAN,0.16,NAN,NAN,NAN,NAN,26.3,24.8,NAN,NAN,NAN
2012,7,23,5,55,265,6.6,NAN,0.2,NAN,NAN,NAN,NAN,25.9,24.8,NAN,NAN,NAN
2012,7,23,6,55,264,6.5,NAN,0.28,NAN,NAN,NAN,NAN,25.7,24.7,NAN,NAN,NAN
2012,7,23,7,55,268,6.5,NAN,0.34,NAN,NAN,NAN,NAN,25.6,24.6,NAN,NAN,NAN
2012,7,23,8,55,264,6.4,NAN,0.34,NAN,NAN,NAN,NAN,25.2,24.6,NAN,NAN,NAN
2012,7,23,9,55,266,5.3,NAN,0.31,NAN,NAN,NAN,NAN,25.3,24.5,NAN,NAN,NAN
2012,7,23,10,55,252,5.4,NAN,0.29,NAN,NAN,NAN,NAN,25.1,24.5,NAN,NAN,NAN
2012,7,23,11,55,260,5.8,NAN,0.3,NAN,NAN,NAN,NAN,25.3,24.5,NAN,NAN,NAN
2012,7,23,12,55,262,5.8,NAN,0.28,NAN,NAN,NAN,NAN,25.4,24.5,NAN,NAN,NAN
2012,7,23,13,55,277,8,NAN,0.31,NAN,NAN,NAN,NAN,26.2,24.5,NAN,NAN,NAN
2012,7,23,14,55,279,7.3,NAN,0.41,NAN,NAN,NAN,NAN,26,24.5,NAN,NAN,NAN
2012,7,23,15,55,276,7.7,NAN,0.54,NAN,NAN,NAN,NAN,25.9,24.5,NAN,NAN,NAN
2012,7,23,16,55,277,6.9,NAN,0.73,NAN,NAN,NAN,NAN,25.9,24.6,NAN,NAN,NAN
2012,7,23,17,55,277,6.3,NAN,0.72,NAN,NAN,NAN,NAN,26.6,24.7,NAN,NAN,NAN
2012,7,23,18,55,278,6.3,NAN,0.95,NAN,NAN,NAN,NAN,27.1,24.7,NAN,NAN,NAN
2012,7,23,19,55,269,6.2,NAN,0.82,NAN,NAN,NAN,NAN,27.6,24.8,NAN,NAN,NAN
2012,7,23,20,55,283,7.7,NAN,0.72,NAN,NAN,NAN,NAN,28.2,24.9,NAN,NAN,NAN
2012,7,23,21,55,281,6.3,NAN,0.65,NAN,NAN,NAN,NAN,28,24.9,NAN,NAN,NAN
2012,7,23,22,55,275,7.7,NAN,0.63,NAN,NAN,NAN,NAN,28.3,24.9,NAN,NAN,NAN
2012,7,24,1,55,289,5.5,NAN,0.76,NAN,NAN,NAN,NAN,27,24.8,NAN,NAN,NAN
2012,7,24,2,55,288,5.4,NAN,0.75,NAN,NAN,NAN,NAN,26.8,24.8,NAN,NAN,NAN
2012,7,24,3,55,299,6.1,NAN,0.51,NAN,NAN,NAN,NAN,26.9,24.7,NAN,NAN,NAN
2012,7,24,4,55,314,4.4,NAN,0.61,NAN,NAN,NAN,NAN,26.3,24.7,NAN,NAN,NAN
2012,7,24,5,55,299,4.1,NAN,0.52,NAN,NAN,NAN,NAN,26.1,24.7,NAN,NAN,NAN
2012,7,24,6,55,295,6.2,NAN,0.4,NAN,NAN,NAN,NAN,26.4,24.7,NAN,NAN,NAN
2012,7,24,7,55,299,5.7,NAN,0.43,NAN,NAN,NAN,NAN,26.2,24.7,NAN,NAN,NAN
2012,7,24,8,55,0,3.1,NAN,0.46,NAN,NAN,NAN,NAN,25.4,24.6,NAN,NAN,NAN
2012,7,24,9,55,85,2.1,NAN,0.4,NAN,NAN,NAN,NAN,25.2,24.6,NAN,NAN,NAN
2012,7,24,10,55,70,1.4,NAN,0.35,NAN,NAN,NAN,NAN,25.1,24.6,NAN,NAN,NAN
2012,7,24,11,55,56,3.7,NAN,0.27,NAN,NAN,NAN,NAN,25.5,24.6,NAN,NAN,NAN
2012,7,24,12,55,54,3.1,NAN,0.25,NAN,NAN,NAN,NAN,25.7,24.7,NAN,NAN,NAN
2012,7,24,13,55,36,4.4,NAN,0.2,NAN,NAN,NAN,NAN,25.2,24.7,NAN,NAN,NAN
2012,7,24,14,55,38,4.7,NAN,0.18,NAN,NAN,NAN,NAN,24.9,24.7,NAN,NAN,NAN
2012,7,24,15,55,11,5.5,NAN,0.2,NAN,NAN,NAN,NAN,24.6,24.8,NAN,NAN,NAN
2012,7,24,16,55,13,5.2,NAN,0.29,NAN,NAN,NAN,NAN,25,24.8,NAN,NAN,NAN
2012,7,24,17,55,4,4.4,NAN,0.34,NAN,NAN,NAN,NAN,25,24.8,NAN,NAN,NAN
2012,7,24,18,55,11,4.8,NAN,NAN,NAN,NAN,NAN,NAN,25.3,24.9,NAN,NAN,NAN
2012,7,24,19,55,51,8,NAN,NAN,NAN,NAN,NAN,NAN,25.3,25,NAN,NAN,NAN
2012,7,24,20,55,355,9.9,NAN,NAN,NAN,NAN,NAN,NAN,24.7,24.9,NAN,NAN,NAN
2012,7,24,21,55,22,7.9,NAN,NAN,NAN,NAN,NAN,NAN,24.5,24.8,NAN,NAN,NAN
2012,7,24,22,55,23,7.7,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24.8,NAN,NAN,NAN
2012,7,25,1,55,23,8.2,NAN,NAN,NAN,NAN,NAN,NAN,23.3,24.5,NAN,NAN,NAN
2012,7,25,2,55,36,7.9,NAN,NAN,NAN,NAN,NAN,NAN,22.7,24.5,NAN,NAN,NAN
2012,7,25,3,55,48,7.5,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.4,NAN,NAN,NAN
2012,7,25,4,55,59,7.2,NAN,NAN,NAN,NAN,NAN,NAN,22.6,24.4,NAN,NAN,NAN
2012,7,25,5,55,72,7,NAN,NAN,NAN,NAN,NAN,NAN,22.6,24.3,NAN,NAN,NAN
2012,7,25,6,55,77,6.5,NAN,NAN,NAN,NAN,NAN,NAN,22.4,24.3,NAN,NAN,NAN
2012,7,25,7,55,84,6.2,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.3,NAN,NAN,NAN
2012,7,25,8,55,92,6.8,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.2,NAN,NAN,NAN
2012,7,25,9,55,106,5.9,NAN,NAN,NAN,NAN,NAN,NAN,22.3,24.2,NAN,NAN,NAN
2012,7,25,10,55,147,5,NAN,NAN,NAN,NAN,NAN,NAN,22.1,24.2,NAN,NAN,NAN
2012,7,25,11,55,168,6.1,NAN,NAN,NAN,NAN,NAN,NAN,21.7,24.2,NAN,NAN,NAN
2012,7,25,12,55,188,4.2,NAN,NAN,NAN,NAN,NAN,NAN,21.9,24.2,NAN,NAN,NAN
2012,7,25,13,55,196,4.1,NAN,NAN,NAN,NAN,NAN,NAN,22.5,24.2,NAN,NAN,NAN
2012,7,25,14,55,217,3.7,NAN,NAN,NAN,NAN,NAN,NAN,23.2,24.3,NAN,NAN,NAN
2012,7,25,15,55,246,4.2,NAN,NAN,NAN,NAN,NAN,NAN,23.8,24.4,NAN,NAN,NAN
2012,7,25,16,55,261,2.5,NAN,NAN,NAN,NAN,NAN,NAN,24.5,24.5,NAN,NAN,NAN
2012,7,25,17,55,347,0,NAN,NAN,NAN,NAN,NAN,NAN,25.3,24.7,NAN,NAN,NAN
2012,7,25,18,55,111,0.8,NAN,NAN,NAN,NAN,NAN,NAN,26.1,24.9,NAN,NAN,NAN
2012,7,25,19,55,64,0.4,NAN,NAN,NAN,NAN,NAN,NAN,27.9,25,NAN,NAN,NAN
2012,7,25,20,55,113,3.5,NAN,NAN,NAN,NAN,NAN,NAN,26.2,25.4,NAN,NAN,NAN
2012,7,25,21,55,118,4.7,NAN,NAN,NAN,NAN,NAN,NAN,25.6,25.3,NAN,NAN,NAN
2012,7,26,1,55,245,7.1,NAN,NAN,NAN,NAN,NAN,NAN,27.4,24.7,NAN,NAN,NAN
2012,7,26,2,55,241,6.3,NAN,NAN,NAN,NAN,NAN,NAN,27,24.6,NAN,NAN,NAN
2012,7,26,3,55,245,5.2,NAN,NAN,NAN,NAN,NAN,NAN,26.8,24.6,NAN,NAN,NAN
2012,7,26,4,55,245,8.3,NAN,NAN,NAN,NAN,NAN,NAN,26.9,24.5,NAN,NAN,NAN
2012,7,26,5,55,247,8.8,NAN,NAN,NAN,NAN,NAN,NAN,26.9,24.4,NAN,NAN,NAN
2012,7,26,6,55,257,8.6,NAN,NAN,NAN,NAN,NAN,NAN,26.8,24.4,NAN,NAN,NAN
2012,7,26,7,55,61,7.8,NAN,NAN,NAN,NAN,NAN,NAN,25.5,24.4,NAN,NAN,NAN
2012,7,26,8,55,86,3.5,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24.3,NAN,NAN,NAN
2012,7,26,9,55,178,3.8,NAN,NAN,NAN,NAN,NAN,NAN,24.4,24.3,NAN,NAN,NAN
2012,7,26,10,55,105,4.3,NAN,NAN,NAN,NAN,NAN,NAN,24.7,24.3,NAN,NAN,NAN
2012,7,26,11,55,154,4.2,NAN,NAN,NAN,NAN,NAN,NAN,24.8,24.3,NAN,NAN,NAN
2012,7,26,12,55,150,4.4,NAN,NAN,NAN,NAN,NAN,NAN,25,24.3,NAN,NAN,NAN
2012,7,26,13,55,80,4,NAN,NAN,NAN,NAN,NAN,NAN,25.1,24.3,NAN,NAN,NAN
2012,7,26,14,55,66,1.5,NAN,NAN,NAN,NAN,NAN,NAN,26.3,24.3,NAN,NAN,NAN
2012,7,26,15,55,35,3.5,NAN,NAN,NAN,NAN,NAN,NAN,25.6,24.3,NAN,NAN,NAN
2012,7,26,16,55,99,1.6,NAN,NAN,NAN,NAN,NAN,NAN,26.3,24.4,NAN,NAN,NAN
2012,7,26,17,55,260,3,NAN,0.18,NAN,NAN,NAN,NAN,26,24.5,NAN,NAN,NAN
2012,7,26,18,55,296,4.7,NAN,0.14,NAN,NAN,NAN,NAN,26.3,24.8,NAN,NAN,NAN
2012,7,26,19,55,326,5.9,NAN,0.13,NAN,NAN,NAN,NAN,26.2,24.8,NAN,NAN,NAN
2012,7,26,20,55,354,3.6,NAN,0.12,NAN,NAN,NAN,NAN,26,24.8,NAN,NAN,NAN
2012,7,26,21,55,359,2,NAN,0.14,NAN,NAN,NAN,NAN,25.5,24.7,NAN,NAN,NAN
2012,7,26,22,55,274,5,NAN,0.11,NAN,NAN,NAN,NAN,24.9,24.7,NAN,NAN,NAN
2012,7,27,1,55,247,3.2,NAN,0.21,NAN,NAN,NAN,NAN,24.8,24.6,NAN,NAN,NAN
2012,7,27,2,55,266,3.9,NAN,0.28,NAN,NAN,NAN,NAN,25,24.6,NAN,NAN,NAN
2012,7,27,3,55,285,3.4,NAN,0.23,NAN,NAN,NAN,NAN,25.2,24.5,NAN,NAN,NAN
2012,7,27,4,55,23,3.3,NAN,0.26,NAN,NAN,NAN,NAN,24.8,24.3,NAN,NAN,NAN
2012,7,27,5,55,44,3.1,NAN,0.19,NAN,NAN,NAN,NAN,24.4,24.3,NAN,NAN,NAN
2012,7,27,6,55,42,3.3,NAN,0.18,NAN,NAN,NAN,NAN,23.9,24.4,NAN,NAN,NAN
2012,7,27,7,55,29,3.4,NAN,0.16,NAN,NAN,NAN,NAN,23.6,24.2,NAN,NAN,NAN
2012,7,27,8,55,23,2.6,NAN,0.2,NAN,NAN,NAN,NAN,23.4,24.2,NAN,NAN,NAN
2012,7,27,9,55,31,2.3,NAN,0.2,NAN,NAN,NAN,NAN,23.2,24.2,NAN,NAN,NAN
2012,7,27,10,55,32,1.7,NAN,0.22,NAN,NAN,NAN,NAN,23.4,24.2,NAN,NAN,NAN
2012,7,27,11,55,39,1.5,NAN,0.18,NAN,NAN,NAN,NAN,23.7,24.3,NAN,NAN,NAN
2012,7,27,12,55,69,1.1,NAN,0.21,NAN,NAN,NAN,NAN,24.2,24.3,NAN,NAN,NAN
2012,7,27,13,55,42,1.8,NAN,0.17,NAN,NAN,NAN,NAN,25.1,24.4,NAN,NAN,NAN
2012,7,27,15,55,321,2.3,NAN,NAN,NAN,NAN,NAN,NAN,24.1,24.8,NAN,NAN,NAN
2012,7,28,1,55,360,8.5,NAN,NAN,NAN,NAN,NAN,NAN,22.3,23.3,NAN,NAN,NAN
2012,7,28,3,55,333,6.4,NAN,NAN,NAN,NAN,NAN,NAN,20.5,23.1,NAN,NAN,NAN
2012,7,28,4,55,324,6.6,NAN,NAN,NAN,NAN,NAN,NAN,20.1,23.2,NAN,NAN,NAN
2012,7,28,5,55,326,6,NAN,NAN,NAN,NAN,NAN,NAN,20,23.3,NAN,NAN,NAN
2012,7,28,6,55,326,6.8,NAN,NAN,NAN,NAN,NAN,NAN,19.8,23.3,NAN,NAN,NAN
2012,7,28,7,55,335,7.5,NAN,NAN,NAN,NAN,NAN,NAN,19.7,23.4,NAN,NAN,NAN
2012,7,28,8,55,333,6.6,NAN,NAN,NAN,NAN,NAN,NAN,19.6,23.4,NAN,NAN,NAN
2012,7,28,9,55,320,6.4,NAN,NAN,NAN,NAN,NAN,NAN,18.1,23.4,NAN,NAN,NAN
2012,7,28,10,55,328,6.7,NAN,NAN,NAN,NAN,NAN,NAN,18.4,23.4,NAN,NAN,NAN
2012,7,28,11,55,330,5.5,NAN,NAN,NAN,NAN,NAN,NAN,18.7,23.4,NAN,NAN,NAN
2012,7,28,12,55,331,6.1,NAN,NAN,NAN,NAN,NAN,NAN,20,23.5,NAN,NAN,NAN
2012,7,28,13,55,343,7,NAN,NAN,NAN,NAN,NAN,NAN,21,23.5,NAN,NAN,NAN
2012,7,28,14,55,352,6.6,NAN,NAN,NAN,NAN,NAN,NAN,21.8,23.6,NAN,NAN,NAN
2012,7,28,18,55,23,7,NAN,NAN,NAN,NAN,NAN,NAN,22.9,23.8,NAN,NAN,NAN
2012,7,28,20,55,36,6.5,NAN,NAN,NAN,NAN,NAN,NAN,23.4,23.9,NAN,NAN,NAN
2012,7,28,21,55,37,5.6,NAN,NAN,NAN,NAN,NAN,NAN,23.9,23.9,NAN,NAN,NAN
2012,7,28,22,55,46,4.8,NAN,NAN,NAN,NAN,NAN,NAN,24.3,23.9,NAN,NAN,NAN
2012,7,29,1,55,37,1,NAN,NAN,NAN,NAN,NAN,NAN,22.2,23.8,NAN,NAN,NAN
2012,7,29,2,55,49,1.1,NAN,NAN,NAN,NAN,NAN,NAN,22.1,23.8,NAN,NAN,NAN
2012,7,29,3,55,352,0.2,NAN,NAN,NAN,NAN,NAN,NAN,22.2,23.7,NAN,NAN,NAN
2012,7,29,4,55,320,1.9,NAN,NAN,NAN,NAN,NAN,NAN,21.8,23.7,NAN,NAN,NAN
2012,7,29,5,55,286,1.9,NAN,NAN,NAN,NAN,NAN,NAN,21.2,23.7,NAN,NAN,NAN
2012,7,29,6,55,295,1.9,NAN,NAN,NAN,NAN,NAN,NAN,20.4,23.7,NAN,NAN,NAN
2012,7,29,7,55,291,3.3,NAN,NAN,NAN,NAN,NAN,NAN,19.5,23.7,NAN,NAN,NAN
2012,7,29,8,55,315,3.3,NAN,NAN,NAN,NAN,NAN,NAN,19.3,23.7,NAN,NAN,NAN
2012,7,29,9,55,297,2.5,NAN,NAN,NAN,NAN,NAN,NAN,20.2,23.6,NAN,NAN,NAN
2012,7,29,10,55,359,0.3,NAN,NAN,NAN,NAN,NAN,NAN,20.4,23.6,NAN,NAN,NAN
2012,7,29,11,55,160,1.6,NAN,NAN,NAN,NAN,NAN,NAN,20.9,23.6,NAN,NAN,NAN
2012,7,29,12,55,160,1.8,NAN,NAN,NAN,NAN,NAN,NAN,21.3,23.7,NAN,NAN,NAN
2012,7,29,13,55,172,2.5,NAN,NAN,NAN,NAN,NAN,NAN,21.5,23.8,NAN,NAN,NAN
2012,7,29,18,55,144,3.9,NAN,NAN,NAN,NAN,NAN,NAN,23.5,24.8,NAN,NAN,NAN
2012,7,29,22,55,157,4.3,NAN,NAN,NAN,NAN,NAN,NAN,25.1,24.7,NAN,NAN,NAN
2012,7,30,1,55,124,6.2,NAN,NAN,NAN,NAN,NAN,NAN,24.3,24.4,NAN,NAN,NAN
