Year,Month,Day,Inflow volume [m3 d-1],*Suspended sediment concentration[mg m-3]
2001,10,27,46729592.93,
2001,10,28,28135618.78,
2001,10,29,19817261.92,
2001,10,30,15168768.39,
2001,10,31,12502001.04,
2001,11,1,10251151.54,
2001,11,2,8000302.035,
2001,11,3,8024767.791,
2001,11,4,7413123.904,
2001,11,5,5945178.577,
2001,11,6,5382466.201,
2001,11,7,5676055.267,
2001,11,8,4697425.048,
2001,11,9,3792192.096,
2001,11,10,4061315.406,
2001,11,11,3938986.629,
2001,11,12,3278411.232,
2001,11,13,3009287.922,
2001,11,14,3033753.677,
2001,11,15,2740164.612,
2001,11,16,2935890.655,
2001,11,17,2642301.59,
2001,11,18,2265528.956,
2001,11,19,2414770.064,
2001,11,20,2241063.2,
2001,11,21,2258189.229,
2001,11,22,1967046.739,
2001,11,23,2094268.667,
2001,11,24,2299781.013,
2001,11,25,3082685.188,
2001,11,26,3425205.764,
2001,11,27,4012383.895,
2001,11,28,4868685.337,
2001,11,29,5358000.446,
2001,11,30,24955070.57,
2001,12,1,53335346.9,
2001,12,2,45995620.26,
2001,12,3,31071509.43,
2001,12,4,21554330.56,
2001,12,5,17762138.46,
2001,12,6,14973042.34,
2001,12,7,12599864.06,
2001,12,8,10006493.98,
2001,12,9,8171562.324,
2001,12,10,7119534.839,
2001,12,11,5994110.088,
2001,12,12,5186740.158,
2001,12,13,4403835.983,
2001,12,14,7829041.747,
2001,12,15,30826851.88,
2001,12,16,40857811.62,
2001,12,17,50888771.36,
2001,12,18,79269047.69,
2001,12,19,78290417.47,
2001,12,20,62143018.87,
2001,12,21,41591784.28,
2001,12,22,28624933.89,
2001,12,23,21432001.78,
2001,12,24,16636713.71,
2001,12,25,11572302.33,
2001,12,26,9443781.608,
2001,12,27,6434493.686,
2001,12,28,5382466.201,
2001,12,29,4159178.428,
2001,12,30,3180548.21,
2001,12,31,3058219.433,
2002,1,1,2935890.655,
2002,1,2,2862493.389,
2002,1,3,2764630.367,
2002,1,4,2691233.101,
2002,1,5,2642301.59,
2002,1,6,2617835.834,
2002,1,7,2593370.079,
2002,1,8,2544438.568,
2002,1,9,2519972.812,
2002,1,10,2471041.301,
2002,1,11,2446575.546,
2002,1,12,2935890.655,
2002,1,13,2764630.367,
2002,1,14,3009287.922,
2002,1,15,3058219.433,
2002,1,16,2984822.166,
2002,1,17,2838027.633,
2002,1,18,2740164.612,
2002,1,19,2691233.101,
2002,1,20,2495507.057,
2002,1,21,2495507.057,
2002,1,22,2593370.079,
2002,1,23,2380518.006,
2002,1,24,2431896.093,
2002,1,25,2204364.567,
2002,1,26,2471041.301,
2002,1,27,2691233.101,
2002,1,28,2691233.101,
2002,1,29,2715698.856,
2002,1,30,11034055.71,
2002,1,31,47218908.04,
2002,2,1,96150418.96,
2002,2,2,114744393.1,
2002,2,3,109606584.5,
2002,2,4,84406856.34,
2002,2,5,53090689.35,
2002,2,6,37432605.85,
2002,2,7,29114249,
2002,2,8,21040549.7,
2002,2,9,15291097.16,
2002,2,10,12110548.95,
2002,2,11,10128822.76,
2002,2,12,10349014.56,
2002,2,13,10789398.16,
2002,2,14,9859699.45,
2002,2,15,8685343.188,
2002,2,16,7364192.393,
2002,2,17,6850411.529,
2002,2,18,6238767.642,
2002,2,19,5871781.31,
2002,2,20,6116438.865,
2002,2,21,13554028.52,
2002,2,22,16269727.38,
2002,2,23,12404138.02,
2002,2,24,11009589.96,
2002,2,25,8538548.656,
2002,2,26,8514082.9,
2002,2,27,9712904.918,
2002,2,28,9199124.053,
2002,3,1,8783206.21,
2002,3,2,8832137.721,
2002,3,3,29848221.66,
2002,3,4,39389866.29,
2002,3,5,29603564.11,
2002,3,6,20942686.67,
2002,3,7,16147398.6,
2002,3,8,14043343.63,
2002,3,9,15755946.52,
2002,3,10,26423015.9,
2002,3,11,26423015.9,
2002,3,12,21162878.47,
2002,3,13,16807974,
2002,3,14,13554028.52,
2002,3,15,13138110.68,
2002,3,16,11865891.4,
2002,3,17,10789398.16,
2002,3,18,8416219.878,
2002,3,19,8147096.568,
2002,3,20,7144000.594,
2002,3,21,5529260.734,
2002,3,22,5235671.668,
2002,3,23,5039945.625,
2002,3,24,5235671.668,
2002,3,25,5406931.957,
2002,3,26,5235671.668,
2002,3,27,6361096.42,
2002,3,28,4819753.826,
2002,3,29,9321452.83,
2002,3,30,58473155.55,
2002,3,31,106670693.8,
2002,4,1,104468775.8,
2002,4,2,76088499.48,
2002,4,3,65078909.52,
2002,4,4,54558634.68,
2002,4,5,45506305.16,
2002,4,6,32539454.76,
2002,4,7,24465755.46,
2002,4,8,21701125.09,
2002,4,9,42325756.95,
2002,4,10,59207128.21,
2002,4,11,49910141.14,
2002,4,12,33762742.53,
2002,4,13,45261647.6,
2002,4,14,54313977.12,
2002,4,15,48931510.92,
2002,4,16,40123838.95,
2002,4,17,31316166.99,
2002,4,18,23364796.46,
2002,4,19,19254549.55,
2002,4,20,17248357.6,
2002,4,21,13700823.06,
2002,4,22,8930000.743,
2002,4,23,10838329.67,
2002,4,24,8905534.987,
2002,4,25,8196028.079,
2002,4,26,6801480.018,
2002,4,27,6165370.376,
2002,4,28,7902439.014,
2002,4,29,16881371.27,
2002,4,30,17957864.51,
2002,5,1,13651891.55,
2002,5,2,19034357.75,
2002,5,3,20379974.3,
2002,5,4,16122932.85,
2002,5,5,12575398.31,
2002,5,6,7926904.769,
2002,5,7,7192932.105,
2002,5,8,6165370.376,
2002,5,9,8538548.656,
2002,5,10,13994412.12,
2002,5,11,12159480.46,
2002,5,12,27401646.12,
2002,5,13,54069319.57,
2002,5,14,62143018.87,
2002,5,15,61653703.76,
2002,5,16,56026580,
2002,5,17,45261647.6,
2002,5,18,38655893.63,
2002,5,19,28380276.33,
2002,5,20,22777618.33,
2002,5,21,16196330.11,
2002,5,22,12771124.35,
2002,5,23,9982028.228,
2002,5,24,8416219.878,
2002,5,25,7388658.149,
2002,5,26,7364192.393,
2002,5,27,10862795.42,
2002,5,28,8391754.123,
2002,5,29,7608849.948,
2002,5,30,11988220.18,
2002,5,31,11278713.27,
2002,6,1,8734274.699,
2002,6,2,6410027.931,
2002,6,3,6972740.306,
2002,6,4,6091973.11,
2002,6,5,5896247.066,
2002,6,6,10813863.91,
2002,6,7,12820055.86,
2002,6,8,9125726.787,
2002,6,9,6679151.241,
2002,6,10,4721890.804,
2002,6,11,4305972.961,
2002,6,12,3767726.341,
2002,6,13,3523068.786,
2002,6,14,3474137.275,
2002,6,15,3205013.965,
2002,6,16,3107150.943,
2002,6,17,2960356.411,
2002,6,18,2446575.546,
2002,6,19,2329139.92,
2002,6,20,2309567.315,
2002,6,21,2033104.279,
2002,6,22,1663671.371,
2002,6,23,1519323.414,
2002,6,24,1741961.789,
2002,6,25,1803126.177,
2002,6,26,5798384.044,
2002,6,27,5039945.625,
2002,6,28,15780412.27,
2002,6,29,6728082.752,
2002,6,30,3474137.275,
2002,7,1,2886959.144,
2002,7,2,2417216.639,
2002,7,3,1719942.609,
2002,7,4,1387208.335,
2002,7,5,1277112.435,
2002,7,6,1086279.542,
2002,7,7,966397.3407,
2002,7,8,1034901.456,
2002,7,9,1042241.183,
2002,7,10,1179249.413,
2002,7,11,1042241.183,
2002,7,12,773117.8725,
2002,7,13,839175.4123,
2002,7,14,846515.1389,
2002,7,15,736419.2393,
2002,7,16,618983.6131,
2002,7,17,689934.304,
2002,7,18,736419.2393,
2002,7,19,665468.5485,
2002,7,20,692380.8795,
2002,7,21,814709.6568,
2002,7,22,956611.0385,
2002,7,23,941931.5852,
2002,7,24,780457.5992,
2002,7,25,1140104.204,
2002,7,26,905232.952,
2002,7,27,917465.8298,
2002,7,28,956611.0385,
2002,7,29,2617835.834,
2002,7,30,3302876.987,
2002,7,31,4110246.917,
2002,8,1,2838027.633,
2002,8,2,1856950.839,
2002,8,3,1282005.586,
2002,8,4,1049580.909,
2002,8,5,890553.4987,
2002,8,6,1235520.651,
2002,8,7,1282005.586,
2002,8,8,1174356.262,
2002,8,9,841621.9878,
2002,8,10,665468.5485,
2002,8,11,545586.3468,
2002,8,12,582284.9799,
2002,8,13,680148.0018,
2002,8,14,577391.8289,
2002,8,15,599411.0088,
2002,8,16,616537.0376,
2002,8,17,853854.8656,
2002,8,18,866087.7433,
2002,8,19,856301.4411,
2002,8,20,714400.0594,
2002,8,21,951717.8874,
2002,8,22,1272219.284,
2002,8,23,1536449.443,
2002,8,24,3890055.118,
2002,8,25,2862493.389,
2002,8,26,2813561.878,
2002,8,27,2148093.329,
2002,8,28,1357849.428,
2002,8,29,1020222.003,
2002,8,30,746205.5415,
2002,8,31,577391.8289,
2002,9,1,538246.6201,
2002,9,2,506441.138,
2002,9,3,594517.8577,
2002,9,4,709506.9083,
2002,9,5,628769.9153,
2002,9,6,599411.0088,
2002,9,7,596964.4332,
2002,9,8,574945.2533,
2002,9,9,562712.3756,
2002,9,10,545586.3468,
2002,9,11,462402.7782,
2002,9,12,474635.6559,
2002,9,13,445276.7494,
2002,9,14,623876.7642,
2002,9,15,596964.4332,
2002,9,16,530906.8935,
2002,9,17,523567.1668,
2002,9,18,486868.5337,
2002,9,19,506441.138,
2002,9,20,628769.9153,
2002,9,21,768224.7214,
2002,9,22,1100958.996,
2002,9,23,1619633.011,
2002,9,24,1220841.197,
2002,9,25,819602.8079,
2002,9,26,768224.7214,
2002,9,27,1020222.003,
2002,9,28,897893.2254,
2002,9,29,1560915.198,
2002,9,30,1847164.537,
2002,10,1,2314460.467,
2002,10,2,1563361.774,
2002,10,3,787797.3258,
2002,10,4,1502197.385,
2002,10,5,1181695.989,
2002,10,6,621430.1887,
2002,10,7,768224.7214,
2002,10,8,866087.7433,
2002,10,9,763331.5704,
2002,10,10,543139.7712,
2002,10,11,430597.2961,
2002,10,12,411024.6917,
2002,10,13,477082.2315,
2002,10,14,643449.3686,
2002,10,15,467295.9293,
2002,10,16,379219.2096,
2002,10,17,342520.5764,
2002,10,18,401238.3895,
2002,10,19,462402.7782,
2002,10,20,391452.0874,
2002,10,21,572498.6778,
2002,10,22,939485.0097,
2002,10,23,562712.3756,
2002,10,24,440383.5983,
2002,10,25,423257.5695,
2002,10,26,428150.7206,
2002,10,27,455063.0516,
2002,10,28,611643.8865,
2002,10,29,741312.3904,
2002,10,30,1125424.751,
2002,10,31,486868.5337,
2002,11,1,425704.145,
2002,11,2,391452.0874,
2002,11,3,371879.483,
2002,11,4,344967.152,
2002,11,5,574945.2533,
2002,11,6,1213501.471,
2002,11,7,472189.0804,
2002,11,8,452616.476,
2002,11,9,499101.4114,
2002,11,10,765778.1459,
2002,11,11,3767726.341,
2002,11,12,6605753.974,
2002,11,13,6458959.441,
2002,11,14,4770822.315,
2002,11,15,3547534.542,
2002,11,16,2375624.855,
2002,11,17,2072249.487,
2002,11,18,1729728.911,
2002,11,19,1286898.737,
2002,11,20,1352956.277,
2002,11,21,1746854.94,
2002,11,22,1878970.019,
2002,11,23,1979279.617,
2002,11,24,2089375.516,
2002,11,25,2544438.568,
2002,11,26,3327342.743,
2002,11,27,3180548.21,
2002,11,28,2691233.101,
2002,11,29,1878970.019,
2002,11,30,1492411.083,
2002,12,1,2025764.552,
2002,12,2,1962153.588,
2002,12,3,1744408.364,
2002,12,4,1680797.4,
2002,12,5,1634312.465,
2002,12,6,1330937.097,
2002,12,7,719293.2105,
2002,12,8,829389.1101,
2002,12,9,1056920.636,
2002,12,10,1453265.874,
2002,12,11,1279559.011,
2002,12,12,726632.9372,
2002,12,13,687487.7284,
2002,12,14,729079.5127,
2002,12,15,711953.4839,
2002,12,16,1078939.816,
2002,12,17,1184142.564,
2002,12,18,856301.4411,
2002,12,19,4330438.716,
2002,12,20,13602960.04,
2002,12,21,24465755.46,
2002,12,22,18985426.24,
2002,12,23,10716000.89,
2002,12,24,6410027.931,
2002,12,25,5431397.712,
2002,12,26,4819753.826,
2002,12,27,4257041.45,
2002,12,28,2911424.9,
2002,12,29,2275315.258,
2002,12,30,2471041.301,
2002,12,31,17248357.6,
2003,1,1,36943290.74,
2003,1,2,36698633.19,
2003,1,3,23364796.46,
2003,1,4,17835535.73,
2003,1,5,11034055.71,
2003,1,6,7829041.747,
2003,1,7,6850411.529,
2003,1,8,5627123.756,
2003,1,9,5137808.647,
2003,1,10,5871781.31,
2003,1,11,11009589.96,
2003,1,12,7339726.638,
2003,1,13,5627123.756,
2003,1,14,4893151.092,
2003,1,15,3669863.319,
2003,1,16,3033753.677,
2003,1,17,2862493.389,
2003,1,18,2666767.345,
2003,1,19,2130967.301,
2003,1,20,2006191.948,
2003,1,21,1842271.386,
2003,1,22,1712602.882,
2003,1,23,1399441.212,
2003,1,24,1115638.449,
2003,1,25,1374975.457,
2003,1,26,1335830.248,
2003,1,27,1335830.248,
2003,1,28,1448372.723,
2003,1,29,1502197.385,
2003,1,30,1277112.435,
2003,1,31,1039794.607,
2003,2,1,1443479.572,
2003,2,2,1113191.873,
2003,2,3,1076493.24,
2003,2,4,5309068.935,
2003,2,5,5700521.022,
2003,2,6,8220493.835,
2003,2,7,8538548.656,
2003,2,8,7021671.817,
2003,2,9,5529260.734,
2003,2,10,3180548.21,
2003,2,11,2348712.524,
2003,2,12,1810465.904,
2003,2,13,1345616.55,
2003,2,14,1100958.996,
2003,2,15,929698.7075,
2003,2,16,856301.4411,
2003,2,17,1223287.773,
2003,2,18,2152986.48,
2003,2,19,1345616.55,
2003,2,20,1027561.729,
2003,2,21,782904.1747,
2003,2,22,2150539.905,
2003,2,23,3718794.83,
2003,2,24,6018575.843,
2003,2,25,8783206.21,
2003,2,26,6385562.175,
2003,2,27,5382466.201,
2003,2,28,4403835.983,
2003,3,1,3914520.874,
2003,3,2,3180548.21,
2003,3,3,2691233.101,
2003,3,4,2446575.546,
2003,3,5,2691233.101,
2003,3,6,3180548.21,
2003,3,7,4648493.537,
2003,3,8,11254247.51,
2003,3,9,12232877.73,
2003,3,10,14190138.17,
2003,3,11,24465755.46,
2003,3,12,22019179.91,
2003,3,13,29358906.55,
2003,3,14,41591784.28,
2003,3,15,58717813.1,
2003,3,16,73397266.38,
2003,3,17,65323567.08,
2003,3,18,53090689.35,
2003,3,19,41347126.73,
2003,3,20,35720002.97,
2003,3,21,35475345.42,
2003,3,22,36453975.64,
2003,3,23,33762742.53,
2003,3,24,23193536.18,
2003,3,25,16807974,
2003,3,26,14288001.19,
2003,3,27,11670165.35,
2003,3,28,10764932.4,
2003,3,29,14165672.41,
2003,3,30,21456467.54,
2003,3,31,20477837.32,
2003,4,1,16465453.42,
2003,4,2,13382768.24,
2003,4,3,10251151.54,
2003,4,4,10764932.4,
2003,4,5,47708223.15,
2003,4,6,73152608.83,
2003,4,7,66057539.74,
2003,4,8,65323567.08,
2003,4,9,56271237.56,
2003,4,10,40857811.62,
2003,4,11,25689043.23,
2003,4,12,20404440.05,
2003,4,13,13896549.1,
2003,4,14,11547836.58,
2003,4,15,5773918.289,
2003,4,16,5724986.778,
2003,4,17,6263233.398,
2003,4,18,5113342.891,
2003,4,19,4648493.537,
2003,4,20,4550630.516,
2003,4,21,4452767.494,
2003,4,22,3743260.585,
2003,4,23,3596466.053,
2003,4,24,3498603.031,
2003,4,25,2568904.323,
2003,4,26,2789096.122,
2003,4,27,2838027.633,
2003,4,28,2838027.633,
2003,4,29,2544438.568,
2003,4,30,2241063.2,
2003,5,1,3033753.677,
2003,5,2,5309068.935,
2003,5,3,11278713.27,
2003,5,4,12110548.95,
2003,5,5,40368496.51,
2003,5,6,75109869.26,
2003,5,7,60675073.54,
2003,5,8,36453975.64,
2003,5,9,64834251.97,
2003,5,10,120371516.9,
2003,5,11,134072339.9,
2003,5,12,128445216.2,
2003,5,13,111074529.8,
2003,5,14,81715623.24,
2003,5,15,54313977.12,
2003,5,16,38411236.07,
2003,5,17,29358906.55,
2003,5,18,20331042.79,
2003,5,19,15193234.14,
2003,5,20,13064713.42,
2003,5,21,11719096.87,
2003,5,22,9150192.542,
2003,5,23,9492713.118,
2003,5,24,7926904.769,
2003,5,25,5945178.577,
2003,5,26,5455863.468,
2003,5,27,4477233.249,
2003,5,28,3694329.074,
2003,5,29,3400740.009,
2003,5,30,3669863.319,
2003,5,31,3620931.808,
2003,6,1,3449671.52,
2003,6,2,3498603.031,
2003,6,3,3767726.341,
2003,6,4,3767726.341,
2003,6,5,4183644.184,
2003,6,6,4575096.271,
2003,6,7,3816657.852,
2003,6,8,4403835.983,
2003,6,9,3327342.743,
2003,6,10,3400740.009,
2003,6,11,3865589.363,
2003,6,12,4354904.472,
2003,6,13,6777014.262,
2003,6,14,23291399.2,
2003,6,15,28380276.33,
2003,6,16,24367892.44,
2003,6,17,30582194.33,
2003,6,18,38411236.07,
2003,6,19,40368496.51,
2003,6,20,27646303.67,
2003,6,21,21089481.21,
2003,6,22,13089179.17,
2003,6,23,8636411.677,
2003,6,24,7266329.372,
2003,6,25,5578192.245,
2003,6,26,3645397.564,
2003,6,27,3009287.922,
2003,6,28,2935890.655,
2003,6,29,3425205.764,
2003,6,30,2617835.834,
2003,7,1,2544438.568,
2003,7,2,3253945.476,
2003,7,3,7706712.97,
2003,7,4,8978932.254,
2003,7,5,13162576.44,
2003,7,6,35720002.97,
2003,7,7,53335346.9,
2003,7,8,89055349.87,
2003,7,9,111808502.5,
2003,7,10,108138639.1,
2003,7,11,92725213.19,
2003,7,12,79513705.25,
2003,7,13,64834251.97,
2003,7,14,50888771.36,
2003,7,15,32539454.76,
2003,7,16,17174960.33,
2003,7,17,10055425.49,
2003,7,18,5749452.533,
2003,7,19,4110246.917,
2003,7,20,3327342.743,
2003,7,21,6581288.219,
2003,7,22,42081099.39,
2003,7,23,42815072.06,
2003,7,24,32294797.21,
2003,7,25,17860001.49,
2003,7,26,13994412.12,
2003,7,27,9541644.629,
2003,7,28,11376576.29,
2003,7,29,12477535.28,
2003,7,30,11254247.51,
2003,7,31,8465151.389,
2003,8,1,6458959.441,
2003,8,2,20208714.01,
2003,8,3,55781922.45,
2003,8,4,62387676.42,
2003,8,5,67525485.07,
2003,8,6,53824662.01,
2003,8,7,36453975.64,
2003,8,8,27156988.56,
2003,8,9,24465755.46,
2003,8,10,19327946.81,
2003,8,11,11792494.13,
2003,8,12,7339726.638,
2003,8,13,9517178.874,
2003,8,14,9957562.472,
2003,8,15,8024767.791,
2003,8,16,5994110.088,
2003,8,17,3498603.031,
2003,8,18,3033753.677,
2003,8,19,3009287.922,
2003,8,20,2471041.301,
2003,8,21,1778660.422,
2003,8,22,2446575.546,
2003,8,23,2233723.473,
2003,8,24,1582934.378,
2003,8,25,1624526.163,
2003,8,26,1910775.501,
2003,8,27,1786000.149,
2003,8,28,6238767.642,
2003,8,29,5211205.913,
2003,8,30,3302876.987,
2003,8,31,2338926.222,
2003,9,1,9248055.564,
2003,9,2,36943290.74,
2003,9,3,56026580,
2003,9,4,53824662.01,
2003,9,5,35964660.53,
2003,9,6,19768330.41,
2003,9,7,16269727.38,
2003,9,8,12330740.75,
2003,9,9,8220493.835,
2003,9,10,6116438.865,
2003,9,11,4085781.162,
2003,9,12,3376274.253,
2003,9,13,2740164.612,
2003,9,14,2297334.438,
2003,9,15,2338926.222,
2003,9,16,2267975.531,
2003,9,17,2292441.287,
2003,9,18,2089375.516,
2003,9,19,1626972.738,
2003,9,20,1370082.306,
2003,9,21,1531556.292,
2003,9,22,2740164.612,
2003,9,23,5969644.332,
2003,9,24,9590576.14,
2003,9,25,13602960.04,
2003,9,26,19352412.57,
2003,9,27,36453975.64,
2003,9,28,57983840.44,
2003,9,29,45261647.6,
2003,9,30,28869591.44,
2003,10,1,21603262.07,
2003,10,2,15070905.36,
2003,10,3,10838329.67,
2003,10,4,7780110.236,
2003,10,5,6336630.664,
2003,10,6,5553726.489,
2003,10,7,4526164.76,
2003,10,8,4624027.782,
2003,10,9,3792192.096,
2003,10,10,2446575.546,
2003,10,11,2593370.079,
2003,10,12,2544438.568,
2003,10,13,3841123.607,
2003,10,14,3572000.297,
2003,10,15,10349014.56,
2003,10,16,22802084.09,
2003,10,17,21701125.09,
2003,10,18,16392056.16,
2003,10,19,12110548.95,
2003,10,20,10128822.76,
2003,10,21,8807671.966,
2003,10,22,6703616.996,
2003,10,23,5260137.424,
2003,10,24,4354904.472,
2003,10,25,4819753.826,
2003,10,26,5578192.245,
2003,10,27,5284603.179,
2003,10,28,5651589.511,
2003,10,29,5700521.022,
2003,10,30,5627123.756,
2003,10,31,5529260.734,
2003,11,1,5260137.424,
2003,11,2,5333534.69,
2003,11,3,4624027.782,
2003,11,4,4672959.293,
2003,11,5,3890055.118,
2003,11,6,3596466.053,
2003,11,7,3767726.341,
2003,11,8,3669863.319,
2003,11,9,3302876.987,
2003,11,10,3474137.275,
2003,11,11,3645397.564,
2003,11,12,3841123.607,
2003,11,13,3963452.385,
2003,11,14,3376274.253,
2003,11,15,3205013.965,
2003,11,16,4672959.293,
2003,11,17,4208109.939,
2003,11,18,4624027.782,
2003,11,19,11988220.18,
2003,11,20,16661179.47,
2003,11,21,15193234.14,
2003,11,22,15242165.65,
2003,11,23,10495809.09,
2003,11,24,11816959.89,
2003,11,25,15755946.52,
2003,11,26,16587782.2,
2003,11,27,13040247.66,
2003,11,28,23389262.22,
2003,11,29,37432605.85,
2003,11,30,42081099.39,
2003,12,1,35475345.42,
2003,12,2,21994714.16,
2003,12,3,20624631.85,
2003,12,4,14288001.19,
2003,12,5,10495809.09,
2003,12,6,9859699.45,
2003,12,7,8807671.966,
2003,12,8,8709808.944,
2003,12,9,8636411.677,
2003,12,10,22802084.09,
2003,12,11,53090689.35,
2003,12,12,51133428.91,
2003,12,13,35964660.53,
2003,12,14,21725590.85,
2003,12,15,13480631.26,
2003,12,16,11792494.13,
2003,12,17,11229781.76,
2003,12,18,11572302.33,
2003,12,19,11547836.58,
2003,12,20,9345918.586,
2003,12,21,6679151.241,
2003,12,22,6532356.708,
2003,12,23,17272823.35,
2003,12,24,59696443.32,
2003,12,25,65568224.63,
2003,12,26,50399456.25,
2003,12,27,31071509.43,
2003,12,28,23584988.26,
2003,12,29,17126028.82,
2003,12,30,27646303.67,
2003,12,31,30582194.33,
2004,1,1,26667673.45,
2004,1,2,16710110.98,
2004,1,3,15511288.96,
2004,1,4,23144604.67,
2004,1,5,51622744.02,
2004,1,6,74375896.6,
2004,1,7,60919731.1,
2004,1,8,42815072.06,
2004,1,9,30826851.88,
2004,1,10,18642905.66,
2004,1,11,12673261.33,
2004,1,12,8807671.966,
2004,1,13,7339726.638,
2004,1,14,6116438.865,
2004,1,15,5137808.647,
2004,1,16,4648493.537,
2004,1,17,4159178.428,
2004,1,18,3669863.319,
2004,1,19,3180548.21,
2004,1,20,2691233.101,
2004,1,21,2446575.546,
2004,1,22,2104054.97,
2004,1,23,1957260.437,
2004,1,24,1810465.904,
2004,1,25,1712602.882,
2004,1,26,1663671.371,
2004,1,27,1614739.86,
2004,1,28,1565808.349,
2004,1,29,1516876.839,
2004,1,30,1467945.328,
2004,1,31,1467945.328,
2004,2,1,1419013.817,
2004,2,2,1370082.306,
2004,2,3,1370082.306,
2004,2,4,1321150.795,
2004,2,5,1272219.284,
2004,2,6,1467945.328,
2004,2,7,2055123.459,
2004,2,8,2201917.991,
2004,2,9,2446575.546,
2004,2,10,2935890.655,
2004,2,11,2446575.546,
2004,2,12,2104054.97,
2004,2,13,1957260.437,
2004,2,14,1908328.926,
2004,2,15,2104054.97,
2004,2,16,2250849.502,
2004,2,17,2446575.546,
2004,2,18,2691233.101,
2004,2,19,2935890.655,
2004,2,20,3180548.21,
2004,2,21,12746658.59,
2004,2,22,28135618.78,
2004,2,23,32294797.21,
2004,2,24,28380276.33,
2004,2,25,26178358.34,
