! SRAD     daily Insolation Incident On A Horizontal Surface (MJ/m^2/day) ,,,,,,,,,
! T2M      Average Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! TMIN     Minimum Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! TMAX     Maximum Air Temperature At 2 m Above The Surface Of The Earth (degrees C) ,,,,,,,,,
! RH2M     Relative Humidity At 2 m (%) ,,,,,,,,,
! TDEW     Dew/Frost Point Temperature At 2 m (degrees C) ,,,,,,,,,
! WIND     Wind Speed At 10 m Above The Surface Of The Earth (m/s),,,,,,,,,
*WEATHER DATA: NASA,,,,,,,,,
,,,,,,,,,
YEAR,MONTH,DAY,SRAD,TMAX,TMIN,WIND,TDEW,T2M,RH2M
1987,1,15,5.075,5.8375,0.0625,3.625,2.1625,3.05,94.175
1987,1,16,7.35,-0.625,-4.2625,2.4125,-6.0125,-3.1125,80.25
1987,1,17,7.275,-2.7125,-6.3625,1.85,-7.0625,-4.6625,83.2625
1987,1,18,3.6875,1.8125,-3.3125,3.6875,-1.95,-0.725,91.3125
1987,1,19,2.025,-3.275,-7.9625,3.05,-6.25,-5.225,92.3125
1987,1,20,5.4875,-5.075,-13.4875,3.1375,-10.7125,-8.2375,82.275
1987,1,21,7.45,-3.8375,-11.2875,4.0125,-10.2875,-8.0125,83.7875
1987,1,22,3.65,-3.3375,-10.5875,2.425,-8.0625,-6.8875,91.7875
1987,1,23,5.5625,-3.4,-17.8,5.525,-13.05,-11.475,88.325
1987,1,24,7.3625,-14.7375,-20.225,6.0625,-22.2,-17.125,64.3625
1987,1,25,8.6375,-11.5125,-20.15,2.275,-20.2375,-16.2375,71.175
1987,1,26,9.3375,-9.275,-20.0375,2.0875,-18.3625,-15.875,80.925
1987,1,27,6.9875,-6.1,-22.775,2.0375,-15.075,-13.525,88.35
1987,1,28,5.325,-3.1,-10.95,2.925,-9.2,-7.65,88.5375
1987,1,29,8.75,-2.5875,-11.5,2.8125,-8.9,-6.6625,84.325
1987,1,30,4.3375,1.2875,-4.3125,4.7625,-2.75,-1.275,90.15
1987,1,31,9.55,-3.6125,-8.3,4.25,-8.6875,-6.325,83.6
1987,2,1,5.3,1.2,-8.5,2.975,-4.9125,-3.7,91.425
1987,2,2,10.35,3.2125,-2.15,3.5625,-1.3375,0.4375,88.325
1987,2,3,8.175,2.9875,-1.325,3.65,-0.85,0.5625,90.4625
1987,2,4,5.6625,0.6,-7.125,4.525,-5.8125,-3.15,81.8
1987,2,5,11.2375,-0.6375,-13.15,3.125,-9.0125,-6.5375,82.9
1987,2,6,11.925,2.15,-5.075,3.925,-3.5125,-1.45,85.8
1987,2,7,10.425,3.6125,-1.7875,3.0125,-2,0.2625,84.7625
1987,2,8,4.9,2.7875,-10.775,4.7125,-2.0625,-1.1125,93.675
1987,2,9,10.9875,-10.3125,-17.45,4.075,-16.8875,-13.5875,76.0625
1987,2,10,6.7,-0.0125,-8.475,3.475,-6.4125,-4.0375,83.575
1987,2,11,10.475,-0.9125,-8.6625,1.1375,-6.6375,-4,81.7375
1987,2,12,8.3125,0.3375,-5.6125,2.675,-3.15,-1.9625,91.7125
1987,2,13,9.375,-4.95,-13.0875,3.125,-13.3125,-9.8875,76.0375
1987,2,14,8.3,-7.8,-15.6625,2.6125,-14.475,-11.5125,78.6
1987,2,15,11.0625,-15.4625,-20.975,2.4625,-22.7625,-18.5,69.0375
1987,2,16,9.7125,-9.975,-20.45,2.9,-17.7875,-15.175,80.525
1987,2,17,8.325,-5.8625,-12.3875,3.2875,-11.7875,-9.15,81.225
1987,2,18,14.35,-3.3875,-10.9375,2.7375,-10.9125,-7.8625,78.8875
1987,2,19,13.5,-2.0125,-13.4875,1.9375,-11.175,-7.6625,76.1375
1987,2,20,14.575,-0.7125,-11.975,1.15,-9.425,-6.25,78.05
1987,2,21,12.8625,1.8375,-8.7,0.8,-5.575,-3.0625,82.9
1987,2,22,7.6375,3.75,-3.8125,1.9625,-1.9125,0.15,85.8625
1987,2,23,8.475,2.1125,-1.1125,3.1875,-0.925,0.6625,89.45
1987,2,24,15.9125,-0.6125,-3.55,3.05,-5.4375,-2.125,77.975
1987,2,25,16.1125,0.6375,-5.9875,2.0375,-7.6875,-3.325,71.925
1987,2,26,12.925,-0.2375,-5.1375,2.125,-7.7125,-3.0625,70.0625
1987,2,27,11.8125,2.45,-5.2625,3.275,-5.675,-1.45,72.7625
1987,2,28,4.325,4.2125,0.0375,3.8,0.1875,2.175,86.8375
1987,3,1,6.725,9.0875,3.7,4.25,5.05,6.0625,93.55
1987,3,2,7.4625,4.275,-3.0875,6.275,-2.7,-0.525,85.075
1987,3,3,8.35,-1.125,-6.525,3.45,-6.3875,-3.2625,78.7625
1987,3,4,10.7875,-2.0875,-7.325,2.85,-8,-4.5625,76.85
1987,3,5,14.1125,1.6125,-6.5625,0.8125,-5.6125,-2.025,76.375
1987,3,6,14.525,9.975,-1.1,3.15,1.4875,4.0375,83.8
1987,3,7,15.8875,15.2375,5.575,4.3875,8.0375,10.05,87.3625
1987,3,8,16.2875,15.4,6.45,1.6375,9.4375,10.8875,90.7125
1987,3,9,9.4375,9.125,-12,5.7,-2.925,-2.775,98.7
1987,3,10,17.65,-6.825,-12.0625,4.125,-15.25,-10.1875,66.2
1987,3,11,14.35,-0.15,-10.2375,2.1875,-13.25,-5.4125,54.2625
1987,3,12,15.0625,2.8375,-5.35,2.325,-8.0875,-1.4,60.2375
1987,3,13,16.325,2.8,-4.1125,2.4375,-5.9125,-0.95,69.2125
1987,3,14,7.9875,3.425,-2.3375,1.9625,-5.125,0.1875,67.425
1987,3,15,18.25,4.4375,-2.85,3.275,-5.8125,0.175,63.8
1987,3,16,19.2625,2.575,-3.35,3.4875,-9.1875,-0.725,52.8375
1987,3,17,19.9375,4.5625,-3.1125,3.7625,-7.225,0.4,56.4375
1987,3,18,20.575,8.275,-1.725,2.65,-5.0125,2.075,59.4625
1987,3,19,20.2125,6.8625,-1.7125,2.825,-3.4125,1.7125,68.575
1987,3,20,20.25,3.0375,-1.5375,2.85,-2.725,0.5,78.8125
1987,3,21,17.4,5.575,-1.575,3.1125,-0.5625,1.7625,84.55
1987,3,22,19.4375,11.25,-0.45,2.975,2.5875,4.8875,85.2125
1987,3,23,21.2875,13.225,-0.6875,1.6375,3.425,5.7625,85.175
1987,3,24,21.45,17.3125,2.1625,3,4.65,8.75,75.0875
1987,3,25,12.15,14.325,5.875,4.525,6.3375,9.8625,78.625
1987,3,26,7.6125,9.65,3.8375,4.525,5.725,7.6,88.125
1987,3,27,6.925,9.9,3.3375,1.8375,5.4875,6.9625,90.5
1987,3,28,12.7,12.925,3.325,1.525,5.925,7.8875,87.4625
1987,3,29,17.5375,20.7875,4.575,3.7,7.7125,12.1,74.525
1987,3,30,6.6625,13.5,6.275,3.55,9.1875,10.35,92.8875
1987,3,31,0.775,5.1875,-5.5375,4.05,-2.625,-1.025,89
1987,4,1,8.85,4.2875,-8.5375,2.8875,-4.5,-1.5,79.9625
1987,4,2,8.775,7.0125,-0.425,6.0125,0.175,3.725,77.4375
1987,4,3,12.0375,2.3625,-2.5375,3.3875,-4.4375,-0.3,73.6
1987,4,4,2.4125,7.0625,0.3875,6.775,2.0625,3.675,89.45
1987,4,5,10.2625,8.9375,5.4625,5.8125,5.0625,7.25,86.375
1987,4,6,7.9625,8.45,5.125,4.225,5.5625,6.8625,91.9
1987,4,7,21.9625,12.6375,6.9375,3.475,6.625,8.7875,86.5875
1987,4,8,21.65,7.175,3.1375,2.325,2.825,4.825,86.9375
1987,4,9,23.5125,10.7375,1.1,2.45,3.8375,6.025,86.1
1987,4,10,23.75,17.1375,1.25,1.875,6.725,9.425,83.1625
1987,4,11,15.8625,19.2375,5.65,2.95,7.075,11.45,74.275
1987,4,12,5.625,13.875,5.4125,2.375,7.8125,9.1375,91.4875
1987,4,13,22.2125,16.9875,7.375,2.425,8.25,10.925,83.4875
1987,4,14,15.025,16.775,7.375,3.7375,9.125,12.0875,81.9125
1987,4,15,5.9,14.55,10.0375,3.4875,10.225,12.1625,88.0625
1987,4,16,13.7125,12.2,6.6125,3.425,6.875,9.4625,83.7875
1987,4,17,14.05,12.05,7.5125,2.0875,8.5125,9.2125,95.675
1987,4,18,21.2625,18.1875,4.725,1.3,10.4375,11.925,90.8
1987,4,19,23.1125,19.725,8.15,1.975,12.3125,14.3375,87.575
1987,4,20,25.825,23.4,9.3375,1.575,13.8375,16.5625,83.6875
1987,4,21,23.1125,24.325,12.3625,2.75,14.8375,17.7625,82.925
1987,4,22,17.2125,16.025,9.3375,4.35,10.1625,12.9125,83.1125
1987,4,23,6.925,17.875,12.85,4.2875,13.4375,15.1625,89.725
1987,4,24,14.7,13.3875,4.5375,4.375,7.775,10.325,84.4875
1987,4,25,28.0375,13.5375,2.4,3.3,0.05,6.9875,61.2625
1987,4,26,25.675,16.2625,1.6125,1.775,0.3625,8.9375,54.875
1987,4,27,13.4625,18.55,3.4125,4.0875,4.2125,10.8375,63.675
1987,4,28,9.5625,8.9875,0.5125,3.525,3.35,6.175,82.1
1987,4,29,20.6375,20.15,-0.575,4.7375,3.0625,10.1375,61.375
1987,4,30,21.725,10.925,1.5125,5.2,-0.0875,5.7,66.075
1987,5,1,24.1625,15.025,2.3875,4.0125,-0.725,8.2375,53.35
1987,5,2,22.75,17.3375,4.5125,2.4375,3.55,10.1875,63.2
1987,5,3,4.9625,15.1625,2.175,2.45,0.1375,8.725,54.825
1987,5,4,27.3375,14.0375,2.65,3.4875,-3.1375,8.1,45.275
1987,5,5,27.9375,16.475,2.375,2.7375,-0.5375,9.5625,49.4875
1987,5,6,26.6875,20.525,4.2625,2.8875,3.6875,12.125,56.3625
1987,5,7,23.9875,17.2625,5.95,3,2.4,11.7875,52.4625
1987,5,8,26.875,17.625,2.3375,2.9625,1.475,10.375,54.025
1987,5,9,27.825,25.1625,7.5875,5.0375,3.7375,16.25,43.2875
1987,5,10,25.375,26.8625,13.35,2.9625,8.3375,19.375,48.6625
1987,5,11,23.0125,27.8375,16.1125,4.8875,10.6125,21.5875,49.625
1987,5,12,28.0375,19.0375,7.725,3.8,7,14.275,61.4
1987,5,13,29.3125,20.6875,4.3125,2.7875,1.4,13.025,45.3625
1987,5,14,20.1875,22.925,11.4875,4.2875,13.1375,17.1625,76.9875
1987,5,15,26.175,18,6.275,3.925,9.4125,13.5375,75.875
1987,5,16,24,20.15,3.4375,2.175,5.65,12.2375,63.75
1987,5,17,29.675,26.3625,9.2,3.4875,9.7625,18.1625,57.675
1987,5,18,4.375,23.6625,10.175,2.3,11.8125,16.625,73.05
1987,5,19,18.1,16.0625,10.525,3.7125,8.7625,13.6125,72.275
1987,5,20,11.1625,15.95,11.175,3.975,10.7375,12.8875,87.0875
1987,5,21,23.0875,24.1375,11.6875,3.5875,13.8875,17.3375,80.175
1987,5,22,18.2625,25.6125,17.5875,3.6125,18.0375,20.7625,84.4375
1987,5,23,17.775,20.4375,12.5625,2.625,15.5875,17.5875,88.1625
1987,5,24,17.4875,13.5375,9.2,1.475,9.4,11.7625,85.6125
1987,5,25,18.625,19.6,6.775,1.175,9.7625,13.6,77.45
1987,5,26,10.95,25.0375,10.625,2.775,16.9125,19.1,87.1125
1987,5,27,24.6625,25.8,12.7125,2.275,18.5,20.675,87.1375
1987,5,28,23.1625,26.4875,18.1875,2.6875,19.425,22.3,83.7375
1987,5,29,25.4,28.875,18.4125,2.775,18.7375,22.6125,78.35
1987,5,30,19.225,28.875,18.4625,3.075,19.175,23.1125,78.2625
1987,5,31,19.2875,24.75,17.975,2.8875,18.75,21.0375,86.65
1987,6,1,20.4125,26.9875,17.025,2.5875,17.6375,21.1125,80.2375
1987,6,2,23.0625,28.375,16.9875,1.6625,17.8125,21.2375,80.8
1987,6,3,18.2125,24.7375,15.8,3.5,17.475,19.9625,85.3625
1987,6,4,26.4125,23.725,10.5,2.7,11.575,17.3125,68.4875
1987,6,5,25.4,22.175,8.85,2.95,10.675,15.9,70.8375
1987,6,6,25.875,20.8375,10.7125,1.6375,9.7125,15.7375,67.15
1987,6,7,18.725,27.75,15.625,4.6875,14.875,21.4,65.9
1987,6,8,13.55,26.6125,18.2875,5.2625,15.825,22,67.725
1987,6,9,14.9875,16.25,9.075,3.6375,11,14.425,79.7125
1987,6,10,29.975,17.8625,6.6875,2.55,5.075,12.525,60.2875
1987,6,11,17.1,22.25,5.975,2.4125,5.25,15.2625,51.2625
1987,6,12,15.5625,23.325,15.3125,3.9875,17.0125,19.6125,84.675
1987,6,13,23.15,24.75,15.4875,1.6125,17.525,20.4375,83.2375
1987,6,14,28.1,29.775,15.4875,3.9,18.3,22.8625,75.0125
1987,6,15,30.2625,27.2375,16.2,2.4875,17.1,22.1,72.9
1987,6,16,28.6,27.125,11.4,2.575,13.4875,19.8375,66.5
1987,6,17,29.2875,23.55,12.425,2.2625,11.4,18.175,64.2625
1987,6,18,26.4,26.4125,9.3375,0.875,9.55,18.45,56.1375
1987,6,19,26.6,29.15,11.9,1.525,13.65,21.775,59.525
1987,6,20,17.0625,28.375,16.2625,1.6125,17.05,21.6125,74.8125
1987,6,21,12.625,26.2125,17.6,1.8125,17.9625,20.6375,84.775
1987,6,22,6.6875,24.9875,17.15,1.5875,20.2125,21.4375,92.8
1987,6,23,28.35,27.125,13.575,2,15.8125,21.275,70.6875
1987,6,24,26.825,28.9125,13.525,1.0625,12.7625,21.2875,58.025
1987,6,25,30.4375,30.775,14.0125,1.8125,14.3125,22.675,58.9375
1987,6,26,15.175,25.3,15.125,3.55,16.8625,20.45,79.425
1987,6,27,16.725,23.975,12.9875,3.025,11.25,18.1625,63.5625
1987,6,28,16.0875,23.3125,11.25,4.4875,10.3125,17.425,62.575
1987,6,29,19.8625,29.6125,15.2875,4.975,14.2625,22.4625,59.525
1987,6,30,6.975,24.975,16.4375,3.425,18.2125,20.9,84.3625
1987,7,1,13.6125,25.6,15.85,0.975,15.4125,19.9125,75.2375
1987,7,2,7.6125,23.1,15.875,2.4625,17.825,19.325,91.1375
1987,7,3,17.925,26.0875,14.4875,3.1875,17.8125,20.8125,82.925
1987,7,4,23.5125,24.8875,14.5,2.9625,15.5125,19.2875,78.6
1987,7,5,26.225,26.85,11.925,0.875,14.45,19.5875,71.7125
1987,7,6,17.1875,23.8875,16.5375,2.8625,18.3875,20.7125,86.6
1987,7,7,17.9375,27.325,20.7625,2.4125,20.7125,23.55,84.0625
1987,7,8,16.9375,27.675,20.7,2.2125,21.4125,23.425,88.425
1987,7,9,21.8125,28.3125,21.3125,1.725,21.5875,23.65,88.275
1987,7,10,20.625,29.65,20.675,2.65,20.975,23.85,83.85
1987,7,11,25.975,27.7625,19.9125,2.6125,21.65,23.7125,88.2125
1987,7,12,23.8625,30.2875,20.1375,2.325,21.75,24.8375,82.9375
1987,7,13,20.775,27.25,20.7875,2.9875,21.3125,23.7875,86.1875
1987,7,14,10.1375,22.725,11.625,3.425,15.575,18.5125,83.2625
1987,7,15,25.6,18.8625,9.925,1.425,10.125,14.475,74.8125
1987,7,16,20.025,22.5125,12.5375,0.9375,11.4,17.2,68.3625
1987,7,17,25.1875,26.9375,11.4375,2.075,13.375,19.1,69.025
1987,7,18,24.8375,28.8375,15.1875,3.35,16.85,22.1125,71.75
1987,7,19,24.475,30.85,18.175,2.2625,19.0375,23.575,75.2375
1987,7,20,24.4625,30.9125,19.85,4.275,20.125,25.1875,73.1125
1987,7,21,23.775,30.775,20.0125,2.5875,20.425,24.5125,77.7
1987,7,22,27.225,28.7625,19.7375,1.6375,20.8,23.8625,82.6875
1987,7,23,22.85,28.75,20.05,2.625,20.725,24.3,80.025
1987,7,24,22.225,30.3125,20.5625,3.8,20.2125,25.05,74.0625
1987,7,25,17.6,28.775,20.525,2.3625,21.125,23.8125,84.8875
1987,7,26,23.45,28.4875,17.625,3.1875,18.225,22.825,74.775
1987,7,27,25.85,26.5125,13.9625,2.65,13.7375,19.8,67.675
1987,7,28,26.025,24.4625,13.05,2.1,11.775,18.5125,64.525
1987,7,29,24.8125,25.1375,10.6375,1.1625,12.875,18.8875,67.9
1987,7,30,20.3,27,16.7875,1.6,18.2875,21.575,81.25
1987,7,31,25.7125,26.6875,15.825,1.6,14.95,20.675,69.1875
1987,8,1,17.75,27.4375,12.6,1.1875,13.8875,19.9375,67.825
1987,8,2,2.25,26.1625,17.7125,3.275,19.75,22.3625,85.1375
1987,8,3,20.9375,27.2,18.0375,2.625,20.6,23.3125,84.675
1987,8,4,14.825,29.7125,16.775,2.8125,19.1125,22.85,79.45
1987,8,5,7.2375,23.0875,13.9375,2.4,14.2625,18.4875,76.25
1987,8,6,23.3,22.55,11.075,0.9125,13.3,17.025,78.3625
1987,8,7,22.175,25.6625,16.5,2.5875,16.2875,20.95,74.025
1987,8,8,9.5,26.2625,15.775,1.8625,15.3625,21.0625,69.2125
1987,8,9,4.15,23.6625,17.625,2.425,17.575,20.1625,84.9125
1987,8,10,21.675,24.075,14,2.5125,16.125,19.425,81.125
1987,8,11,24.8625,25.2125,11.1625,1.725,13.4625,18.35,72.575
1987,8,12,25.4375,27.4375,12.4375,2.0875,14.3125,19.75,70.425
1987,8,13,21.2625,27.4,17.4375,2.9875,17.2,22.4125,72.35
1987,8,14,20.775,30.6375,21.0125,2.675,18.05,24.7625,66.0875
1987,8,15,23.625,30.975,18.925,3.0375,13.7625,23.7625,53.125
1987,8,16,22.475,30.675,18.775,3.375,17.2875,24.675,62.9875
1987,8,17,13.6,28.85,20.6875,4.2,19.85,24.1875,76.325
1987,8,18,21.95,27.1,14.9375,2.975,14.2375,20.0875,68.625
1987,8,19,21.2875,25.3875,13.9625,3.4875,12.75,19.7125,63.725
1987,8,20,23.625,22.6125,12.1375,2.5,11.25,17.0125,68.2375
1987,8,21,15.175,28.4375,12.1375,2.7625,11.7875,20.9,55.7625
1987,8,22,6.8625,24.3,15.7875,4.9875,16.5875,21.9375,71.4625
1987,8,23,20.9125,20.9625,11.45,4.2375,7.8375,15.175,61.15
1987,8,24,20,18,8.875,3.1875,6.45,13.3125,63.075
1987,8,25,19.725,22.25,9.125,2.6625,8.3375,15.5,62.1
1987,8,26,4.825,20.05,9.4375,1.5625,10.95,14.5,78.9125
1987,8,27,5.4375,19.175,10.9625,2.1875,13.95,15.575,90.2875
1987,8,28,3.2875,19.775,13.3625,1.9125,13.3125,15.4,87.175
1987,8,29,16.8125,22.525,12.3125,2.5375,10.9875,16.575,69.175
1987,8,30,19.55,23.125,10.45,3.5375,11.375,16.8875,69.65
1987,8,31,11.1,22.2125,13.5375,4.275,13.3125,18,73.825
1987,9,1,16.9625,20.0375,9.325,3.6375,7.175,13.4375,65.5375
1987,9,2,12.0125,19.8875,9.9,2.2625,8.05,13.775,68.1375
1987,9,3,22.825,18.8625,6.9375,1.0625,6.275,12.05,67.5
1987,9,4,24.1375,23.4125,7.775,1.7875,7.4125,15.025,60.1125
1987,9,5,14.4875,27.525,11.9,2.8,9.85,18.925,55.3125
1987,9,6,7.2,21.2125,11.85,2.0625,14.225,16.7875,84.825
1987,9,7,11.2125,26.075,12.525,1.925,17.4125,20.1375,84.2375
1987,9,8,2.125,23.45,15.4125,1.2625,18.825,19.7875,94.6875
1987,9,9,13.3375,24.6625,15.475,2.3625,17.1375,19.7375,85.225
1987,9,10,20.5625,22.1375,14.325,1.275,13.4875,17.35,77.9
1987,9,11,10.6875,24.95,13.8,2.7625,15.875,18.3,85.875
1987,9,12,4.5,22.25,18.9,2.2375,19.0375,19.925,94.55
1987,9,13,12.5125,24.3375,15.1875,2.0125,16.9,19.1875,86.5625
1987,9,14,18.55,20.7125,10.175,2.5875,10.225,14.5125,75.1875
1987,9,15,8.3,21.775,9.1375,1.8875,12.2375,14.825,84.4
1987,9,16,12.9375,23.85,11.875,1.2125,15.5875,17.7125,87.2125
1987,9,17,6.9,23.85,17.525,2.05,17.825,19.5625,89.775
1987,9,18,4.4125,20.35,14.75,1.6875,16.4375,17.7375,92.3875
1987,9,19,2.8625,21.1375,15.0125,2.4375,15.85,17.1,92.525
1987,9,20,13.1,22.2375,13.6,1.825,13.2,16.7,79.675
1987,9,21,16.275,19.25,10.85,1.575,11.475,14.3125,82.95
1987,9,22,12,18.4,8.9625,0.8375,10.0875,12.575,85.05
1987,9,23,10.8875,19.475,9.2625,4.1875,10.8375,14.6125,77.925
1987,9,24,14.1875,18.5875,9.325,2.4875,10.0125,13.9125,77.125
1987,9,25,16.6375,14.4875,2.5125,2.8625,3.225,8.375,69.425
1987,9,26,15,19.6,7.325,4.15,6.1125,12.825,63.675
1987,9,27,10.5375,25.4,8.1375,2.4,8.8375,16.1875,61.4
1987,9,28,17.7125,27.175,13.4625,3.475,9.625,19.2625,53.2625
1987,9,29,10.2,22.8875,16.25,4.5125,13.8875,18.9125,72.45
1987,9,30,12.4125,18.725,9.875,3.525,11.0625,13.9625,82.8375
1987,10,1,15.7,13.8125,6.75,3.5125,5.125,9.7,73.15
1987,10,2,5.5875,14.275,7.1625,5.2375,5.2875,10.6375,69.4875
1987,10,3,8.5875,7.85,-0.75,2.95,0.9375,4.15,79.625
1987,10,4,12.4625,13.8,-2.2625,3.6625,-0.875,5.7875,62.175
1987,10,5,17.9375,18.5625,6.325,3.9625,-1.05,11.45,42.15
1987,10,6,10.125,20.025,9.825,4.35,3.8,13.7,51.25
1987,10,7,6.6,10.85,6.6875,3.5,6.45,8.8625,85.0375
1987,10,8,9.15,9,1.4125,3.775,1.475,5.0375,77.75
1987,10,9,6.6,13.825,0.35,4.45,0.8,7.225,63.7125
1987,10,10,8.75,12.0375,5.8625,2.3625,2.7375,7.9875,69.3
1987,10,11,8.7125,6.8125,1.3125,1.825,2.4,4.7125,84.85
1987,10,12,9.4,8.725,-2.9625,1.5875,0.325,3.3875,80.525
1987,10,13,15.5625,10.325,-0.575,1.275,-0.4875,3.925,72.5875
1987,10,14,15.7,12.55,1.7,3.3125,1.6625,6.825,69.2625
1987,10,15,12.175,18.9375,4.1875,1.925,2.3375,10.525,56.625
1987,10,16,14.55,18.5875,6.125,2.425,3.2375,11.65,56.225
1987,10,17,8.4375,15.1875,7.4875,4.3,3.3625,10.9,59.325
1987,10,18,6.175,13.35,6.1125,2.9,5.5,8.5625,80.875
1987,10,19,12.1375,15.225,5.35,2.35,5.6875,9.475,76.9125
1987,10,20,7.6625,18.1,7.3375,3.1875,6.85,11.7125,72.025
1987,10,21,6.9625,7.925,3.1,2.9875,2.9625,5.5875,83.3375
1987,10,22,7.9375,8.3625,-0.15,2.925,1.825,4.6125,81.925
1987,10,23,10.7875,10.5,0.0875,4.0625,2.0125,5.7125,76.8125
1987,10,24,3.875,12.275,2.775,4,4.5,7.55,81.075
1987,10,25,10.325,6.8875,2.15,4.125,1.5,4.2,82.65
1987,10,26,13.85,7.3625,0.25,2.25,-0.275,3.15,78.1125
1987,10,27,3.025,9.3875,4.4875,4.3,4.0375,7.1,80.925
1987,10,28,9.55,7.3875,2.675,2.3,2.5125,4.3625,87.8375
1987,10,29,7.05,6.85,1.8375,2.4,2.1625,3.8,89.125
1987,10,30,7.9125,13.225,0.5875,4.0125,4.15,6.9125,82.5
1987,10,31,12.5625,10.0875,2.55,1.275,2.25,5.75,78.0375
1987,11,1,4.3,13.0875,0.9125,2,3.675,7.4125,77.0375
1987,11,2,9.475,18,7.425,2.5125,8.425,11.925,79.15
1987,11,3,8.075,21.1625,14.225,3.6,11.275,16.7375,69.6375
1987,11,4,7.475,21.675,13.275,5.1125,9.8875,16.6,63.9375
1987,11,5,6.0625,14.025,1.9375,5.9125,2.775,7.175,73.65
1987,11,6,7.8375,3.3125,-1.6875,5.75,-5.75,0.425,62.925
1987,11,7,11.125,10.2875,2.625,4.0625,-1.9875,5.5875,58.0375
1987,11,8,8.2875,16.35,7.0875,4.275,2.1875,10.8125,55.25
1987,11,9,6.2875,9.425,0.5125,2.625,3.175,5.2125,86.675
1987,11,10,9.75,2.675,-2.6125,2.95,-3.925,-0.4625,77.425
1987,11,11,8.6625,0.7625,-3.6875,3.1875,-5.9625,-1.9375,73.6875
1987,11,12,5.875,7.325,-1.3125,3.25,-2.2,2.025,73.2125
1987,11,13,10.1625,12.5125,2.575,4.3,-0.0625,6.925,60.95
1987,11,14,10.1,12.725,4.9875,2.825,4,8.4125,73.425
1987,11,15,9.0625,10.1625,3.2625,2.4125,4.3375,6.2625,87.8
1987,11,16,10.1125,15.4,6.4625,3.825,6.8,9.9125,80.95
1987,11,17,2.9625,17.825,11.75,6.55,11.825,14.425,84.4
1987,11,18,3.95,15.0375,2.6625,6.1375,4.5125,6.9375,84.3625
1987,11,19,8.2125,6.2375,-0.225,4.825,-0.375,2.8125,79.6375
1987,11,20,6,4.0125,-4.0375,4.2625,-3.6625,-0.2125,77.475
1987,11,21,5.7125,-5.65,-12.4,5.0125,-14.4375,-9.6375,68.05
1987,11,22,6.2125,0.3125,-12.475,2.6,-11.55,-5.875,64.3875
1987,11,23,3.375,6.5375,-2.125,4.5375,-3.775,2.4625,63.2875
1987,11,24,3.225,6.7,2.2875,3.3875,2.15,4.8125,83.075
1987,11,25,1.725,10.225,3.5125,3.6875,6.075,6.875,94.75
1987,11,26,4.3875,9.4625,-1.2375,2.85,2.25,3.2125,93.7375
1987,11,27,5.1,2.4875,-1.1875,3.25,-1.95,1,80.325
1987,11,28,3,7.25,-2.525,3.9375,2.0625,3.7375,88.85
1987,11,29,2.7875,9.9,5.3125,3.4125,7.175,7.7875,95.9875
1987,11,30,4.2,8.225,2.225,4.2375,3.025,4.9875,87.075
1987,12,1,4.825,5.0875,1.15,2.3625,2.1875,3.625,90.5
1987,12,2,4.5,0.85,-2.3125,5.1125,-4.675,-0.75,74.5125
1987,12,3,2.475,2.125,-2.8875,3.0875,-2.1125,-0.125,86.375
1987,12,4,3.5,0.9875,-4.25,3.4875,-2.4875,-0.85,88.5125
1987,12,5,3.775,0.075,-5.775,3.7125,-4.825,-2.2375,82.3375
1987,12,6,3.925,-0.6375,-4.7625,2.45,-6.3875,-3.675,81.4375
1987,12,7,5.3,-0.025,-7.85,1.175,-5.975,-3.3375,82.025
1987,12,8,5.7375,5.425,-4.8625,3.225,0.5,1.8,91.5
1987,12,9,3.9,11.1125,4.475,5.2,6.1625,7.3875,92.1625
1987,12,10,2.8125,6.525,1.75,3.8125,1.7,3.9875,85.0625
1987,12,11,6.0125,5.25,1.7375,2.6125,1.4,3.25,88.075
1987,12,12,4.9,5.15,1.4,4.675,1.6875,3.6875,86.875
1987,12,13,4.4875,2.1125,-2.875,5.3125,-3.025,-0.225,81.7625
1987,12,14,4.475,2.375,-1.4125,2.925,-3,-0.375,82.525
1987,12,15,0.9375,3.5375,-1.775,7.3375,-1.0125,0.9875,86.7375
1987,12,16,3.0625,0.7375,-5.65,6.8375,-4.95,-2.2375,81.575
1987,12,17,5.0875,-4.4625,-9.625,3.475,-9.8375,-7.1625,81.4875
1987,12,18,4.425,-3.9125,-11.6625,2.3,-9.9375,-7.3375,82
1987,12,19,3.2625,1.1125,-5.1875,3.2875,-4.3,-2.5,87.3
1987,12,20,2.9,6.825,-0.275,6.1,1.725,3.075,90.775
1987,12,21,8.4375,2.3875,-0.3875,5.5625,-2.4625,0.6375,79.6125
1987,12,22,5.3375,2.85,-0.7375,3.25,-1.325,0.3625,88.55
1987,12,23,5.2375,3.7,-1.3125,3.2125,-0.475,1.1375,88.825
1987,12,24,3.525,4.7875,-0.6,3.05,0.5875,1.675,92.6625
1987,12,25,2.8125,9.275,2.425,3.6875,4.6625,6.05,90.85
1987,12,26,6.025,3.15,-2.0625,2.575,-2.1875,-0.1375,85.9875
1987,12,27,6.9,-1.0125,-3.75,3.7875,-5.625,-2.3375,78.1125
