"","day","month","year","flow","hyear","baseflow"
"474",18,4,1997,NA,1997,NA
"475",19,4,1997,NA,1997,NA
"476",20,4,1997,NA,1997,NA
"477",21,4,1997,NA,1997,NA
"478",22,4,1997,NA,1997,NA
"479",23,4,1997,NA,1997,NA
"480",24,4,1997,NA,1997,NA
"481",25,4,1997,NA,1997,NA
"482",26,4,1997,NA,1997,NA
"483",27,4,1997,NA,1997,NA
"484",28,4,1997,NA,1997,NA
"485",29,4,1997,NA,1997,NA
"486",30,4,1997,NA,1997,NA
"487",1,5,1997,NA,1997,NA
"488",2,5,1997,NA,1997,NA
"489",3,5,1997,NA,1997,NA
"490",4,5,1997,NA,1997,NA
"491",5,5,1997,NA,1997,NA
"492",6,5,1997,NA,1997,NA
"493",7,5,1997,NA,1997,NA
"494",8,5,1997,NA,1997,NA
"495",9,5,1997,NA,1997,NA
"496",10,5,1997,NA,1997,NA
"497",11,5,1997,NA,1997,NA
"498",12,5,1997,NA,1997,NA
"499",13,5,1997,NA,1997,NA
"500",14,5,1997,NA,1997,NA
"501",15,5,1997,NA,1997,NA
"502",16,5,1997,NA,1997,NA
"503",17,5,1997,NA,1997,NA
"504",18,5,1997,NA,1997,NA
"505",19,5,1997,NA,1997,NA
"506",20,5,1997,NA,1997,NA
"507",21,5,1997,NA,1997,NA
"508",22,5,1997,NA,1997,NA
"509",23,5,1997,NA,1997,NA
"510",24,5,1997,NA,1997,NA
"511",25,5,1997,NA,1997,NA
"512",26,5,1997,NA,1997,NA
"513",27,5,1997,NA,1997,NA
"514",28,5,1997,NA,1997,NA
"515",29,5,1997,NA,1997,NA
"516",30,5,1997,NA,1997,NA
"517",31,5,1997,NA,1997,NA
"518",1,6,1997,NA,1997,NA
"519",2,6,1997,NA,1997,NA
"520",3,6,1997,NA,1997,NA
"521",4,6,1997,NA,1997,NA
"522",5,6,1997,NA,1997,NA
"523",6,6,1997,NA,1997,NA
"524",7,6,1997,NA,1997,NA
"525",8,6,1997,NA,1997,NA
"526",9,6,1997,NA,1997,NA
"527",10,6,1997,NA,1997,NA
"528",11,6,1997,NA,1997,NA
"529",12,6,1997,NA,1997,NA
"530",13,6,1997,NA,1997,NA
"531",14,6,1997,NA,1997,NA
"532",15,6,1997,NA,1997,NA
"533",16,6,1997,NA,1997,NA
"534",17,6,1997,NA,1997,NA
"535",18,6,1997,NA,1997,NA
"536",19,6,1997,NA,1997,NA
"537",20,6,1997,NA,1997,NA
"538",21,6,1997,NA,1997,NA
"539",22,6,1997,NA,1997,NA
"540",23,6,1997,NA,1997,NA
"541",24,6,1997,NA,1997,NA
"542",25,6,1997,NA,1997,NA
"543",26,6,1997,NA,1997,NA
"544",27,6,1997,NA,1997,NA
"545",28,6,1997,NA,1997,NA
"546",29,6,1997,NA,1997,NA
"547",30,6,1997,NA,1997,NA
"548",1,7,1997,NA,1997,NA
"549",2,7,1997,NA,1997,NA
"550",3,7,1997,NA,1997,NA
"551",4,7,1997,NA,1997,NA
"552",5,7,1997,NA,1997,NA
"553",6,7,1997,NA,1997,NA
"554",7,7,1997,NA,1997,NA
"555",8,7,1997,NA,1997,NA
"556",9,7,1997,NA,1997,NA
"557",10,7,1997,NA,1997,NA
"558",11,7,1997,NA,1997,NA
"559",12,7,1997,NA,1997,NA
"560",13,7,1997,NA,1997,NA
"561",14,7,1997,NA,1997,NA
"562",15,7,1997,NA,1997,NA
"563",16,7,1997,NA,1997,NA
"564",17,7,1997,NA,1997,NA
"565",18,7,1997,NA,1997,NA
"566",19,7,1997,NA,1997,NA
"567",20,7,1997,NA,1997,NA
"568",21,7,1997,NA,1997,NA
"569",22,7,1997,NA,1997,NA
"570",23,7,1997,NA,1997,NA
"571",24,7,1997,NA,1997,NA
"572",25,7,1997,NA,1997,NA
"573",26,7,1997,NA,1997,NA
"574",27,7,1997,NA,1997,NA
"575",28,7,1997,NA,1997,NA
"576",29,7,1997,NA,1997,NA
"577",30,7,1997,NA,1997,NA
"578",31,7,1997,NA,1997,NA
"579",1,8,1997,NA,1997,NA
"580",2,8,1997,NA,1997,NA
"581",3,8,1997,NA,1997,NA
"582",4,8,1997,NA,1997,NA
"583",5,8,1997,NA,1997,NA
"584",6,8,1997,NA,1997,NA
"585",7,8,1997,NA,1997,NA
"586",8,8,1997,NA,1997,NA
"587",9,8,1997,NA,1997,NA
"588",10,8,1997,NA,1997,NA
"589",11,8,1997,NA,1997,NA
"590",12,8,1997,NA,1997,NA
"591",13,8,1997,NA,1997,NA
"592",14,8,1997,NA,1997,NA
"593",15,8,1997,NA,1997,NA
"594",16,8,1997,NA,1997,NA
"595",17,8,1997,NA,1997,NA
"596",18,8,1997,NA,1997,NA
"597",19,8,1997,NA,1997,NA
"598",20,8,1997,NA,1997,NA
"599",21,8,1997,NA,1997,NA
"600",22,8,1997,NA,1997,NA
"601",23,8,1997,NA,1997,NA
"602",24,8,1997,NA,1997,NA
"603",25,8,1997,NA,1997,NA
"604",26,8,1997,NA,1997,NA
"605",27,8,1997,NA,1997,NA
"606",28,8,1997,NA,1997,NA
"607",29,8,1997,NA,1997,NA
"608",30,8,1997,NA,1997,NA
"609",31,8,1997,NA,1997,NA
"610",1,9,1997,NA,1997,NA
"611",2,9,1997,NA,1997,NA
"612",3,9,1997,NA,1997,NA
"613",4,9,1997,NA,1997,NA
"614",5,9,1997,NA,1997,NA
"615",6,9,1997,NA,1997,NA
"616",7,9,1997,NA,1997,NA
"617",8,9,1997,NA,1997,NA
"618",9,9,1997,NA,1997,NA
"619",10,9,1997,NA,1997,NA
"620",11,9,1997,NA,1997,NA
"621",12,9,1997,NA,1997,NA
"622",13,9,1997,NA,1997,NA
"623",14,9,1997,NA,1997,NA
"624",15,9,1997,NA,1997,NA
"625",16,9,1997,NA,1997,NA
"626",17,9,1997,NA,1997,NA
"627",18,9,1997,NA,1997,NA
"628",19,9,1997,NA,1997,NA
"629",20,9,1997,NA,1997,NA
"630",21,9,1997,NA,1997,NA
"631",22,9,1997,NA,1997,NA
"632",23,9,1997,NA,1997,NA
"633",24,9,1997,NA,1997,NA
"634",25,9,1997,NA,1997,NA
"635",26,9,1997,NA,1997,NA
"636",27,9,1997,NA,1997,NA
"637",28,9,1997,NA,1997,NA
"638",29,9,1997,NA,1997,NA
"639",30,9,1997,NA,1997,NA
"640",1,10,1997,NA,1997,NA
"641",2,10,1997,NA,1997,NA
"642",3,10,1997,NA,1997,NA
"643",4,10,1997,NA,1997,NA
"644",5,10,1997,NA,1997,NA
"645",6,10,1997,NA,1997,NA
"646",7,10,1997,NA,1997,NA
"647",8,10,1997,NA,1997,NA
"648",9,10,1997,NA,1997,NA
"649",10,10,1997,NA,1997,NA
"650",11,10,1997,NA,1997,NA
"651",12,10,1997,NA,1997,NA
"652",13,10,1997,NA,1997,NA
"653",14,10,1997,NA,1997,NA
"654",15,10,1997,NA,1997,NA
"655",16,10,1997,NA,1997,NA
"656",17,10,1997,NA,1997,NA
"657",18,10,1997,NA,1997,NA
"658",19,10,1997,NA,1997,NA
"659",20,10,1997,NA,1997,NA
"660",21,10,1997,NA,1997,NA
"661",22,10,1997,NA,1997,NA
"662",23,10,1997,NA,1997,NA
"663",24,10,1997,NA,1997,NA
"664",25,10,1997,NA,1997,NA
"665",26,10,1997,NA,1997,NA
"666",27,10,1997,NA,1997,NA
"667",28,10,1997,NA,1997,NA
"668",29,10,1997,NA,1997,NA
"669",30,10,1997,NA,1997,NA
"670",31,10,1997,NA,1997,NA
"671",1,11,1997,NA,1997,NA
"672",2,11,1997,NA,1997,NA
"673",3,11,1997,NA,1997,NA
"674",4,11,1997,NA,1997,NA
"675",5,11,1997,NA,1997,NA
"676",6,11,1997,NA,1997,NA
"677",7,11,1997,NA,1997,NA
"678",8,11,1997,NA,1997,NA
"679",9,11,1997,NA,1997,NA
"680",10,11,1997,NA,1997,NA
"681",11,11,1997,NA,1997,NA
"682",12,11,1997,NA,1997,NA
"683",13,11,1997,NA,1997,NA
"684",14,11,1997,NA,1997,NA
"685",15,11,1997,NA,1997,NA
"686",16,11,1997,NA,1997,NA
"687",17,11,1997,NA,1997,NA
"688",18,11,1997,NA,1997,NA
"689",19,11,1997,NA,1997,NA
"690",20,11,1997,NA,1997,NA
"691",21,11,1997,NA,1997,NA
"692",22,11,1997,NA,1997,NA
"693",23,11,1997,NA,1997,NA
"694",24,11,1997,NA,1997,NA
"695",25,11,1997,NA,1997,NA
"696",26,11,1997,NA,1997,NA
