#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 05 01 23 50 222  4.0  5.6  0.55  4.17  3.34 187 1002.9   7.7   3.8 999.0 99.0 99.00
2010 05 02 00 50 196  4.0  4.5  0.46  3.85  3.23 184 1004.2  11.7   3.7 999.0 99.0 99.00
2010 05 02 01 50 163  4.3  4.7  0.40  3.70  3.17 182 1004.4   7.6   3.6 999.0 99.0 99.00
2010 05 02 02 50 182  4.0  4.8  0.38  3.45  3.15 207 1003.9   7.3   3.6 999.0 99.0 99.00
2010 05 02 03 50 190  5.0  5.6  0.34  3.33  3.05 195 1004.4   7.0   3.5 999.0 99.0 99.00
2010 05 02 04 50 210  4.6  5.6  0.34  3.45  3.01 198 1004.9   7.1   3.5 999.0 99.0 99.00
2010 05 02 05 50 233  2.3  3.0  0.34  3.45  2.96 213 1004.5  10.0   3.5 999.0 99.0 99.00
2010 05 02 06 50 184  3.2  3.6  0.30  3.13  2.95 188 1004.7   7.5   3.5 999.0 99.0 99.00
2010 05 02 07 50 180  3.6  3.8  0.26  3.13  2.89 195 1004.9   7.3   3.5 999.0 99.0 99.00
2010 05 02 08 50 132  2.4  3.1  0.24 99.00  2.83 999 1003.7   8.0   3.5 999.0 99.0 99.00
2010 05 02 09 50 153  3.7  4.2  0.22 99.00  2.85 999 1003.9   6.1   3.5 999.0 99.0 99.00
2010 05 02 10 50 186  0.5  1.5  0.19 99.00  2.75 999 1003.8   7.1   3.5 999.0 99.0 99.00
2010 05 02 11 50   9  3.0  3.7  0.17 99.00  2.71 999 1004.1   7.4   3.5 999.0 99.0 99.00
2010 05 02 12 50 105  2.5  4.7  0.15 99.00  2.71 999 1004.3   6.2   3.5 999.0 99.0 99.00
2010 05 02 13 50 354  5.3  5.6  0.15 99.00  2.76 999 1003.8   8.8   3.5 999.0 99.0 99.00
2010 05 02 14 50 349  3.7  4.2  0.14 99.00  3.09 999 1004.1   6.0   3.5 999.0 99.0 99.00
2010 05 02 15 50  43  4.9  5.3  0.11 99.00  2.91 999 1003.6   6.4   3.5 999.0 99.0 99.00
2010 05 02 16 50  65  7.1  8.1  0.10 99.00  2.73 999 1002.6   6.6   3.5 999.0 99.0 99.00
2010 05 02 17 50  96  6.8  8.0  0.21 99.00  2.44 999 1001.7   6.4   3.5 999.0 99.0 99.00
2010 05 02 18 50 125  5.0  5.7  0.32  2.74  2.65 118 1002.0   5.9   3.5 999.0 99.0 99.00
2010 05 02 19 50 159  3.7  4.1  0.29  2.47  2.81  98 1001.3   6.7   3.5 999.0 99.0 99.00
2010 05 02 20 50 235  2.7  3.5  0.35  3.45  2.88 174 1002.0   6.3   3.7 999.0 99.0 99.00
2010 05 02 21 50 288  3.4  3.9  0.28  3.23  2.86 182 1002.7   6.7   3.7 999.0 99.0 99.00
2010 05 02 22 50 353  1.0  1.9  0.20 99.00  2.79 999 1002.6   6.9   3.7 999.0 99.0 99.00
2010 05 02 23 50  27  0.3  0.7  0.26  3.03  2.60 186 1002.8   6.0   3.7 999.0 99.0 99.00
2010 05 03 00 50 143  2.6  3.5  0.22 99.00  2.78 999 1003.4   5.1   3.7 999.0 99.0 99.00
2010 05 03 01 50 128  2.0  2.3  0.20 99.00  2.82 999 1003.2   6.2   3.6 999.0 99.0 99.00
2010 05 03 02 50 152  2.7  2.9  0.19 99.00  2.87 999 1002.9   6.8   3.6 999.0 99.0 99.00
2010 05 03 03 50 197  1.8  2.2  0.18 99.00  2.88 999 1003.4   6.6   3.7 999.0 99.0 99.00
2010 05 03 04 50 199  1.7  2.4  0.18 99.00  2.93 999 1003.6   6.2   3.7 999.0 99.0 99.00
2010 05 03 05 50 224  1.4  3.3  0.17 99.00  2.92 999 1003.1   6.9   3.7 999.0 99.0 99.00
2010 05 03 06 50 243  2.8  3.5  0.14 99.00  2.83 999 1003.0   6.5   3.8 999.0 99.0 99.00
2010 05 03 07 50 178  1.0  2.3  0.11 99.00  2.78 999 1003.9   6.2   3.9 999.0 99.0 99.00
2010 05 03 08 50 205  2.9  3.3  0.09 99.00  2.79 999 1003.4   8.2   3.9 999.0 99.0 99.00
2010 05 03 09 50 229  3.4  3.7  0.09 99.00  2.91 999 1003.5   6.3   3.9 999.0 99.0 99.00
2010 05 03 10 50 213  2.6  2.9  0.08 99.00  2.92 999 1004.0   5.3   3.9 999.0 99.0 99.00
2010 05 03 11 50 194  3.0  3.5  0.10 99.00  3.28 999 1004.9   4.9   3.9 999.0 99.0 99.00
2010 05 03 12 50 207  4.6  5.1  0.07 99.00  3.08 999 1005.4   5.4   4.0 999.0 99.0 99.00
2010 05 03 13 50 200  4.1  4.6  0.07 99.00  2.95 999 1005.5   6.1   4.0 999.0 99.0 99.00
2010 05 03 14 50 224  3.8  4.4  0.07 99.00  2.94 999 1006.0   7.5   4.1 999.0 99.0 99.00
2010 05 03 15 50 197  3.4  3.8  0.08 99.00  3.04 999 1006.3   7.8   4.2 999.0 99.0 99.00
2010 05 03 16 50 197  3.1  3.5  0.09 99.00  2.80 999 1006.9   7.0   4.3 999.0 99.0 99.00
2010 05 03 17 50 182  3.7  4.4  0.08 99.00  2.64 999 1006.9   7.1   4.4 999.0 99.0 99.00
2010 05 03 18 50 181  3.6  4.0  0.18 99.00  2.60 999 1006.8   7.4   4.4 999.0 99.0 99.00
2010 05 03 19 50 171  4.2  4.7  0.22 99.00  2.80 999 1006.3   6.7   4.3 999.0 99.0 99.00
2010 05 03 20 50 184  4.3  4.9  0.25  3.23  2.87 277 1006.1   8.1   4.1 999.0 99.0 99.00
2010 05 03 21 50 235  3.8  4.8  0.24 99.00  2.91 999 1006.2  11.9   4.0 999.0 99.0 99.00
2010 05 03 22 50 242  5.4  6.8  0.23 99.00  2.77 999 1006.1  12.0   4.0 999.0 99.0 99.00
2010 05 03 23 50 236  5.8  6.5  0.29  3.33  2.82 286 1005.9  11.0   3.9 999.0 99.0 99.00
2010 05 04 00 50 235  5.5  5.8  0.38  3.45  3.12 271 1006.1  10.4   3.9 999.0 99.0 99.00
2010 05 04 01 50 236  5.5  5.9  0.38  3.45  3.14 271 1006.6  10.4   3.8 999.0 99.0 99.00
2010 05 04 02 50  42  3.6  5.0  0.38  3.70  3.09 287 1007.6   8.3   3.8 999.0 99.0 99.00
2010 05 04 03 50  86  3.2  4.1  0.33  3.33  3.04 276 1008.2   7.4   3.8 999.0 99.0 99.00
2010 05 04 04 50  74  3.8  4.1  0.27  3.33  3.01 275 1008.2   8.7   3.8 999.0 99.0 99.00
2010 05 04 05 50 110  2.5  2.9  0.24 99.00  2.93 999 1008.1   8.1   3.7 999.0 99.0 99.00
2010 05 04 06 50 158  2.3  2.6  0.21 99.00  2.97 999 1008.3   7.1   3.7 999.0 99.0 99.00
2010 05 04 07 50 152  2.4  2.8  0.24 99.00  3.05 999 1008.1   7.9   3.7 999.0 99.0 99.00
2010 05 04 08 50 199  1.6  2.0  0.27  3.45  3.14 209 1008.2   7.4   3.7 999.0 99.0 99.00
2010 05 04 09 50 244  3.4  5.4  0.22 99.00  3.00 999 1008.0   7.3   3.6 999.0 99.0 99.00
2010 05 04 10 50 252  4.7  5.2  0.19 99.00  2.90 999 1008.4   7.1   3.7 999.0 99.0 99.00
2010 05 04 11 50 252  2.0  2.7  0.19 99.00  3.11 999 1009.1   6.7   4.0 999.0 99.0 99.00
2010 05 04 12 50 229  3.7  4.0  0.18 99.00  3.27 999 1009.5   6.4   4.0 999.0 99.0 99.00
2010 05 04 13 50 228  4.0  4.6  0.17 99.00  3.12 999 1009.9   6.8   4.1 999.0 99.0 99.00
2010 05 04 14 50 241  4.0  4.2  0.16 99.00  3.00 999 1010.3   7.3   4.2 999.0 99.0 99.00
2010 05 04 15 50 254  3.1  3.5  0.15 99.00  2.77 999 1010.5   6.9   4.2 999.0 99.0 99.00
2010 05 04 16 50 237  2.1  2.3  0.14 99.00  2.67 999 1010.0   8.2   4.3 999.0 99.0 99.00
2010 05 04 17 50 232  2.2  2.4  0.14 99.00  2.63 999 1010.0   9.4   4.4 999.0 99.0 99.00
2010 05 04 18 50  44  2.3  2.5  0.11 99.00  2.60 999 1009.8   7.8   5.0 999.0 99.0 99.00
2010 05 04 19 50 129  3.1  3.8  0.11 99.00  2.71 999 1009.6   6.4   4.5 999.0 99.0 99.00
2010 05 04 20 50 117  3.3  3.6  0.11 99.00  2.81 999 1009.2   6.2   4.3 999.0 99.0 99.00
2010 05 04 21 50 145  4.8  5.2  0.11 99.00  2.86 999 1008.7   6.7   4.2 999.0 99.0 99.00
2010 05 04 22 50  90  3.5  4.3  0.13 99.00  2.90 999 1008.8   5.6   4.2 999.0 99.0 99.00
2010 05 04 23 50  93  3.4  3.9  0.13 99.00  2.68 999 1008.8   6.5   4.2 999.0 99.0 99.00
2010 05 05 00 50 127  2.8  3.7  0.15 99.00  2.59 999 1008.7   6.8   4.2 999.0 99.0 99.00
2010 05 05 01 50 146  3.5  4.7  0.14 99.00  2.47 999 1008.7   7.0   4.0 999.0 99.0 99.00
2010 05 05 02 50 154  4.9  6.5  0.23 99.00  2.50 999 1008.4   7.6   4.0 999.0 99.0 99.00
2010 05 05 03 50 170  4.2  5.9  0.22 99.00  2.56 999 1009.2   7.6   3.9 999.0 99.0 99.00
2010 05 05 04 50 141  4.7  5.1  0.26  2.74  2.63 202 1008.5   6.9   3.8 999.0 99.0 99.00
2010 05 05 05 50 152  3.1  4.0  0.19 99.00  2.60 999 1008.3   8.9   3.8 999.0 99.0 99.00
2010 05 05 06 50 139  5.2  5.7  0.18 99.00  2.56 999 1007.8   7.8   3.8 999.0 99.0 99.00
2010 05 05 07 50 147  5.5  6.1  0.16 99.00  2.44 999 1007.2   7.4   3.8 999.0 99.0 99.00
2010 05 05 08 50 159  5.9  6.5  0.16 99.00  2.41 999 1006.5   7.0   3.8 999.0 99.0 99.00
2010 05 05 09 50 172  4.6  5.2  0.21 99.00  2.44 999 1006.4   6.2   3.8 999.0 99.0 99.00
2010 05 05 10 50 174  6.6  7.4  0.26  2.86  2.72 182 1006.0   6.8   3.8 999.0 99.0 99.00
2010 05 05 11 50 183  6.2  6.9  0.37  3.03  2.80 178 1005.9   7.0   3.8 999.0 99.0 99.00
2010 05 05 12 50 186  7.4  8.2  0.45  3.45  3.11 183 1005.7   7.3   3.8 999.0 99.0 99.00
2010 05 05 13 50 201  4.4  5.0  0.50  3.70  3.27 188 1006.0   6.9   3.9 999.0 99.0 99.00
2010 05 05 14 50 274  4.8  5.3  0.53  4.00  3.54 190 1006.0   7.7   4.0 999.0 99.0 99.00
2010 05 05 15 50 272  4.0  4.7  0.64  4.00  3.63 216 1005.7   8.5   4.0 999.0 99.0 99.00
2010 05 05 16 50 250  2.6  2.9  0.63  4.55  3.69 186 1005.6   8.1   4.1 999.0 99.0 99.00
2010 05 05 17 50 210  3.3  4.8  0.54  4.17  3.49 196 1005.8   9.3   3.9 999.0 99.0 99.00
2010 05 05 18 50 242  4.6  5.0  0.51  4.00  3.50 192 1005.1   9.4   3.8 999.0 99.0 99.00
2010 05 05 19 50 238  5.5  6.2  0.39  4.35  3.24 189 1004.7   9.2   3.8 999.0 99.0 99.00
2010 05 05 20 50 248  5.8  6.7  0.38  4.00  3.07 188 1004.2   9.5   3.8 999.0 99.0 99.00
2010 05 05 21 50 239  6.5  7.1  0.44  2.86  2.99 265 1004.1   9.8   3.8 999.0 99.0 99.00
2010 05 05 22 50 219  4.2  4.8  0.46  3.33  3.22 264 1003.9   8.7   3.8 999.0 99.0 99.00
2010 05 05 23 50 231  4.9  5.5  0.48  3.57  3.28 254 1003.8   9.6   3.8 999.0 99.0 99.00
2010 05 06 00 50 231  5.8  6.2  0.48  3.70  3.27 267 1004.0   9.8   3.8 999.0 99.0 99.00
2010 05 06 01 50 228  5.9  6.5  0.47  3.85  3.37 271 1004.3   9.8   3.8 999.0 99.0 99.00
2010 05 06 02 50 231  5.5  5.9  0.48  4.17  3.30 278 1004.4   9.2   3.8 999.0 99.0 99.00
2010 05 06 03 50 269  5.7  7.5  0.45  4.00  3.33 277 1004.4   9.2   3.8 999.0 99.0 99.00
2010 05 06 04 50 270  3.4  4.2  0.38  3.85  3.26 276 1004.6   7.7   3.8 999.0 99.0 99.00
2010 05 06 05 50 286  5.5  6.0  0.35  3.85  3.17 291 1004.5   8.9   3.8 999.0 99.0 99.00
2010 05 06 06 50 296  4.3  4.8  0.34  3.85  3.10 285 1004.8   7.0   3.8 999.0 99.0 99.00
2010 05 06 07 50 282  4.1  4.6  0.30  3.85  3.16 286 1005.3   6.6   3.8 999.0 99.0 99.00
2010 05 06 08 50 274  6.0  6.5  0.27  3.70  3.04 289 1006.2   7.2   3.8 999.0 99.0 99.00
2010 05 06 09 50 270  5.8  6.3  0.30  2.74  2.79 304 1007.0   6.9   3.9 999.0 99.0 99.00
2010 05 06 10 50 301  5.0  5.8  0.37  3.13  2.92 292 1008.6   5.8   3.9 999.0 99.0 99.00
2010 05 06 11 50 286  4.8  5.8  0.43  3.33  3.06 304 1009.2   5.6   3.8 999.0 99.0 99.00
2010 05 06 12 50 266  5.4  6.3  0.44  3.70  3.22 297 1010.2   5.9   3.9 999.0 99.0 99.00
2010 05 06 13 50 268  5.9  6.9  0.47  3.33  3.16 318 1011.1   6.4   3.9 999.0 99.0 99.00
2010 05 06 14 50 284  6.0  6.9  0.67  4.00  3.38 311 1012.7   6.4   4.1 999.0 99.0 99.00
2010 05 06 15 50 310  4.6  6.1  0.58  4.00  3.43 304 1013.9   5.8   4.2 999.0 99.0 99.00
2010 05 06 16 50 325  7.3  8.9  0.54  3.70  3.21 336 1014.8   5.1   4.3 999.0 99.0 99.00
2010 05 06 17 50 323  4.6  5.5  0.72  3.85  3.42 352 1015.7   5.2   4.3 999.0 99.0 99.00
2010 05 06 18 50 313  3.0  3.7  1.04  5.56  4.29  19 1016.7   5.4   4.4 999.0 99.0 99.00
2010 05 06 19 50 325  4.4  5.1  1.15  6.25  4.61   9 1016.9   5.8   4.5 999.0 99.0 99.00
2010 05 06 20 50 325  3.8  4.6  1.11  5.88  4.59   9 1017.2   5.8   4.4 999.0 99.0 99.00
2010 05 06 21 50 343  1.8  2.3  1.05  6.25  4.55   3 1017.2   5.9   4.5 999.0 99.0 99.00
2010 05 06 22 50 298  1.4  1.9  1.02  6.25  4.41 352 1017.6   6.1   4.5 999.0 99.0 99.00
2010 05 06 23 50 332  1.9  2.4  0.83  5.88  4.36   2 1017.7   5.2   4.5 999.0 99.0 99.00
2010 05 07 00 50 350  1.7  2.2  0.76  5.88  4.29   6 1017.9   5.1   4.4 999.0 99.0 99.00
2010 05 07 01 50 154  1.6  1.9  0.70  5.26  4.15 358 1018.5   5.1   4.3 999.0 99.0 99.00
2010 05 07 02 50  60  1.5  1.8  0.62  5.00  3.98 354 1018.3   5.7   4.3 999.0 99.0 99.00
2010 05 07 03 50  83  1.0  1.3  0.57  5.26  4.04 354 1018.3   5.1   4.2 999.0 99.0 99.00
2010 05 07 04 50 154  0.9  1.4  0.48  4.55  3.90 356 1018.8   5.4   4.2 999.0 99.0 99.00
2010 05 07 05 50  53  0.9  1.3  0.44  4.17  3.76 357 1018.7   5.7   4.2 999.0 99.0 99.00
2010 05 07 06 50 203  0.3  0.7  0.42  4.17  3.61   1 1018.8   5.2   4.1 999.0 99.0 99.00
2010 05 07 07 50 343  2.0  2.3  0.37  4.00  3.53   2 1018.4   5.3   4.1 999.0 99.0 99.00
2010 05 07 08 50 353  0.2  0.5  0.34  3.70  3.40 360 1018.8   4.6   4.1 999.0 99.0 99.00
2010 05 07 09 50 294  1.9  2.2  0.32  3.57  3.36  10 1018.7   4.5   4.1 999.0 99.0 99.00
2010 05 07 10 50 343  1.5  2.0  0.34  4.35  3.34   8 1018.2   4.2   4.1 999.0 99.0 99.00
2010 05 07 11 50  53  1.2  1.3  0.34  4.17  3.41 351 1017.7   4.2   4.1 999.0 99.0 99.00
2010 05 07 12 50  21  2.7  3.2  0.32  4.00  3.36   2 1017.7   4.0   4.1 999.0 99.0 99.00
2010 05 07 13 50  35  2.6  3.1  0.32  3.85  3.29 358 1017.8   4.0   4.1 999.0 99.0 99.00
2010 05 07 14 50  80  2.6  3.4  0.29  4.00  3.42 353 1017.4   4.1   4.1 999.0 99.0 99.00
2010 05 07 15 50  78  4.6  5.3  0.24 99.00  3.28 999 1015.1   3.9   4.0 999.0 99.0 99.00
2010 05 07 16 50  76  3.4  4.0  0.22 99.00  3.15 999 1014.8   4.3   4.0 999.0 99.0 99.00
2010 05 07 17 50  65  4.0  4.6  0.21 99.00  3.14 999 1013.3   4.5   4.0 999.0 99.0 99.00
2010 05 07 18 50  32  5.5  6.3  0.47  5.00  3.58  31 1012.0   4.7   3.9 999.0 99.0 99.00
2010 05 07 19 50  26  5.7  6.4  0.68  5.00  3.91  39 1012.4   4.5   3.9 999.0 99.0 99.00
2010 05 07 20 50  39  7.9  9.3  0.65  4.55  3.52  42 1010.0   4.6   3.9 999.0 99.0 99.00
2010 05 07 21 50  50  8.8 10.4  0.76  4.17  3.42  50 1008.2   4.5   3.9 999.0 99.0 99.00
2010 05 07 22 50  41  9.8 11.7  0.93  4.17  3.54  46 1006.7   4.8   3.9 999.0 99.0 99.00
2010 05 07 23 50  53  9.3 11.2  1.06  4.55  3.77  42 1005.9   5.1   3.9 999.0 99.0 99.00
2010 05 08 00 50  57  9.2 11.2  1.17  4.76  3.91  52 1004.5   5.0   3.9 999.0 99.0 99.00
2010 05 08 01 50  59  8.9 10.3  1.24  4.55  3.99  64 1003.2   5.2   3.9 999.0 99.0 99.00
2010 05 08 02 50  53  7.6  8.8  1.25  5.26  4.13  58 1002.6   5.2   4.0 999.0 99.0 99.00
2010 05 08 03 50  68  6.1  7.3  1.27  5.26  4.22  65 1001.8   5.0   4.0 999.0 99.0 99.00
2010 05 08 04 50  48  4.5  5.2  1.15  5.26  4.20  72 1001.1   5.0   4.0 999.0 99.0 99.00
2010 05 08 05 50  64  5.0  5.8  1.22  5.26  4.46  65  999.5   4.7   4.0 999.0 99.0 99.00
2010 05 08 06 50 103  4.4  5.1  1.02  5.26  4.23  66  998.0   4.5   4.0 999.0 99.0 99.00
2010 05 08 07 50 152  7.3  8.5  0.91  5.00  4.19  62  996.3   5.1   4.1 999.0 99.0 99.00
2010 05 08 08 50 185  8.7 11.5  0.89  5.26  3.71  58  995.1   6.0   4.1 999.0 99.0 99.00
2010 05 08 09 50 243 11.4 15.3  0.83  2.86  3.24 235  994.5   7.3   4.1 999.0 99.0 99.00
2010 05 08 10 50 244 10.7 14.0  1.42  4.76  4.00 252  994.3   6.0   4.1 999.0 99.0 99.00
2010 05 08 11 50 238 10.1 11.9  1.75  5.88  4.54 259  994.2   5.8   4.1 999.0 99.0 99.00
2010 05 08 12 50 245 13.3 15.7  2.20  6.25  4.94 276  993.4   5.7   4.1 999.0 99.0 99.00
2010 05 08 13 50 270  8.6 10.4  2.08  6.67  5.02 282  993.0   4.7   4.1 999.0 99.0 99.00
2010 05 08 14 50 332 15.7 19.2  1.78  6.67  4.45 270  994.8   3.1   4.1 999.0 99.0 99.00
2010 05 08 15 50 328 16.7 20.9  2.78  5.88  5.02 357  998.9   2.7   4.1 999.0 99.0 99.00
2010 05 08 16 50 320 15.6 18.9  3.33  7.69  5.87  35 1002.4   2.2   4.2 999.0 99.0 99.00
2010 05 08 17 50 320 15.6 19.5  3.46  7.69  5.97  42 1005.2   2.1   4.2 999.0 99.0 99.00
2010 05 08 18 50 321 13.9 17.0  3.72  8.33  6.27  39 1007.7   2.1   4.2 999.0 99.0 99.00
2010 05 08 19 50 316 13.0 16.6  3.40  8.33  6.07  25 1009.5   2.3   4.2 999.0 99.0 99.00
2010 05 08 20 50 319 11.7 14.4  3.58  7.69  6.27  22 1011.1   2.9   4.2 999.0 99.0 99.00
2010 05 08 21 50 316 12.8 16.5  2.81  7.69  5.65  20 1012.0   3.1   4.2 999.0 99.0 99.00
2010 05 08 22 50 316 10.5 12.8  2.55  7.69  5.49   6 1013.3   3.3   4.2 999.0 99.0 99.00
2010 05 08 23 50 299 11.8 14.4  2.61  7.69  5.44  16 1013.8   4.1   4.2 999.0 99.0 99.00
2010 05 09 00 50 310 12.1 14.0  2.24  7.14  5.07   8 1014.7   4.3   4.2 999.0 99.0 99.00
2010 05 09 01 50 308 12.3 14.7  2.32  6.67  5.23   7 1015.9   4.0   4.1 999.0 99.0 99.00
2010 05 09 02 50 302 11.8 13.8  2.47  7.14  5.36   1 1016.8   4.0   4.1 999.0 99.0 99.00
2010 05 09 03 50 326  8.5 10.3  2.35  7.14  5.41 358 1017.6   3.0   4.1 999.0 99.0 99.00
2010 05 09 04 50 328 11.3 13.2  2.02  7.14  5.03 356 1017.9   3.1   4.1 999.0 99.0 99.00
2010 05 09 05 50 325  9.2 11.0  1.87  6.67  4.95   4 1018.4   3.2   4.0 999.0 99.0 99.00
2010 05 09 06 50 311  8.0 10.4  1.80  6.67  4.90 359 1018.7   2.5   4.0 999.0 99.0 99.00
2010 05 09 07 50 330  9.8 11.3  1.80  6.67  4.67   1 1019.1   3.2   4.0 999.0 99.0 99.00
2010 05 09 08 50 324  8.9 10.9  1.72  6.25  4.69   3 1019.7   3.1   4.0 999.0 99.0 99.00
2010 05 09 09 50 325  8.6  9.9  1.59  5.56  4.57 356 1020.2   2.9   3.9 999.0 99.0 99.00
2010 05 09 10 50 321  9.0 11.5  1.60  5.88  4.54 359 1020.8   2.8   3.9 999.0 99.0 99.00
2010 05 09 11 50 325  9.0 11.0  1.65  5.88  4.68   6 1021.6   2.6   3.9 999.0 99.0 99.00
2010 05 09 12 50 326  9.8 11.5  1.66  6.25  4.63   5 1022.1   2.7   3.9 999.0 99.0 99.00
2010 05 09 13 50 310  8.9 10.4  1.60  5.88  4.43   2 1022.8   2.7   3.9 999.0 99.0 99.00
2010 05 09 14 50 309  9.4 11.5  1.59  5.88  4.50   2 1023.2   2.9   4.0 999.0 99.0 99.00
2010 05 09 15 50 312  8.0  9.4  1.49  5.26  4.44 359 1023.7   2.8   4.0 999.0 99.0 99.00
2010 05 09 16 50 305  8.1  9.5  1.37  5.88  4.38 359 1023.9   3.6   4.1 999.0 99.0 99.00
2010 05 09 17 50 316  7.1  8.4  1.27  5.88  4.35   1 1024.2   3.5   4.1 999.0 99.0 99.00
2010 05 09 18 50 333  7.3  8.5  1.25  5.56  4.25  10 1024.5   3.7   4.2 999.0 99.0 99.00
2010 05 09 19 50 338  6.4  7.8  1.34  5.88  4.59  13 1024.6   4.3   4.2 999.0 99.0 99.00
2010 05 09 20 50 342  6.7  8.1  1.32  5.88  4.51   7 1024.6   4.7   4.2 999.0 99.0 99.00
2010 05 09 21 50 320  3.7  5.5  1.32  6.25  4.62   7 1024.9   5.1   4.2 999.0 99.0 99.00
2010 05 09 22 50 265  3.5  4.9  1.27  6.25  4.58   2 1025.0   5.3   4.3 999.0 99.0 99.00
2010 05 09 23 50 260  2.9  3.6  1.25  5.26  4.57   8 1025.2   5.4   4.3 999.0 99.0 99.00
2010 05 10 00 50 305  4.3  5.7  1.02  5.56  4.51   2 1025.4   5.4   4.2 999.0 99.0 99.00
2010 05 10 01 50 268  3.0  3.5  0.94  5.26  4.32   1 1025.9   4.7   4.1 999.0 99.0 99.00
2010 05 10 02 50 302  4.4  5.2  0.78  4.76  4.07   1 1026.2   5.1   4.0 999.0 99.0 99.00
2010 05 10 03 50 310  7.5  9.0  0.77  5.00  3.85   5 1026.3   5.1   4.0 999.0 99.0 99.00
2010 05 10 04 50 281  4.5  6.0  0.74  4.55  3.81   2 1026.8   4.7   3.9 999.0 99.0 99.00
2010 05 10 05 50 293  4.5  5.4  0.67  5.00  3.81   1 1027.1   4.6   3.9 999.0 99.0 99.00
2010 05 10 06 50 301  6.9  8.3  0.73  4.55  3.83   9 1027.1   4.6   3.8 999.0 99.0 99.00
2010 05 10 07 50 304  6.1  7.2  0.81  4.76  3.85   6 1027.3   4.4   3.8 999.0 99.0 99.00
2010 05 10 08 50 314  6.5  8.0  0.93  5.00  3.90   9 1027.7   4.3   3.8 999.0 99.0 99.00
2010 05 10 09 50 306  5.0  5.8  1.03  5.26  4.15   5 1028.2   4.2   3.7 999.0 99.0 99.00
2010 05 10 10 50 311  6.1  7.1  0.96  5.00  4.08   7 1028.6   4.2   3.7 999.0 99.0 99.00
2010 05 10 11 50 321  6.0  7.2  0.92  5.56  4.02   5 1029.1   4.2   3.7 999.0 99.0 99.00
2010 05 10 12 50 328  5.4  6.4  0.90  5.26  3.97   5 1029.6   4.2   3.8 999.0 99.0 99.00
2010 05 10 13 50 331  5.4  6.5  0.76  5.00  3.78   6 1029.7   4.2   3.8 999.0 99.0 99.00
2010 05 10 14 50 324  4.1  5.2  0.76  5.00  3.86 359 1030.2   4.2   3.8 999.0 99.0 99.00
2010 05 10 15 50 303  3.7  4.3  0.67  5.00  3.78 359 1030.8   4.2   3.9 999.0 99.0 99.00
2010 05 10 16 50 308  2.8  3.3  0.58  4.76  3.64 353 1030.7   4.3   3.9 999.0 99.0 99.00
2010 05 10 17 50 325  1.1  1.4  0.50  4.55  3.61 357 1030.2   4.4   4.0 999.0 99.0 99.00
2010 05 10 18 50 252  0.5  1.1  0.44  4.55  3.50   3 1030.7   5.0   4.2 999.0 99.0 99.00
2010 05 10 19 50 239  0.5  0.9  0.39  4.00  3.37 358 1030.6   4.8   4.2 999.0 99.0 99.00
2010 05 10 20 50 180  0.0  0.1  0.37  3.70  3.32 351 1030.2   5.3   4.3 999.0 99.0 99.00
2010 05 10 21 50  70  1.6  1.8  0.31  3.57  3.29 355 1030.1   4.4   4.3 999.0 99.0 99.00
2010 05 10 22 50  68  1.7  2.1  0.25 99.00  3.19 999 1030.0   4.3   4.2 999.0 99.0 99.00
2010 05 10 23 50  61  3.4  4.3  0.23 99.00  3.16 999 1029.4   4.1   4.1 999.0 99.0 99.00
2010 05 11 00 50  76  2.6  2.9  0.21 99.00  3.02 999 1029.3   3.9   4.0 999.0 99.0 99.00
2010 05 11 01 50  89  3.2  3.7  0.16 99.00  3.06 999 1029.0   4.1   4.0 999.0 99.0 99.00
2010 05 11 02 50 104  3.8  4.4  0.13 99.00  3.10 999 1028.8   4.2   3.9 999.0 99.0 99.00
2010 05 11 03 50 109  3.3  3.8  0.13 99.00  3.02 999 1028.9   4.1   3.9 999.0 99.0 99.00
2010 05 11 04 50 118  4.7  5.3  0.12 99.00  2.84 999 1028.9   4.7   3.9 999.0 99.0 99.00
2010 05 11 05 50 105  4.7  5.2  0.16 99.00  2.45 999 1028.4   4.8   3.9 999.0 99.0 99.00
2010 05 11 06 50  99  5.2  5.9  0.18 99.00  2.45 999 1027.7   4.8   3.9 999.0 99.0 99.00
2010 05 11 07 50  93  6.1  7.2  0.16 99.00  2.37 999 1027.3   4.9   3.9 999.0 99.0 99.00
2010 05 11 08 50  94  7.3  8.3  0.37  2.74  2.56 112 1026.4   5.1   3.9 999.0 99.0 99.00
2010 05 11 09 50 108  7.7  9.2  0.56  3.23  2.93 119 1025.7   5.2   3.9 999.0 99.0 99.00
2010 05 11 10 50 110  7.3  8.6  0.62  3.45  3.23 124 1025.1   5.1   4.0 999.0 99.0 99.00
2010 05 11 11 50 104  6.6  7.7  0.76  3.85  3.48 132 1025.7   5.0   4.0 999.0 99.0 99.00
2010 05 11 12 50  88  7.5  8.6  0.77  4.00  3.57 133 1024.7   5.0   4.0 999.0 99.0 99.00
2010 05 11 13 50  81  8.6 10.0  0.84  4.00  3.52 130 1024.2   5.3   4.0 999.0 99.0 99.00
