#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2008,1,19,286.398773,9.166871166,11.43181818,NAN,NAN,NAN,NAN,1016.838037,-4.004907975,NAN,NAN,NAN,NAN
2008,1,20,319.6551724,12.80402299,16.10909091,NAN,NAN,NAN,NAN,1022.251724,-9.828735632,NAN,NAN,NAN,NAN
2008,1,21,269.8653846,8.412179487,10.80460526,NAN,NAN,NAN,NAN,1034.757051,-8.728846154,NAN,NAN,NAN,NAN
2008,1,22,240.7117647,9.571764706,12.31823899,NAN,NAN,NAN,NAN,1018.628824,-2.305882353,NAN,NAN,NAN,NAN
2008,1,23,277.2,9.258823529,11.739375,NAN,NAN,NAN,NAN,1016.831176,-5.926470588,NAN,NAN,NAN,NAN
2008,1,24,260.2909091,6.06,7.889090909,NAN,NAN,NAN,NAN,1017.726061,-6.307272727,NAN,NAN,NAN,NAN
2008,1,25,296.4457831,9.134131737,11.91677019,NAN,NAN,NAN,NAN,1028.561677,-6.646706587,NAN,NAN,NAN,NAN
2008,1,26,222.7090909,4.946103896,6.419393939,NAN,NAN,NAN,NAN,1022.952597,-5.934545455,NAN,NAN,NAN,NAN
2008,1,27,240.7012195,6.266666667,5.409146341,NAN,NAN,NAN,NAN,1019.766667,-2.453658537,NAN,NAN,NAN,NAN
2008,1,28,232.2576687,5.291463415,6.748780488,NAN,NAN,NAN,NAN,1019.895732,-0.489634146,NAN,NAN,NAN,NAN
2008,1,29,216.2451613,9.986904762,13.13333333,NAN,NAN,NAN,NAN,1003.539881,6.142261905,NAN,NAN,NAN,NAN
2008,1,30,NAN,10.68888889,16.89464286,NAN,NAN,NAN,NAN,993.4888889,7.123076923,NAN,NAN,NAN,NAN
2008,6,25,NAN,4.804651163,6.190697674,NAN,NAN,NAN,NAN,1019.365116,22.09534884,NAN,NAN,NAN,NAN
2008,6,26,NAN,6.475342466,8.108275862,NAN,NAN,NAN,NAN,1012.940411,21.99452055,NAN,NAN,NAN,NAN
2008,6,27,NAN,5.715384615,7.346853147,NAN,NAN,NAN,NAN,1011.255245,21.31678322,NAN,NAN,NAN,NAN
2008,6,28,NAN,5.696503497,7.434507042,NAN,NAN,NAN,NAN,1007.927972,23.76433566,NAN,NAN,NAN,NAN
2008,6,29,NAN,7.871724138,9.973103448,NAN,NAN,NAN,NAN,1006.93931,20.93862069,NAN,NAN,NAN,NAN
2008,6,30,NAN,5.379710145,6.607246377,NAN,NAN,NAN,NAN,1008.631884,18.19057971,NAN,NAN,NAN,NAN
2008,7,1,NAN,5.724827586,7.08137931,NAN,NAN,NAN,NAN,1014.932414,19.41310345,NAN,NAN,NAN,NAN
2008,7,2,NAN,6.365034965,8.364335664,NAN,NAN,NAN,NAN,1014.616783,21.70699301,NAN,NAN,NAN,NAN
2008,7,3,NAN,5.750359712,7.425362319,NAN,NAN,NAN,NAN,1012.755396,20.47194245,NAN,NAN,NAN,NAN
2008,7,4,NAN,4.714685315,5.652447552,NAN,NAN,NAN,NAN,1018.169231,18.17762238,NAN,NAN,NAN,NAN
2008,7,5,NAN,3.932867133,4.774825175,NAN,NAN,NAN,NAN,1017.491608,19.32167832,NAN,NAN,NAN,NAN
2008,7,6,NAN,2.086713287,2.616083916,NAN,NAN,NAN,NAN,1017.120979,19.86293706,NAN,NAN,NAN,NAN
2008,7,7,NAN,2.29020979,2.895104895,NAN,NAN,NAN,NAN,1016.295804,22.87482517,NAN,NAN,NAN,NAN
2008,7,8,NAN,5.726388889,7.507042254,NAN,NAN,NAN,NAN,1012.599306,24.32937063,NAN,NAN,NAN,NAN
2008,7,9,264.4807692,7.02804878,8.93597561,NAN,NAN,NAN,NAN,1009.995732,21.83902439,NAN,NAN,NAN,NAN
2008,7,10,243.1036585,4.694512195,5.761585366,NAN,NAN,NAN,NAN,1016.835976,21.33170732,NAN,NAN,NAN,NAN
2008,7,11,219.8121212,5.74,7.243636364,NAN,NAN,NAN,NAN,1016.998182,21.98363636,NAN,NAN,NAN,NAN
2008,7,12,190.7515528,5.040625,6.605660377,NAN,NAN,NAN,NAN,1016.011875,23.7556962,NAN,NAN,NAN,NAN
2008,7,13,227.46875,6.200625,7.882911392,NAN,NAN,NAN,NAN,1009.139375,22.45923567,NAN,NAN,NAN,NAN
2008,7,14,260.3597561,7.26097561,8.860736196,NAN,NAN,NAN,NAN,1011.001829,21.69325153,NAN,NAN,NAN,NAN
2008,7,15,233.0621118,2.654037267,3.383125,NAN,NAN,NAN,NAN,1017.933962,20.35125,NAN,NAN,NAN,NAN
2008,7,16,218.006135,4.926380368,6.125766871,NAN,NAN,NAN,NAN,1020.541718,23.05889571,NAN,NAN,NAN,NAN
2008,7,17,230.2484848,3.686060606,4.623030303,NAN,NAN,NAN,NAN,1020.555758,24.70363636,NAN,NAN,NAN,NAN
2008,7,18,222.7378049,3.840853659,4.922560976,NAN,NAN,NAN,NAN,1017.395122,25.98841463,NAN,NAN,NAN,NAN
