YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 09 17 298  8.1 13.2 99.00 99.00 99.00 999 1014.9  15.3  15.2 999.0 99.0 99.00
2004 10 09 18 274  8.9 11.0 99.00 99.00 99.00 999 1015.2  15.7  15.3 999.0 99.0 99.00
2004 10 09 19 279  7.1 11.8 99.00 99.00 99.00 999 1015.4  16.3  15.8 999.0 99.0 99.00
2004 10 09 20 285  6.6  9.8 99.00 99.00 99.00 999 1015.6  16.6  15.8 999.0 99.0 99.00
2004 10 09 21 279  6.2 10.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 22 310  6.4  8.9 99.00 99.00 99.00 999 1016.3  16.2  16.0 999.0 99.0 99.00
2004 10 09 23 317  5.6  6.9 99.00 99.00 99.00 999 1017.2  14.5  17.2 999.0 99.0 99.00
2004 10 10 00 306  4.4  5.1 99.00 99.00 99.00 999 1017.8  13.4  16.4 999.0 99.0 99.00
2004 10 10 01 303  3.6  5.1 99.00 99.00 99.00 999 1018.7  12.7  15.8 999.0 99.0 99.00
2004 10 10 02 304  3.5  4.2 99.00 99.00 99.00 999 1019.6  12.0  15.6 999.0 99.0 99.00
2004 10 10 03 323  5.3  7.8 99.00 99.00 99.00 999 1020.2  12.2  15.5 999.0 99.0 99.00
2004 10 10 04 333  4.6  6.7 99.00 99.00 99.00 999 1020.6  11.0  16.0 999.0 99.0 99.00
2004 10 10 05 317  4.3  6.0 99.00 99.00 99.00 999 1020.8  10.9  15.9 999.0 99.0 99.00
2004 10 10 06 325  5.2  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 10 07 318  4.1  4.8 99.00 99.00 99.00 999 1021.0   9.5  16.0 999.0 99.0 99.00
2004 10 10 08 303  4.7  5.8 99.00 99.00 99.00 999 1021.2   9.7  15.8 999.0 99.0 99.00
2004 10 10 09 317  4.1  6.0 99.00 99.00 99.00 999 1021.4   9.8  15.6 999.0 99.0 99.00
2004 10 10 10 306  4.2  5.6 99.00 99.00 99.00 999 1021.8   9.3  15.5 999.0 99.0 99.00
2004 10 10 11 310  3.2  5.1 99.00 99.00 99.00 999 1022.6   9.5  15.4 999.0 99.0 99.00
2004 10 10 12 303  3.4  4.6 99.00 99.00 99.00 999 1023.0   9.4  15.3 999.0 99.0 99.00
2004 10 10 13 320  2.8  4.6 99.00 99.00 99.00 999 1023.6   9.8  15.2 999.0 99.0 99.00
2004 10 10 14 345  3.7  5.3 99.00 99.00 99.00 999 1023.9  10.5  15.0 999.0 99.0 99.00
2004 10 10 15  23  7.2  9.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
