YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 10 02 999 99.0 99.0 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2004 10 10 03 999 99.0 99.0 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2004 10 10 04 999 99.0 99.0 99.00 99.00 99.00 999 1021.6 999.0 999.0 999.0 99.0 99.00
2004 10 10 05 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2004 10 10 06 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2004 10 10 07 999 99.0 99.0 99.00 99.00 99.00 999 1022.0 999.0 999.0 999.0 99.0 99.00
2004 10 10 08 999 99.0 99.0 99.00 99.00 99.00 999 1022.3 999.0 999.0 999.0 99.0 99.00
2004 10 10 09 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0 999.0 999.0 99.0 99.00
2004 10 10 10 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0 999.0 999.0 99.0 99.00
2004 10 10 11 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2004 10 10 12 999 99.0 99.0 99.00 99.00 99.00 999 1024.1 999.0 999.0 999.0 99.0 99.00
2004 10 10 13 999 99.0 99.0 99.00 99.00 99.00 999 1024.5 999.0 999.0 999.0 99.0 99.00
2004 10 10 14 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0 999.0 999.0 99.0 99.00
2004 10 10 15 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0 999.0 999.0 99.0 99.00
2004 10 10 16 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0 999.0 999.0 99.0 99.00
2004 10 10 17 999 99.0 99.0 99.00 99.00 99.00 999 1025.3 999.0 999.0 999.0 99.0 99.00
2004 10 10 18 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2004 10 10 19 999 99.0 99.0 99.00 99.00 99.00 999 1024.5 999.0 999.0 999.0 99.0 99.00
2004 10 10 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2004 10 10 21 999 99.0 99.0 99.00 99.00 99.00 999 1024.5 999.0 999.0 999.0 99.0 99.00
2004 10 10 22 999 99.0 99.0 99.00 99.00 99.00 999 1024.5 999.0 999.0 999.0 99.0 99.00
2004 10 10 23 999 99.0 99.0 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2004 10 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2004 10 11 01 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2004 10 11 02 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2004 10 11 03 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
