YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 05 18 15 336  3.1  3.5  0.28  3.23  3.12 999 1016.9   5.4   3.8 999.0 99.0 99.00
2004 05 18 16 320  5.8  7.2  0.26  3.45  3.13 999 1017.3   6.1   3.8 999.0 99.0 99.00
2004 05 18 17 317  7.1  8.2  0.51  3.33  3.23 999 1018.0   5.8   3.8 999.0 99.0 99.00
2004 05 18 18 315  6.4  7.3  0.75  4.17  3.72 999 1018.8   5.8   3.8 999.0 99.0 99.00
2004 05 18 19 318  6.1  6.9  0.78  4.35  3.88 999 1019.6   6.1   3.8 999.0 99.0 99.00
2004 05 18 20 316  4.9 99.0 99.00 99.00 99.00 999 1019.7   5.7   3.8 999.0 99.0 99.00
2004 05 18 21 320  4.5  5.9  0.64  5.00  3.94 999 1019.5   6.3   3.8 999.0 99.0 99.00
2004 05 18 22 347  6.0  7.4  0.63  5.00  3.79 999 1019.9   7.4   3.8 999.0 99.0 99.00
2004 05 18 23   5  5.2  5.8  0.55  4.55  3.84 999 1020.2   7.4   3.8 999.0 99.0 99.00
2004 05 19 00 349  2.9  3.0  0.46  4.17  3.70 999 1020.5   5.8   3.8 999.0 99.0 99.00
2004 05 19 01 356  2.4  2.7  0.42  4.55  3.81 999 1020.5   5.4   3.8 999.0 99.0 99.00
2004 05 19 02  23  1.2  1.9  0.39  4.35  3.70 999 1020.8   5.7   3.8 999.0 99.0 99.00
2004 05 19 03 329  0.5  1.0  0.33  4.17  3.63 999 1021.4   5.3   3.7 999.0 99.0 99.00
2004 05 19 04 236  1.2  1.7  0.31  4.17  3.49 999 1021.7   5.4   3.7 999.0 99.0 99.00
2004 05 19 05 241  2.2  2.4  0.24  3.70  3.37 999 1021.8   5.2   3.7 999.0 99.0 99.00
2004 05 19 06 235  2.0  2.1  0.22  3.70  3.36 999 1022.1   4.7   3.6 999.0 99.0 99.00
2004 05 19 07 240  1.4  1.6  0.18  3.85  3.25 999 1022.1   4.4   3.6 999.0 99.0 99.00
2004 05 19 08 221  2.2  2.6  0.17  3.57  3.18 999 1022.5   4.4   3.6 999.0 99.0 99.00
2004 05 19 09 231  1.7  2.0  0.00  0.00  0.00 999 1022.9   4.8   3.5 999.0 99.0 99.00
2004 05 19 10 225  1.9  2.1  0.00  0.00  0.00 999 1023.3   5.6   3.5 999.0 99.0 99.00
2004 05 19 11 270  1.5  1.5  0.00  0.00  0.00 999 1023.5   6.1   3.5 999.0 99.0 99.00
2004 05 19 12 262  1.2  1.4  0.16  4.00  3.23 999 1024.2   6.3   3.4 999.0 99.0 99.00
2004 05 19 13 212  1.8  2.4  0.00  0.00  0.00 999 1024.8   5.4   3.6 999.0 99.0 99.00
2004 05 19 14 247  1.0  1.2  0.00  0.00  0.00 999 1025.0   5.8   3.8 999.0 99.0 99.00
2004 05 19 15 318  1.0  1.3  0.00  0.00  0.00 999 1025.2   6.0   4.1 999.0 99.0 99.00
2004 05 19 16 357  1.3  1.4  0.00  0.00  0.00 999 1025.2   6.2   4.3 999.0 99.0 99.00
2004 05 19 17  24  2.0  2.1  0.00  0.00  0.00 999 1024.8   5.6   4.3 999.0 99.0 99.00
2004 05 19 18  24  2.8  3.0  0.00  0.00  0.00 999 1024.4   5.5   4.3 999.0 99.0 99.00
2004 05 19 19  28  2.7  3.1  0.00  0.00  0.00 999 1024.2   5.3   4.3 999.0 99.0 99.00
2004 05 19 20  33  2.1  2.2  0.00  0.00  0.00 999 1023.3   5.5   4.3 999.0 99.0 99.00
2004 05 19 21  11  0.5  0.7  0.00  0.00  0.00 999 1022.7   6.3   4.3 999.0 99.0 99.00
2004 05 19 22  71  1.6  1.7  0.00  0.00  0.00 999 1021.9   6.7   4.5 999.0 99.0 99.00
2004 05 19 23  60  3.0  3.6  0.00  0.00  0.00 999 1021.4   7.1   4.5 999.0 99.0 99.00
2004 05 20 00  68  3.8  4.2  0.00  0.00  0.00 999 1021.0   6.1   4.2 999.0 99.0 99.00
2004 05 20 01  76  3.8  4.1  0.00  0.00  0.00 999 1020.4   5.9   4.0 999.0 99.0 99.00
2004 05 20 02  98  2.1  2.8  0.00  0.00  0.00 999 1020.7   5.5   3.9 999.0 99.0 99.00
2004 05 20 03 105  3.9  4.5  0.00  0.00  0.00 999 1020.3   5.3   3.9 999.0 99.0 99.00
2004 05 20 04 117  4.8  5.4  0.00  0.00  0.00 999 1019.4   5.9   3.9 999.0 99.0 99.00
2004 05 20 05 148  4.6  5.1  0.00  0.00  0.00 999 1019.3   7.2   3.8 999.0 99.0 99.00
2004 05 20 06 163  5.2  5.8  0.00  0.00  0.00 999 1018.8   5.9   3.8 999.0 99.0 99.00
2004 05 20 07 154  5.7  6.4  0.00  0.00  0.00 999 1017.2   6.2   3.8 999.0 99.0 99.00
2004 05 20 08 153  5.4  5.9  0.00  0.00  0.00 999 1016.6   6.4   3.8 999.0 99.0 99.00
2004 05 20 09 158  6.0  6.6  0.17  2.50  2.67 999 1016.2   7.0   3.8 999.0 99.0 99.00
2004 05 20 10 157  7.3  8.3  0.27  2.78  2.76 999 1014.9   6.8   3.8 999.0 99.0 99.00
2004 05 20 11 162  7.1  7.8  0.32  2.94  2.88 999 1014.5   6.5   3.8 999.0 99.0 99.00
2004 05 20 12 166  8.6  9.5  0.52  3.03  3.01 999 1013.7   6.7   3.8 999.0 99.0 99.00
2004 05 20 13 164  9.7 10.9  0.67  3.45  3.23 999 1011.8   7.1   3.8 999.0 99.0 99.00
2004 05 20 14 171  8.9 10.0  0.70  3.85  3.40 999 1011.7   7.0   3.8 999.0 99.0 99.00
2004 05 20 15 165  6.9  8.2  0.85  4.00  3.61 999 1011.8   7.3   3.8 999.0 99.0 99.00
2004 05 20 16 171  4.0  4.4  0.61  3.85  3.55 999 1012.3   6.7   3.8 999.0 99.0 99.00
2004 05 20 17 183  4.5  5.3  0.60  4.17  3.68 999 1012.1   7.1   3.8 999.0 99.0 99.00
2004 05 20 18 182  5.3  6.3  0.61  4.17  3.70 999 1012.3   7.6   3.9 999.0 99.0 99.00
2004 05 20 19 187  4.8  5.2  0.57  4.00  3.68 999 1012.6   8.1   3.9 999.0 99.0 99.00
2004 05 20 20 234  4.4  4.7  0.49  4.17  3.60 999 1012.9   9.9   3.9 999.0 99.0 99.00
2004 05 20 21 238  4.1  4.7  0.44  3.85  3.51 999 1012.8  12.4   4.0 999.0 99.0 99.00
2004 05 20 22 266  2.7  3.0  0.39  3.85  3.49 999 1013.1  12.1   4.0 999.0 99.0 99.00
2004 05 20 23 328  3.2  3.5  0.35  3.85  3.33 999 1013.1  16.6   4.2 999.0 99.0 99.00
2004 05 21 00   2  5.4  6.3  0.26  3.57  3.23 999 1014.2   9.1   4.0 999.0 99.0 99.00
2004 05 21 01   7  4.6  5.3  0.23  3.33  3.17 999 1015.4   7.8   3.7 999.0 99.0 99.00
2004 05 21 02 360  5.2  6.1  0.20  3.33  3.14 999 1016.5   8.0   3.7 999.0 99.0 99.00
2004 05 21 03 308  2.0  2.6  0.17  3.13  3.04 999 1017.8   8.8   3.7 999.0 99.0 99.00
2004 05 21 04 347  5.8  6.8  0.18  2.56  2.94 999 1018.1   8.1   3.7 999.0 99.0 99.00
2004 05 21 05 348  6.7  7.4  0.00  0.00  0.00 999 1018.3   6.5   3.7 999.0 99.0 99.00
2004 05 21 06 338  6.4  7.1  0.29  3.03  2.93 999 1018.9   7.0   3.7 999.0 99.0 99.00
2004 05 21 07 335  7.8  9.3  0.50  3.45  3.16 999 1018.9   6.3   3.7 999.0 99.0 99.00
2004 05 21 08 345  8.9 10.1  0.61  3.85  3.41 999 1018.8   5.6   3.8 999.0 99.0 99.00
2004 05 21 09 357  8.3  9.8  0.89  4.76  3.93 999 1018.7   5.2   3.9 999.0 99.0 99.00
2004 05 21 10  16  5.3  6.0  0.84  4.76  3.94 999 1020.2   5.2   3.9 999.0 99.0 99.00
2004 05 21 11  20  5.8  6.5  0.78  4.76  4.05 999 1020.6   5.2   3.9 999.0 99.0 99.00
2004 05 21 12  32  6.7  7.7  0.76  5.26  4.07 999 1021.0   5.3   3.9 999.0 99.0 99.00
2004 05 21 13  36  8.1  9.4  0.72  5.00  3.75 999 1021.4   5.3   4.0 999.0 99.0 99.00
2004 05 21 14  37  7.6  8.8  0.73  5.00  3.71 999 1022.1   4.9   4.0 999.0 99.0 99.00
2004 05 21 15  27  7.6  9.2  0.76  3.85  3.62 999 1022.3   4.7   4.0 999.0 99.0 99.00
2004 05 21 16  29  7.9  9.2  0.75  3.85  3.62 999 1022.2   4.9   4.0 999.0 99.0 99.00
2004 05 21 17  39  8.0  9.3  0.86  4.55  3.75 999 1021.6   5.0   4.0 999.0 99.0 99.00
2004 05 21 18  38  9.0 10.4  0.88  4.76  3.91 999 1020.9   5.0   4.0 999.0 99.0 99.00
2004 05 21 19  33  6.2  7.3  0.83  4.76  3.91 999 1021.9   5.0   4.0 999.0 99.0 99.00
2004 05 21 20  43  7.7  8.7  0.80  4.76  3.86 999 1019.0   5.2   4.0 999.0 99.0 99.00
2004 05 21 21  69  6.4  7.2  0.72  4.55  3.80 999 1016.6   5.3   4.1 999.0 99.0 99.00
2004 05 21 22  31  7.0  7.9  0.65  4.35  3.64 999 1015.4   5.4   4.1 999.0 99.0 99.00
2004 05 21 23  42  6.0  6.9  0.64  4.35  3.68 999 1014.8   5.6   4.2 999.0 99.0 99.00
2004 05 22 00  17  5.6  6.6  0.57  4.17  3.57 999 1016.0   5.5   4.2 999.0 99.0 99.00
2004 05 22 01  13  6.8  7.7  0.59  3.85  3.47 999 1016.3   5.4   4.2 999.0 99.0 99.00
2004 05 22 02  30  6.3  7.1  0.55  4.00  3.45 999 1015.8   5.4   4.2 999.0 99.0 99.00
2004 05 22 03  57  5.6  6.9  0.53  3.70  3.40 999 1015.2   5.8   4.1 999.0 99.0 99.00
2004 05 22 04  67  6.9  7.8  0.48  3.70  3.33 999 1013.8   6.1   4.0 999.0 99.0 99.00
2004 05 22 05  80  4.6  5.6  0.47  3.57  3.33 999 1015.0   6.1   3.9 999.0 99.0 99.00
2004 05 22 06  94  4.5  5.2  0.40  3.33  3.25 999 1013.4   6.3   4.0 999.0 99.0 99.00
2004 05 22 07  92  3.3  3.9  0.41  3.45  3.26 999 1012.9   5.8   3.9 999.0 99.0 99.00
2004 05 22 08 145  3.6  4.3  0.35  3.57  3.26 999 1011.9   5.5   3.8 999.0 99.0 99.00
2004 05 22 09 197  2.4  3.3  0.31  3.45  3.22 999 1012.0   5.0   3.8 999.0 99.0 99.00
2004 05 22 10 189  2.6  3.0  0.24  3.45  3.13 999 1012.2   5.6   3.8 999.0 99.0 99.00
2004 05 22 11 176  2.5  2.7  0.21  3.03  3.04 999 1012.4   5.7   3.8 999.0 99.0 99.00
2004 05 22 12  38  0.9  1.6  0.17  3.13  2.95 999 1013.1   6.2   3.8 999.0 99.0 99.00
2004 05 22 13  88  3.2  3.6  0.00  0.00  0.00 999 1011.9   5.9   3.8 999.0 99.0 99.00
2004 05 22 14 104  3.7  4.4  0.00  0.00  0.00 999 1011.0   5.7   3.8 999.0 99.0 99.00
2004 05 22 15 135  3.6  4.0  0.00  0.00  0.00 999 1011.1   5.9   3.7 999.0 99.0 99.00
2004 05 22 16 111  2.3  2.9  0.00  0.00  0.00 999 1010.7   5.7   3.7 999.0 99.0 99.00
2004 05 22 17 131  2.7  3.5  0.00  0.00  0.00 999 1010.3   7.6   3.7 999.0 99.0 99.00
2004 05 22 18 124  5.6  6.1  0.15  2.94  3.00 999 1008.6   6.9   3.7 999.0 99.0 99.00
2004 05 22 19  89  4.5  5.4  0.00  0.00  0.00 999 1007.8   7.5   3.6 999.0 99.0 99.00
2004 05 22 20  94  4.9  5.5  0.17  2.50  2.86 999 1006.7   7.7   3.6 999.0 99.0 99.00
2004 05 22 21  65  3.3  5.5  0.21  2.56  2.82 999 1006.8  10.7   3.6 999.0 99.0 99.00
2004 05 22 22  78  5.3  5.9  0.25  2.63  2.78 999 1006.1   7.7   3.6 999.0 99.0 99.00
2004 05 22 23  57  5.5  6.1  0.27  2.63  2.79 999 1006.0   5.9   3.5 999.0 99.0 99.00
2004 05 23 00  30  3.7  4.1  0.34  2.78  2.95 999 1006.4   5.2   3.5 999.0 99.0 99.00
2004 05 23 01 352  3.5  4.1  0.40  3.33  3.16 999 1007.1   5.1   3.5 999.0 99.0 99.00
2004 05 23 02 360  3.6  4.8  0.42  3.70  3.38 999 1008.4   5.3   3.4 999.0 99.0 99.00
2004 05 23 03 339  4.5  5.6  0.49  3.70  3.52 999 1009.2   4.9   3.4 999.0 99.0 99.00
2004 05 23 04  19  5.7  6.8  0.54  4.00  3.62 999 1008.9   4.8   3.4 999.0 99.0 99.00
2004 05 23 05 355  3.9  4.5  0.53  4.00  3.60 999 1009.6   4.8   3.4 999.0 99.0 99.00
2004 05 23 06   7  4.3  5.0  0.66  4.55  3.86 999 1009.4   4.7   3.4 999.0 99.0 99.00
2004 05 23 07  37  4.8  5.5  0.63  4.55  3.92 999 1008.8   5.0   3.4 999.0 99.0 99.00
2004 05 23 08  20  4.4  5.1  0.56  4.35  3.75 999 1009.7   5.3   3.4 999.0 99.0 99.00
2004 05 23 09 324  3.0  3.3  0.54  4.17  3.67 999 1011.4   4.6   3.4 999.0 99.0 99.00
2004 05 23 10  14  4.1  4.6  0.51  4.17  3.74 999 1010.6   4.5   3.4 999.0 99.0 99.00
2004 05 23 11  18  8.0  9.1  0.50  4.35  3.55 999 1010.5   4.7   3.4 999.0 99.0 99.00
2004 05 23 12  50  6.2  6.9  0.51  3.85  3.33 999 1011.1   5.1   3.4 999.0 99.0 99.00
2004 05 23 13  44  6.2  6.9  0.58  3.85  3.34 999 1010.5   5.2   3.4 999.0 99.0 99.00
2004 05 23 14  47  5.9  6.5  0.59  3.85  3.48 999 1010.4   5.1   3.5 999.0 99.0 99.00
2004 05 23 15  47  8.1  9.4  0.61  3.85  3.57 999 1009.6   5.4   3.5 999.0 99.0 99.00
2004 05 23 16  61  8.2 10.1  0.61  3.85  3.46 999 1009.4   5.7   3.5 999.0 99.0 99.00
2004 05 23 17  86  5.6  6.7  0.61  3.70  3.47 999 1009.0   5.9   3.5 999.0 99.0 99.00
2004 05 23 18  73  7.6  8.7  0.58  3.85  3.44 999 1006.6   6.4   3.5 999.0 99.0 99.00
2004 05 23 19  76  5.6  6.4  0.54  3.85  3.39 999 1006.0   5.8   3.5 999.0 99.0 99.00
2004 05 23 20  65  5.3  5.8  0.52  3.57  3.45 999 1005.4   7.0   3.5 999.0 99.0 99.00
2004 05 23 21  57  6.9  8.0  0.64  3.85  3.47 999 1005.3   6.5   3.5 999.0 99.0 99.00
2004 05 23 22  17 10.1 11.6  0.70  4.35  3.66 999 1006.4   6.0   3.5 999.0 99.0 99.00
2004 05 23 23  48  8.6 10.4  0.85  4.35  3.82 999 1005.9   6.5   3.5 999.0 99.0 99.00
2004 05 24 00  59  8.8 10.5  1.20  5.26  4.28 999 1005.0   6.5   3.5 999.0 99.0 99.00
2004 05 24 01  32  6.0  9.8  1.13  5.26  4.29 999 1006.1   6.9   3.5 999.0 99.0 99.00
2004 05 24 02  83  8.3  9.0  1.03  5.26  4.17 999 1004.6   6.6   3.6 999.0 99.0 99.00
2004 05 24 03 111  6.5  7.9  1.13  5.26  4.45 999 1004.6   7.1   3.6 999.0 99.0 99.00
2004 05 24 04 113  6.8  7.3  0.92  5.00  4.24 999 1003.6   7.4   3.6 999.0 99.0 99.00
2004 05 24 05   3  4.0 10.0  0.85  5.26  4.25 999 1004.1   8.3   3.6 999.0 99.0 99.00
2004 05 24 06 116  3.8  5.1  0.78  5.00  4.37 999 1003.0   9.5   3.6 999.0 99.0 99.00
2004 05 24 07 160  4.4  5.5  0.64  5.00  4.13 999 1002.8   7.6   3.6 999.0 99.0 99.00
2004 05 24 08 155  3.9  4.2  0.56  5.00  4.07 999 1002.5   6.7   3.6 999.0 99.0 99.00
2004 05 24 09 120  3.9  6.1  0.52  4.55  4.04 999 1002.1   7.5   3.6 999.0 99.0 99.00
2004 05 24 10 265  1.7  2.2  0.48  4.35  3.89 999 1003.2   9.8   3.6 999.0 99.0 99.00
2004 05 24 11  17  4.0  5.0  0.55  4.35  4.10 999 1003.4   5.3   3.6 999.0 99.0 99.00
2004 05 24 12  36  3.9  5.2  0.52  5.00  3.90 999 1003.0   4.7   3.6 999.0 99.0 99.00
2004 05 24 13  84  2.4  2.9  0.57  4.55  3.87 999 1003.2   5.1   3.6 999.0 99.0 99.00
2004 05 24 14 161  2.6  2.9  0.59  5.00  3.87 999 1003.5   5.0   3.6 999.0 99.0 99.00
2004 05 24 15 246  2.9  3.6  0.58  5.00  3.91 999 1004.1   6.9   3.7 999.0 99.0 99.00
2004 05 24 16 320  3.7  3.9  0.55  5.00  3.85 999 1005.1   4.6   3.7 999.0 99.0 99.00
2004 05 24 17 347  2.5  2.9  0.48  4.55  3.91 999 1006.1   4.8   3.7 999.0 99.0 99.00
2004 05 24 18 268  4.9  5.5  0.49  4.55  3.74 999 1007.3   4.7   3.7 999.0 99.0 99.00
2004 05 24 19 290  6.9  8.0  0.51  5.00  3.84 999 1008.1   4.9   3.7 999.0 99.0 99.00
2004 05 24 20 314  8.3  9.6  0.72  5.26  3.81 999 1008.9   5.0   3.7 999.0 99.0 99.00
2004 05 24 21 310  8.3 10.2  0.85  4.76  3.90 999 1010.2   5.1   3.7 999.0 99.0 99.00
2004 05 24 22 313  7.9  9.0  0.93  5.56  3.97 999 1011.3   5.1   3.6 999.0 99.0 99.00
2004 05 24 23 316  7.4  8.1  0.95  4.76  3.90 999 1012.6   5.1   3.6 999.0 99.0 99.00
2004 05 25 00 335  5.6  6.5  0.83  4.76  3.97 999 1012.9   4.9   3.6 999.0 99.0 99.00
2004 05 25 01 305  5.2  5.9  0.72  4.76  3.94 999 1014.4   4.9   3.6 999.0 99.0 99.00
2004 05 25 02 314  3.7  4.3  0.66  5.00  4.08 999 1014.6   4.7   3.7 999.0 99.0 99.00
2004 05 25 03 327  3.7  4.1  0.60  4.35  3.85 999 1014.7   4.8   3.7 999.0 99.0 99.00
2004 05 25 04 320  4.1  4.6  0.50  4.35  3.81 999 1014.9   4.8   3.7 999.0 99.0 99.00
2004 05 25 05 309  3.7  4.0  0.49  4.55  3.77 999 1015.7   4.9   3.8 999.0 99.0 99.00
2004 05 25 06 358  3.8  4.4  0.40  4.17  3.62 999 1014.0   4.6   4.1 999.0 99.0 99.00
2004 05 25 07 355  2.3  2.8  0.31  4.00  3.47 999 1013.3   4.6   4.3 999.0 99.0 99.00
2004 05 25 08  33  1.3  1.6  0.28  3.57  3.46 999 1013.2   4.4   4.3 999.0 99.0 99.00
2004 05 25 09 180  0.1  0.3  0.25  3.57  3.31 999 1013.5   4.4   4.4 999.0 99.0 99.00
2004 05 25 10 193  1.0  1.3  0.21  3.70  3.28 999 1013.6   4.6   4.4 999.0 99.0 99.00
2004 05 25 11  60  1.6  2.0  0.20  3.13  3.19 999 1013.2   4.3   4.4 999.0 99.0 99.00
2004 05 25 12  61  1.0  1.3  0.17  3.33  3.10 999 1013.1   4.4   4.5 999.0 99.0 99.00
2004 05 25 13 147  1.8  2.0  0.16  3.03  3.07 999 1013.2   4.3   4.5 999.0 99.0 99.00
2004 05 25 14 180  0.1  0.7  0.00  0.00  0.00 999 1013.2   4.7   4.6 999.0 99.0 99.00
2004 05 25 15 154  2.1  3.3  0.00  0.00  0.00 999 1012.3   4.4   4.6 999.0 99.0 99.00
2004 05 25 16 155  1.5  1.8  0.15  3.23  3.10 999 1012.0   4.2   4.6 999.0 99.0 99.00
2004 05 25 17  89  2.8  3.5  0.00  0.00  0.00 999 1010.9   4.3   4.6 999.0 99.0 99.00
2004 05 25 18  92  2.2  2.7  0.00  0.00  0.00 999 1010.5   4.3   4.6 999.0 99.0 99.00
2004 05 25 19 104  2.0  2.4  0.00  0.00  0.00 999 1010.3   4.6   4.6 999.0 99.0 99.00
2004 05 25 20  74  0.5  0.8  0.00  0.00  0.00 999 1010.3   4.9   4.7 999.0 99.0 99.00
2004 05 25 21 141  0.2  0.5  0.00  0.00  0.00 999 1010.0   5.7   4.9 999.0 99.0 99.00
2004 05 25 22 350  0.5  1.2  0.00  0.00  0.00 999 1009.8   6.0   5.1 999.0 99.0 99.00
2004 05 25 23  51  1.4  2.0  0.00  0.00  0.00 999 1009.7   5.0   4.9 999.0 99.0 99.00
2004 05 26 00  98  3.7  4.1  0.00  0.00  0.00 999 1008.3   4.7   4.2 999.0 99.0 99.00
2004 05 26 01 115  3.8  5.1  0.00  0.00  0.00 999 1007.5   4.8   3.9 999.0 99.0 99.00
2004 05 26 02 132  2.3  3.0  0.00  0.00  0.00 999 1008.8   4.9   3.8 999.0 99.0 99.00
2004 05 26 03 153  2.5  3.0  0.00  0.00  0.00 999 1009.0   4.9   3.8 999.0 99.0 99.00
2004 05 26 04 129  3.1  3.6  0.00  0.00  0.00 999 1008.1   4.4   3.7 999.0 99.0 99.00
2004 05 26 05 155  2.2  2.6  0.00  0.00  0.00 999 1007.5   4.5   3.7 999.0 99.0 99.00
2004 05 26 06 166  4.6  6.2  0.00  0.00  0.00 999 1007.1   5.1   3.7 999.0 99.0 99.00
2004 05 26 07 183  4.9  5.5  0.00  0.00  0.00 999 1006.5   5.8   3.7 999.0 99.0 99.00
2004 05 26 08 181  4.0  4.6  0.00  0.00  0.00 999 1006.5   5.9   3.7 999.0 99.0 99.00
2004 05 26 09 185  3.3  3.9  0.00  0.00  0.00 999 1006.5   5.6   3.7 999.0 99.0 99.00
2004 05 26 10 188  2.6  3.3  0.00  0.00  0.00 999 1006.5   5.5   3.7 999.0 99.0 99.00
2004 05 26 11 200  3.1  3.5  0.00  0.00  0.00 999 1006.9   5.4   3.7 999.0 99.0 99.00
2004 05 26 12 215  1.6  1.8  0.00  0.00  0.00 999 1007.5   5.3   3.7 999.0 99.0 99.00
2004 05 26 13 242  2.4  2.6  0.00  0.00  0.00 999 1007.6   6.3   3.7 999.0 99.0 99.00
2004 05 26 14 303  4.8  5.4  0.00  0.00  0.00 999 1008.1   6.3   3.8 999.0 99.0 99.00
2004 05 26 15 318  2.4  2.6  0.00  0.00  0.00 999 1008.3   5.4   3.8 999.0 99.0 99.00
2004 05 26 16 343  1.3  1.5  0.00  0.00  0.00 999 1008.3   5.9   3.8 999.0 99.0 99.00
2004 05 26 17 328  2.5  3.1  0.00  0.00  0.00 999 1008.4   5.3   3.8 999.0 99.0 99.00
2004 05 26 18 333  1.5  1.7  0.00  0.00  0.00 999 1008.8   5.9   3.8 999.0 99.0 99.00
2004 05 26 19  42  1.1  1.3  0.00  0.00  0.00 999 1008.3   5.5   3.8 999.0 99.0 99.00
2004 05 26 20  31  3.3  3.6  0.00  0.00  0.00 999 1007.8   5.4   3.9 999.0 99.0 99.00
2004 05 26 21  61  2.1  2.3  0.00  0.00  0.00 999 1007.4   5.5   4.0 999.0 99.0 99.00
2004 05 26 22 100  2.7  3.0  0.00  0.00  0.00 999 1007.0   5.5   4.0 999.0 99.0 99.00
2004 05 26 23 127  2.6  3.2  0.00  0.00  0.00 999 1007.6   4.8   3.9 999.0 99.0 99.00
2004 05 27 00 154  2.7  3.2  0.00  0.00  0.00 999 1007.9   4.9   3.9 999.0 99.0 99.00
2004 05 27 01 118  2.2  2.5  0.00  0.00  0.00 999 1007.8   5.0   3.8 999.0 99.0 99.00
2004 05 27 02  93  2.4  2.9  0.00  0.00  0.00 999 1007.6   4.8   3.8 999.0 99.0 99.00
2004 05 27 03  64  2.3  2.7  0.00  0.00  0.00 999 1008.0   4.7   3.7 999.0 99.0 99.00
2004 05 27 04  94  1.9  2.1  0.00  0.00  0.00 999 1007.6   4.9   3.7 999.0 99.0 99.00
2004 05 27 05 119  2.5  2.8  0.00  0.00  0.00 999 1007.5   5.0   3.6 999.0 99.0 99.00
2004 05 27 06 144  2.3  2.5  0.00  0.00  0.00 999 1007.3   5.0   3.6 999.0 99.0 99.00
2004 05 27 07 146  2.8  3.1  0.00  0.00  0.00 999 1006.8   4.6   3.7 999.0 99.0 99.00
2004 05 27 08 159  3.0  3.4  0.00  0.00  0.00 999 1006.3   4.7   3.7 999.0 99.0 99.00
2004 05 27 09 166  3.4  4.0  0.00  0.00  0.00 999 1005.7   5.3   3.7 999.0 99.0 99.00
2004 05 27 10 164  3.3  3.8  0.00  0.00  0.00 999 1005.8   5.6   3.7 999.0 99.0 99.00
2004 05 27 11 175  4.8  5.6  0.00  0.00  0.00 999 1005.7   6.2   3.7 999.0 99.0 99.00
2004 05 27 12 167  4.4  5.1  0.00  0.00  0.00 999 1005.8   5.7   3.7 999.0 99.0 99.00
2004 05 27 13 174  4.5  4.8  0.00  0.00  0.00 999 1005.3   6.3   3.8 999.0 99.0 99.00
2004 05 27 14 154  4.9  5.4  0.00  0.00  0.00 999 1004.7   5.5   3.8 999.0 99.0 99.00
2004 05 27 15 156  5.3  5.8  0.00  0.00  0.00 999 1004.0   6.0   3.9 999.0 99.0 99.00
2004 05 27 16 158  5.8  6.5  0.17  2.50  2.79 999 1003.3   6.0   3.9 999.0 99.0 99.00
2004 05 27 17 151  6.1  6.8  0.22  2.50  2.69 999 1002.4   6.0   4.0 999.0 99.0 99.00
2004 05 27 18 156  6.0  6.7  0.28  2.56  2.75 999 1001.3   6.6   4.0 999.0 99.0 99.00
2004 05 27 19 149  5.9  6.5  0.27  2.86  2.89 999 1001.0   7.7   4.0 999.0 99.0 99.00
2004 05 27 20 161  5.9  6.6  0.35  3.13  2.97 999 1000.3   8.1   4.1 999.0 99.0 99.00
2004 05 27 21 152  6.1  6.7  0.32  3.13  2.97 999  999.5   8.5   4.4 999.0 99.0 99.00
2004 05 27 22 163  6.4  7.1  0.32  3.03  2.97 999  999.2   8.2   4.5 999.0 99.0 99.00
2004 05 27 23 165  3.9  4.5  0.34  3.13  2.98 999  999.3   7.3   4.7 999.0 99.0 99.00
2004 05 28 00 307  2.9  3.6  0.29  3.13  3.06 999 1000.5   8.1   4.7 999.0 99.0 99.00
2004 05 28 01 338  8.4  9.8  0.23  3.13  3.01 999 1000.8   7.8   4.7 999.0 99.0 99.00
2004 05 28 02 333  6.6  7.5  0.40  2.78  2.88 999 1001.7   6.4   4.7 999.0 99.0 99.00
2004 05 28 03 327  5.7  6.5  0.34  2.86  2.89 999 1003.0   6.0   4.8 999.0 99.0 99.00
2004 05 28 04 308  4.1  5.0  0.34  3.23  3.05 999 1003.2   5.8   4.8 999.0 99.0 99.00
2004 05 28 05 333  6.5  7.8  0.35  3.03  3.05 999 1005.1   6.7   4.8 999.0 99.0 99.00
2004 05 28 06 336  8.8  9.7  0.56  3.70  3.38 999 1004.6   6.1   4.7 999.0 99.0 99.00
2004 05 28 07 325  7.9  9.5  0.61  3.70  3.45 999 1004.3   6.1   4.6 999.0 99.0 99.00
2004 05 28 08 305  7.6  8.7  0.68  4.17  3.57 999 1005.7   6.6   4.5 999.0 99.0 99.00
2004 05 28 09 326 10.8 12.8  1.19  4.76  4.09 999 1005.3   6.3   4.4 999.0 99.0 99.00
2004 05 28 10 329  8.8 10.5  1.09  4.76  4.00 999 1006.6   5.6   4.3 999.0 99.0 99.00
2004 05 28 11 342  9.4 11.5  1.04  4.55  3.98 999 1007.5   5.1   4.3 999.0 99.0 99.00
2004 05 28 12 357  7.4  8.8  1.05  4.76  4.11 999 1008.7   4.9   4.2 999.0 99.0 99.00
2004 05 28 13 333  6.7  7.7  0.91  4.76  4.07 999 1009.7   4.8   4.2 999.0 99.0 99.00
2004 05 28 14 343  8.0  9.3  0.89  4.76  3.95 999 1010.7   4.6   4.2 999.0 99.0 99.00
