Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered,  as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1987,10,18,255667.1446,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,19,262395.2273,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,20,263006.8712,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,21,270346.5978,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,22,286249.3389,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,23,304598.6555,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,24,382889.073,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,25,405519.8968,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,26,368209.6197,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,27,462402.7782,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,28,515004.1524,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,29,518062.3719,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,30,523567.1668,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,31,558430.8685,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,1,605527.4477,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,2,622653.4764,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,3,618371.9694,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,4,674643.2069,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,5,733972.6637,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,6,639167.8614,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,7,602469.2281,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,8,552926.0733,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,9,616537.0376,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,10,717458.2788,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,11,628158.2715,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,12,629993.203,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,13,639779.5052,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,14,626323.3399,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,15,608585.6672,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,16,608585.6671,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,17,613478.8183,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,18,628158.2715,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,19,594517.8577,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,20,619595.257,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,21,567605.5267,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,22,555372.6489,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,23,559042.5122,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,24,500936.3431,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,25,656293.8902,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,26,751098.6927,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,27,728467.8689,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,28,698497.3184,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,29,728467.869,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,30,732749.3762,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,1,740089.1028,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,2,720516.4982,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,3,711953.4839,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,4,691157.5918,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,5,667915.124,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,6,658128.8218,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,7,626934.9837,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,8,650789.0951,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,9,768836.3653,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,10,817156.2323,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,11,795137.0524,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,12,800641.8474,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,13,781069.243,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,14,752321.9805,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,15,897281.5814,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,16,1085056.255,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,17,1009824.057,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,18,963339.1213,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,19,922358.9809,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,20,1080163.104,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,21,1179249.413,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,22,1127259.683,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,23,1072211.733,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,24,1100958.996,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,25,1100347.352,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,26,1094230.913,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,27,1033678.168,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,28,997591.1789,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,29,997591.1788,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,30,973737.0672,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,31,917465.8297,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,1,839175.4124,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,2,807981.5739,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,3,733972.6637,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,4,732749.3761,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,5,656293.8903,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,6,644061.0126,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,7,623876.7643,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,8,615925.3937,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,9,614090.462,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,10,598187.7211,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,11,590847.9945,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,12,596964.4333,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,13,570663.7462,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,14,548644.5662,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,15,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,16,530906.8935,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,17,585343.1994,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,18,699108.9623,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,19,740700.7465,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,20,768224.7214,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,21,807369.9303,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,22,755380.1998,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,23,722351.43,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,24,691157.5916,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,25,666080.1925,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,26,637944.5735,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,27,597576.077,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,28,570663.7461,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,29,561489.0879,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,30,566993.8828,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,31,615313.7499,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,1,806758.2862,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,2,848350.0706,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,3,806758.2863,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,4,881990.4845,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,5,790243.9013,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,6,756603.4876,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,7,728467.8687,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,8,704002.1134,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,9,685652.7969,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,10,667303.4801,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,11,650789.0952,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,12,648954.1636,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,13,652624.0268,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,14,643449.3685,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,15,668526.768,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,16,663633.6169,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,17,665468.5485,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,18,656293.8902,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,19,666691.8363,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,20,663633.6168,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,21,660575.3975,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,22,666691.8363,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,23,708283.6206,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,24,705837.045,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,25,678313.0702,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,26,650789.0952,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,27,658740.4657,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,28,644061.0126,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,29,638556.2174,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,1,643449.3687,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,2,647730.8758,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,3,685041.153,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,4,658740.4657,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,5,641614.437,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,6,639167.8615,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,7,652012.383,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,8,683206.2212,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,9,812263.0812,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,10,872204.1821,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,11,877097.3333,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,12,971290.4919,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,13,1086279.542,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,14,1072211.733,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,15,1075881.596,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,16,1030008.305,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,17,995144.6033,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,18,954776.1069,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,19,937038.4342,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,20,878320.6211,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,21,844680.2074,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,22,802476.779,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,23,777399.3796,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,24,784127.4624,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,25,815321.3006,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,26,837952.1245,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,27,819602.808,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,28,812874.7252,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,29,852631.5778,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,30,841621.9878,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,31,836728.8368,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,1,790243.9015,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,2,776787.7358,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,3,929698.7075,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,4,1314422.712,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,5,1194540.51,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,6,1157230.233,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,7,1302189.834,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,8,1365800.799,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,9,1250200.104,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,10,1299743.259,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,11,1148667.219,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,12,1005542.55,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,13,841010.344,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,14,711953.4839,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,15,773729.5163,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,16,839787.0562,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,17,819602.808,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,18,701555.5379,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,19,642837.7248,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,20,618371.9693,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,21,605527.4477,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,22,539469.9079,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,23,483810.3142,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,24,470965.7925,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,25,484421.9581,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,26,474024.012,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,27,462402.7781,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,28,472189.0803,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,29,463626.0659,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,30,477082.2316,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,1,367597.9758,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,2,352918.5225,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,3,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,4,400626.7457,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,5,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,6,314384.9577,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,7,285637.695,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,8,282579.4756,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,9,294812.3533,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,10,323559.616,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,11,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,12,315608.2454,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,13,281967.8317,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,14,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,15,255667.1445,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,16,302763.7238,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,17,345578.7959,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,18,310715.0943,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,19,299093.8605,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,20,292977.4216,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,21,247104.1302,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,22,258113.7201,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,23,267900.0223,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,24,298482.2166,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,25,272181.5295,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,26,231201.3891,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,27,221415.0869,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,28,217133.5797,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,29,221415.0869,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,30,217745.2236,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,31,211628.7847,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,1,207347.2775,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,2,212852.0725,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,3,223861.6625,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,4,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,5,198784.2631,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,6,185328.0976,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,7,171871.9321,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,8,166978.781,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,9,163308.9177,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,10,148017.8205,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,11,149852.7522,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,12,140678.0939,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,13,144959.6011,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,14,141289.7378,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,15,130891.7917,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,16,126610.2845,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,17,126610.2845,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,18,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,19,116823.9823,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,20,107037.6801,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,21,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,22,112542.4751,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,23,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,24,99086.30963,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,25,94193.15854,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,26,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,27,74620.55415,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,28,74620.55415,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,29,78902.06137,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,30,74620.55416,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,1,69115.75917,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,2,65445.89585,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,3,62999.3203,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,4,59329.45699,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,5,56882.88144,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,6,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,7,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,8,47096.57926,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,9,45873.29149,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,10,45261.6476,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,11,45261.6476,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,12,45873.29149,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,13,43426.71594,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,14,42815.07206,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,15,40980.1404,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,16,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,17,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,18,127833.5723,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,19,124775.3529,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,20,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,21,119270.5579,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,22,125386.9967,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,23,119270.5579,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,24,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,25,152910.9716,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,26,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,27,126610.2845,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,28,121105.4895,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,29,114377.4068,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,30,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,31,143736.3133,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,1,132115.0795,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,2,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,3,115600.6946,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,4,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,5,191444.5365,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,6,195114.3998,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,7,213463.7164,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,8,144347.9572,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,9,138231.5184,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,10,170037.0005,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,11,179211.6587,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,12,159639.0544,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,13,176765.0832,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,14,173706.8638,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,15,258113.7201,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,16,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,17,211628.7847,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,18,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,19,310103.4505,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,20,226308.238,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,21,201842.4825,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,22,182881.5221,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,23,217133.5797,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,24,215298.6481,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,25,195114.3998,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,26,181658.2343,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,27,184716.4537,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,28,190832.8926,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,29,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,30,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,31,158415.7666,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,1,153522.6155,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,2,143124.6695,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,3,156580.835,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,4,186551.3854,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,5,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,6,201842.4826,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,7,194502.7559,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,8,185328.0976,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,9,176765.0832,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,10,169425.3566,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,11,165143.8494,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,12,174318.5077,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,13,174930.1515,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,14,162697.2738,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,15,146182.8889,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,16,145571.245,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,17,138843.1622,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,18,155357.5472,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,19,198784.2631,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,20,246492.4863,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,21,246492.4863,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,22,289919.2022,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,23,509499.3575,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,24,582896.6238,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,25,496043.1919,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,26,410413.0479,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,27,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,28,382277.4291,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,29,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,30,363928.1125,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,1,304598.6555,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,2,365151.4003,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,3,351083.5909,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,4,326617.8354,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,5,307045.231,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,6,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,7,243434.2668,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,8,242822.623,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,9,258113.7201,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,10,275851.3928,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,11,267900.0223,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,12,254443.8568,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,13,264230.159,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,14,230589.7452,,,,,,,,,,,,,,,,,,,,,,,,
