agency_cd, site_no, datetime, 109477_00060_00003, 109477_00060_00003_cd, 109480_80154_00003, 109480_80154_00003_cd, 109481_80155_00003, 109481_80155_00003_cd, 232942_00665_00003, 232942_00665_00003_cd, 232943_91007_00003, 232943_91007_00003_cd
USGS,4193500, 1983-08-09,500, A,20, A,27, A, , , ,
USGS,4193500, 1983-08-10,408, A,20, A,22, A, , , ,
USGS,4193500, 1983-08-11,550, A,25, A,37, A, , , ,
USGS,4193500, 1983-08-12,370, A,38, A,38, A, , , ,
USGS,4193500, 1983-08-13,382, A,31, A,32, A, , , ,
USGS,4193500, 1983-08-14,395, A,12, A,13, A, , , ,
USGS,4193500, 1983-08-15,406, A,22, A,24, A, , , ,
USGS,4193500, 1983-08-16,405, A,18, A,20, A, , , ,
USGS,4193500, 1983-08-17,384, A,16, A,17, A, , , ,
USGS,4193500, 1983-08-18,372, A,20, A,20, A, , , ,
USGS,4193500, 1983-08-19,384, A,15, A,16, A, , , ,
USGS,4193500, 1983-08-20,414, A,14, A,16, A, , , ,
USGS,4193500, 1983-08-21,337, A,15, A,14, A, , , ,
USGS,4193500, 1983-08-22,394, A,18, A,19, A, , , ,
USGS,4193500, 1983-08-23,265, A,16, A,11, A, , , ,
USGS,4193500, 1983-08-24,315, A,14, A,12, A, , , ,
USGS,4193500, 1983-08-25,278, A,16, A,12, A, , , ,
USGS,4193500, 1983-08-26,273, A,18, A,13, A, , , ,
USGS,4193500, 1983-08-27,285, A,16, A,12, A, , , ,
USGS,4193500, 1983-08-28,317, A,17, A,15, A, , , ,
USGS,4193500, 1983-08-29,382, A,14, A,14, A, , , ,
USGS,4193500, 1983-08-30,363, A,12, A,12, A, , , ,
USGS,4193500, 1983-08-31,345, A,15, A,14, A, , , ,
USGS,4193500, 1983-09-01,307, A,16, A,13, A, , , ,
USGS,4193500, 1983-09-02,265, A,15, A,11, A, , , ,
USGS,4193500, 1983-09-03,255, A,14, A,9.6, A, , , ,
USGS,4193500, 1983-09-04,268, A,12, A,8.7, A, , , ,
USGS,4193500, 1983-09-05,303, A,16, A,13, A, , , ,
USGS,4193500, 1983-09-06,337, A,20, A,18, A, , , ,
USGS,4193500, 1983-09-07,421, A,28, A,32, A, , , ,
USGS,4193500, 1983-09-08,282, A,20, A,15, A, , , ,
USGS,4193500, 1983-09-09,236, A,16, A,10, A, , , ,
USGS,4193500, 1983-09-10,320, A,18, A,16, A, , , ,
USGS,4193500, 1983-09-11,326, A,16, A,14, A, , , ,
USGS,4193500, 1983-09-12,284, A,16, A,12, A, , , ,
USGS,4193500, 1983-09-13,245, A,14, A,9.3, A, , , ,
USGS,4193500, 1983-09-14,161, A,9, A,3.9, A, , , ,
USGS,4193500, 1983-09-15,134, A,10, A,3.6, A, , , ,
USGS,4193500, 1983-09-16,150, A,10, A,4.1, A, , , ,
USGS,4193500, 1983-09-17,168, A,19, A,8.6, A, , , ,
USGS,4193500, 1983-09-18,155, A,14, A,5.9, A, , , ,
USGS,4193500, 1983-09-19,150, A,18, A,7.3, A, , , ,
USGS,4193500, 1983-09-20,165, A,20, A,8.9, A, , , ,
USGS,4193500, 1983-09-21,283, A,24, A,18, A, , , ,
USGS,4193500, 1983-09-22,208, A,21, A,12, A, , , ,
USGS,4193500, 1983-09-23,148, A,18, A,7.2, A, , , ,
USGS,4193500, 1983-09-24,191, A,18, A,9.3, A, , , ,
USGS,4193500, 1983-09-25,263, A,18, A,13, A, , , ,
USGS,4193500, 1983-09-26,235, A,18, A,11, A, , , ,
USGS,4193500, 1983-09-27,215, A,19, A,11, A, , , ,
USGS,4193500, 1983-09-28,200, A,7, A,3.8, A, , , ,
USGS,4193500, 1983-09-29,190, A,9, A,4.6, A, , , ,
USGS,4193500, 1983-09-30,220, A,10, A,5.9, A, , , ,
USGS,4193500, 1983-10-01,210, A,18, A,10, A, , , ,
USGS,4193500, 1983-10-02,210, A,20, A,11, A, , , ,
USGS,4193500, 1983-10-03,210, A,24, A,14, A, , , ,
USGS,4193500, 1983-10-04,205, A,22, A,12, A, , , ,
USGS,4193500, 1983-10-05,205, A,22, A,12, A, , , ,
USGS,4193500, 1983-10-06,210, A,11, A,6.2, A, , , ,
USGS,4193500, 1983-10-07,340, A,9, A,8.3, A, , , ,
USGS,4193500, 1983-10-08,325, A,11, A,9.7, A, , , ,
USGS,4193500, 1983-10-09,320, A,14, A,12, A, , , ,
USGS,4193500, 1983-10-10,320, A,14, A,12, A, , , ,
USGS,4193500, 1983-10-11,365, A,12, A,12, A, , , ,
USGS,4193500, 1983-10-12,570, A,14, A,22, A, , , ,
USGS,4193500, 1983-10-13,864, A,22, A,51, A, , , ,
USGS,4193500, 1983-10-14,980, A,30, A,79, A, , , ,
USGS,4193500, 1983-10-15,845, A,21, A,48, A, , , ,
USGS,4193500, 1983-10-16,1350, A,30, A,109, A, , , ,
USGS,4193500, 1983-10-17,1300, A,34, A,119, A, , , ,
USGS,4193500, 1983-10-18,997, A,18, A,48, A, , , ,
USGS,4193500, 1983-10-19,737, A,20, A,40, A, , , ,
USGS,4193500, 1983-10-20,574, A,21, A,33, A, , , ,
USGS,4193500, 1983-10-21,501, A,20, A,27, A, , , ,
USGS,4193500, 1983-10-22,883, A,33, A,79, A, , , ,
USGS,4193500, 1983-10-23,1860, A,36, A,181, A, , , ,
USGS,4193500, 1983-10-24,3840, A,47, A,487, A, , , ,
USGS,4193500, 1983-10-25,5100, A,42, A,578, A, , , ,
USGS,4193500, 1983-10-26,3620, A,38, A,371, A, , , ,
USGS,4193500, 1983-10-27,2760, A,46, A,343, A, , , ,
USGS,4193500, 1983-10-28,1720, A,52, A,241, A, , , ,
USGS,4193500, 1983-10-29,883, A,49, A,117, A, , , ,
USGS,4193500, 1983-10-30,1140, A,46, A,142, A, , , ,
USGS,4193500, 1983-10-31,1050, A,36, A,102, A, , , ,
USGS,4193500, 1983-11-01,980, A,34, A,90, A, , , ,
USGS,4193500, 1983-11-02,902, A,30, A,73, A, , , ,
USGS,4193500, 1983-11-03,1030, A,44, A,122, A, , , ,
USGS,4193500, 1983-11-04,1110, A,34, A,102, A, , , ,
USGS,4193500, 1983-11-05,1220, A,32, A,105, A, , , ,
USGS,4193500, 1983-11-06,1590, A,30, A,129, A, , , ,
USGS,4193500, 1983-11-07,1430, A,30, A,116, A, , , ,
USGS,4193500, 1983-11-08,1180, A,28, A,89, A, , , ,
USGS,4193500, 1983-11-09,940, A,26, A,66, A, , , ,
USGS,4193500, 1983-11-10,826, A,24, A,54, A, , , ,
USGS,4193500, 1983-11-11,2560, A,73, A,505, A, , , ,
USGS,4193500, 1983-11-12,4070, A,133, A,1460, A, , , ,
USGS,4193500, 1983-11-13,6500, A,103, A,1810, A, , , ,
USGS,4193500, 1983-11-14,6210, A,42, A,704, A, , , ,
USGS,4193500, 1983-11-15,5190, A,38, A,532, A, , , ,
USGS,4193500, 1983-11-16,12500, A,235, A,7930, A, , , ,
USGS,4193500, 1983-11-17,17500, A,455, A,21500, A, , , ,
USGS,4193500, 1983-11-18,16600, A,470, A,21100, A, , , ,
USGS,4193500, 1983-11-19,14500, A,375, A,14700, A, , , ,
USGS,4193500, 1983-11-20,13700, A,300, A,11100, A, , , ,
USGS,4193500, 1983-11-21,12800, A,256, A,8850, A, , , ,
USGS,4193500, 1983-11-22,10600, A,200, A,5720, A, , , ,
USGS,4193500, 1983-11-23,8800, A,171, A,4060, A, , , ,
USGS,4193500, 1983-11-24,11000, A,169, A,5020, A, , , ,
USGS,4193500, 1983-11-25,11500, A,167, A,5190, A, , , ,
USGS,4193500, 1983-11-26,10500, A,139, A,3940, A, , , ,
USGS,4193500, 1983-11-27,7680, A,164, A,3400, A, , , ,
USGS,4193500, 1983-11-28,14600, A,294, A,11600, A, , , ,
USGS,4193500, 1983-11-29,27900, A,560, A,42200, A, , , ,
USGS,4193500, 1983-11-30,26100, A,765, A,53900, A, , , ,
USGS,4193500, 1983-12-01,19700, A,500, A,26600, A, , , ,
USGS,4193500, 1983-12-02,12900, A,200, A,6970, A, , , ,
USGS,4193500, 1983-12-03,8800, A,150, A,3560, A, , , ,
USGS,4193500, 1983-12-04,7260, A,125, A,2450, A, , , ,
USGS,4193500, 1983-12-05,8920, A,140, A,3370, A, , , ,
USGS,4193500, 1983-12-06,20800, A,375, A,21100, A, , , ,
USGS,4193500, 1983-12-07,35900, A,405, A,39300, A, , , ,
USGS,4193500, 1983-12-08,31400, A,315, A,26700, A, , , ,
USGS,4193500, 1983-12-09,23500, A,212, A,13500, A, , , ,
USGS,4193500, 1983-12-10,16500, A,175, A,7800, A, , , ,
USGS,4193500, 1983-12-11,12600, A,150, A,5100, A, , , ,
USGS,4193500, 1983-12-12,25700, A,113, A,7840, A, , , ,
USGS,4193500, 1983-12-13,39900, A,242, A,26100, A, , , ,
USGS,4193500, 1983-12-14,35600, A,272, A,26100, A, , , ,
USGS,4193500, 1983-12-15,27700, A,321, A,24000, A, , , ,
USGS,4193500, 1983-12-16,20900, A,248, A,14000, A, , , ,
USGS,4193500, 1983-12-17,14200, A,172, A,6590, A, , , ,
USGS,4193500, 1983-12-18,10800, A,134, A,3910, A, , , ,
USGS,4193500, 1983-12-19,7430, A,100, A,2010, A, , , ,
USGS,4193500, 1983-12-20,4970, A,67, A,899, A, , , ,
USGS,4193500, 1983-12-21,4070, A,65, A,714, A, , , ,
USGS,4193500, 1983-12-22,3650, A,60, A,591, A, , , ,
USGS,4193500, 1983-12-23,3200, A,50, A,432, A, , , ,
USGS,4193500, 1983-12-24,2900, A,40, A,313, A, , , ,
USGS,4193500, 1983-12-25,2550, A,30, A,207, A, , , ,
USGS,4193500, 1983-12-26,2300, A,25, A,155, A, , , ,
USGS,4193500, 1983-12-27,2150, A,24, A,139, A, , , ,
USGS,4193500, 1983-12-28,2000, A,20, A,108, A, , , ,
USGS,4193500, 1983-12-29,1900, A,18, A,92, A, , , ,
USGS,4193500, 1983-12-30,1800, A,16, A,78, A, , , ,
USGS,4193500, 1983-12-31,1700, A,14, A,64, A, , , ,
USGS,4193500, 1984-01-01,1500, A,10, A,40, A, , , ,
USGS,4193500, 1984-01-02,1300, A,8, A,28, A, , , ,
USGS,4193500, 1984-01-03,1200, A,6, A,19, A, , , ,
USGS,4193500, 1984-01-04,1050, A,4, A,11, A, , , ,
USGS,4193500, 1984-01-05,980, A,4, A,11, A, , , ,
USGS,4193500, 1984-01-06,890, A,4, A,9.6, A, , , ,
USGS,4193500, 1984-01-07,820, A,4, A,8.9, A, , , ,
USGS,4193500, 1984-01-08,780, A,4, A,8.4, A, , , ,
USGS,4193500, 1984-01-09,750, A,4, A,8.1, A, , , ,
USGS,4193500, 1984-01-10,740, A,4, A,8, A, , , ,
USGS,4193500, 1984-01-11,710, A,4, A,7.7, A, , , ,
USGS,4193500, 1984-01-12,710, A,4, A,7.7, A, , , ,
USGS,4193500, 1984-01-13,730, A,4, A,7.9, A, , , ,
USGS,4193500, 1984-01-14,740, A,4, A,8, A, , , ,
USGS,4193500, 1984-01-15,740, A,4, A,8, A, , , ,
USGS,4193500, 1984-01-16,720, A,4, A,7.8, A, , , ,
USGS,4193500, 1984-01-17,700, A,4, A,7.6, A, , , ,
USGS,4193500, 1984-01-18,680, A,4, A,7.3, A, , , ,
USGS,4193500, 1984-01-19,670, A,4, A,7.2, A, , , ,
USGS,4193500, 1984-01-20,660, A,4, A,7.1, A, , , ,
USGS,4193500, 1984-01-21,650, A,4, A,7, A, , , ,
USGS,4193500, 1984-01-22,640, A,4, A,6.9, A, , , ,
USGS,4193500, 1984-01-23,630, A,4, A,6.8, A, , , ,
USGS,4193500, 1984-01-24,620, A,4, A,6.7, A, , , ,
USGS,4193500, 1984-01-25,620, A,3, A,5, A, , , ,
USGS,4193500, 1984-01-26,690, A,2, A,3.7, A, , , ,
USGS,4193500, 1984-01-27,1350, A,4, A,15, A, , , ,
USGS,4193500, 1984-01-28,2350, A,4, A,25, A, , , ,
USGS,4193500, 1984-01-29,2750, A,4, A,30, A, , , ,
USGS,4193500, 1984-01-30,2100, A,4, A,23, A, , , ,
USGS,4193500, 1984-01-31,1600, A,6, A,26, A, , , ,
USGS,4193500, 1984-02-01,1400, A,6, A,23, A, , , ,
USGS,4193500, 1984-02-02,1250, A,8, A,27, A, , , ,
USGS,4193500, 1984-02-03,1150, A,10, A,31, A, , , ,
USGS,4193500, 1984-02-04,1150, A,12, A,37, A, , , ,
USGS,4193500, 1984-02-05,2100, A,12, A,68, A, , , ,
USGS,4193500, 1984-02-06,9000, A,14, A,340, A, , , ,
USGS,4193500, 1984-02-07,6800, A,16, A,294, A, , , ,
USGS,4193500, 1984-02-08,5000, A,18, A,243, A, , , ,
USGS,4193500, 1984-02-09,3500, A,20, A,189, A, , , ,
USGS,4193500, 1984-02-10,2850, A,22, A,169, A, , , ,
USGS,4193500, 1984-02-11,3050, A,25, A,206, A, , , ,
USGS,4193500, 1984-02-12,9400, A,53, A,1350, A, , , ,
USGS,4193500, 1984-02-13,30600, A,115, A,9500, A, , , ,
USGS,4193500, 1984-02-14,50000, A,252, A,34000, A, , , ,
USGS,4193500, 1984-02-15,39500, A,163, A,17400, A, , , ,
USGS,4193500, 1984-02-16,30100, A,150, A,12200, A, , , ,
USGS,4193500, 1984-02-17,24000, A,125, A,8100, A, , , ,
USGS,4193500, 1984-02-18,19500, A,100, A,5260, A, , , ,
USGS,4193500, 1984-02-19,17400, A,74, A,3480, A, , , ,
USGS,4193500, 1984-02-20,13500, A,60, A,2190, A, , , ,
USGS,4193500, 1984-02-21,10500, A,50, A,1420, A, , , ,
USGS,4193500, 1984-02-22,8400, A,40, A,907, A, , , ,
USGS,4193500, 1984-02-23,6700, A,36, A,651, A, , , ,
USGS,4193500, 1984-02-24,5800, A,35, A,548, A, , , ,
USGS,4193500, 1984-02-25,4900, A,37, A,490, A, , , ,
USGS,4193500, 1984-02-26,4450, A,38, A,457, A, , , ,
USGS,4193500, 1984-02-27,4300, A,68, A,789, A, , , ,
USGS,4193500, 1984-02-28,3500, A,20, A,189, A, , , ,
USGS,4193500, 1984-02-29,2950, A,26, A,207, A, , , ,
USGS,4193500, 1984-03-01,2550, A,6, A,41, A, , , ,
USGS,4193500, 1984-03-02,2300, A,10, A,62, A, , , ,
USGS,4193500, 1984-03-03,2050, A,15, A,83, A, , , ,
USGS,4193500, 1984-03-04,2200, A,18, A,107, A, , , ,
USGS,4193500, 1984-03-05,2650, A,19, A,136, A, , , ,
USGS,4193500, 1984-03-06,2400, A,16, A,104, A, , , ,
USGS,4193500, 1984-03-07,2500, A,30, A,202, A, , , ,
USGS,4193500, 1984-03-08,2700, A,51, A,372, A, , , ,
USGS,4193500, 1984-03-09,3430, A,40, A,370, A, , , ,
USGS,4193500, 1984-03-10,2800, A,30, A,227, A, , , ,
USGS,4193500, 1984-03-11,2390, A,20, A,129, A, , , ,
USGS,4193500, 1984-03-12,2800, A,13, A,98, A, , , ,
USGS,4193500, 1984-03-13,2400, A,10, A,65, A, , , ,
USGS,4193500, 1984-03-14,2150, A,6, A,35, A, , , ,
USGS,4193500, 1984-03-15,2000, A,15, A,81, A, , , ,
USGS,4193500, 1984-03-16,5810, A,56, A,878, A, , , ,
USGS,4193500, 1984-03-17,25200, A,700, A,47600, A, , , ,
USGS,4193500, 1984-03-18,34800, A,525, A,49300, A, , , ,
USGS,4193500, 1984-03-19,35100, A,350, A,33200, A, , , ,
USGS,4193500, 1984-03-20,27700, A,175, A,13100, A, , , ,
USGS,4193500, 1984-03-21,30400, A,200, A,16400, A, , , ,
USGS,4193500, 1984-03-22,38100, A,330, A,33900, A, , , ,
USGS,4193500, 1984-03-23,39400, A,320, A,34000, A, , , ,
USGS,4193500, 1984-03-24,36200, A,192, A,18800, A, , , ,
USGS,4193500, 1984-03-25,29000, A,170, A,13300, A, , , ,
USGS,4193500, 1984-03-26,24600, A,180, A,12000, A, , , ,
USGS,4193500, 1984-03-27,25400, A,190, A,13000, A, , , ,
USGS,4193500, 1984-03-28,25300, A,211, A,14400, A, , , ,
USGS,4193500, 1984-03-29,21900, A,146, A,8630, A, , , ,
USGS,4193500, 1984-03-30,16300, A,100, A,4400, A, , , ,
USGS,4193500, 1984-03-31,12100, A,75, A,2450, A, , , ,
USGS,4193500, 1984-04-01,9370, A,70, A,1770, A, , , ,
USGS,4193500, 1984-04-02,7050, A,60, A,1140, A, , , ,
USGS,4193500, 1984-04-03,5560, A,50, A,751, A, , , ,
USGS,4193500, 1984-04-04,4790, A,45, A,582, A, , , ,
USGS,4193500, 1984-04-05,9210, A,46, A,1140, A, , , ,
USGS,4193500, 1984-04-06,24400, A,564, A,37200, A, , , ,
USGS,4193500, 1984-04-07,28900, A,450, A,35100, A, , , ,
USGS,4193500, 1984-04-08,23800, A,310, A,19900, A, , , ,
USGS,4193500, 1984-04-09,16500, A,198, A,8820, A, , , ,
USGS,4193500, 1984-04-10,11800, A,144, A,4590, A, , , ,
USGS,4193500, 1984-04-11,8490, A,109, A,2500, A, , , ,
USGS,4193500, 1984-04-12,6340, A,82, A,1400, A, , , ,
USGS,4193500, 1984-04-13,5220, A,75, A,1060, A, , , ,
USGS,4193500, 1984-04-14,4740, A,68, A,870, A, , , ,
USGS,4193500, 1984-04-15,7830, A,75, A,1590, A, , , ,
USGS,4193500, 1984-04-16,13600, A,163, A,5990, A, , , ,
USGS,4193500, 1984-04-17,21800, A,255, A,15000, A, , , ,
USGS,4193500, 1984-04-18,24100, A,292, A,19000, A, , , ,
USGS,4193500, 1984-04-19,21100, A,246, A,14000, A, , , ,
USGS,4193500, 1984-04-20,16200, A,197, A,8620, A, , , ,
USGS,4193500, 1984-04-21,12500, A,159, A,5370, A, , , ,
USGS,4193500, 1984-04-22,13100, A,164, A,5800, A, , , ,
USGS,4193500, 1984-04-23,38900, A,1200, A,126000, A, , , ,
USGS,4193500, 1984-04-24,51300, A,990, A,137000, A, , , ,
USGS,4193500, 1984-04-25,45600, A,750, A,92300, A, , , ,
USGS,4193500, 1984-04-26,32800, A,640, A,56700, A, , , ,
USGS,4193500, 1984-04-27,25500, A,530, A,36500, A, , , ,
USGS,4193500, 1984-04-28,19600, A,400, A,21200, A, , , ,
USGS,4193500, 1984-04-29,13900, A,350, A,13100, A, , , ,
USGS,4193500, 1984-04-30,10900, A,300, A,8830, A, , , ,
USGS,4193500, 1984-05-01,7260, A,250, A,4900, A, , , ,
USGS,4193500, 1984-05-02,5500, A,200, A,2970, A, , , ,
USGS,4193500, 1984-05-03,4390, A,190, A,2250, A, , , ,
USGS,4193500, 1984-05-04,3790, A,185, A,1890, A, , , ,
USGS,4193500, 1984-05-05,3240, A,180, A,1570, A, , , ,
USGS,4193500, 1984-05-06,2580, A,184, A,1280, A, , , ,
USGS,4193500, 1984-05-07,2650, A,150, A,1070, A, , , ,
USGS,4193500, 1984-05-08,2540, A,100, A,686, A, , , ,
USGS,4193500, 1984-05-09,2260, A,60, A,366, A, , , ,
USGS,4193500, 1984-05-10,2050, A,45, A,249, A, , , ,
USGS,4193500, 1984-05-11,2050, A,40, A,221, A, , , ,
USGS,4193500, 1984-05-12,2030, A,38, A,208, A, , , ,
USGS,4193500, 1984-05-13,1350, A,36, A,131, A, , , ,
USGS,4193500, 1984-05-14,1340, A,34, A,123, A, , , ,
USGS,4193500, 1984-05-15,1760, A,32, A,152, A, , , ,
USGS,4193500, 1984-05-16,2890, A,32, A,250, A, , , ,
USGS,4193500, 1984-05-17,2620, A,30, A,212, A, , , ,
USGS,4193500, 1984-05-18,1880, A,28, A,142, A, , , ,
USGS,4193500, 1984-05-19,1010, A,26, A,71, A, , , ,
USGS,4193500, 1984-05-20,1880, A,24, A,122, A, , , ,
USGS,4193500, 1984-05-21,13100, A,150, A,5310, A, , , ,
USGS,4193500, 1984-05-22,21800, A,255, A,15000, A, , , ,
USGS,4193500, 1984-05-23,17300, A,322, A,15000, A, , , ,
USGS,4193500, 1984-05-24,15500, A,186, A,7780, A, , , ,
USGS,4193500, 1984-05-25,14100, A,173, A,6590, A, , , ,
USGS,4193500, 1984-05-26,12800, A,156, A,5390, A, , , ,
USGS,4193500, 1984-05-27,14800, A,175, A,6990, A, , , ,
USGS,4193500, 1984-05-28,13800, A,166, A,6190, A, , , ,
USGS,4193500, 1984-05-29,14500, A,174, A,6810, A, , , ,
USGS,4193500, 1984-05-30,15300, A,184, A,7600, A, , , ,
USGS,4193500, 1984-05-31,13300, A,162, A,5820, A, , , ,
USGS,4193500, 1984-06-01,9330, A,119, A,3000, A, , , ,
USGS,4193500, 1984-06-02,7190, A,115, A,2230, A, , , ,
USGS,4193500, 1984-06-03,5030, A,112, A,1520, A, , , ,
USGS,4193500, 1984-06-04,4170, A,110, A,1240, A, , , ,
USGS,4193500, 1984-06-05,3500, A,100, A,945, A, , , ,
USGS,4193500, 1984-06-06,3170, A,90, A,770, A, , , ,
USGS,4193500, 1984-06-07,3120, A,85, A,716, A, , , ,
USGS,4193500, 1984-06-08,2940, A,75, A,595, A, , , ,
USGS,4193500, 1984-06-09,2260, A,90, A,549, A, , , ,
USGS,4193500, 1984-06-10,1930, A,110, A,573, A, , , ,
USGS,4193500, 1984-06-11,1530, A,114, A,471, A, , , ,
USGS,4193500, 1984-06-12,1910, A,112, A,578, A, , , ,
USGS,4193500, 1984-06-13,1250, A,100, A,337, A, , , ,
USGS,4193500, 1984-06-14,1180, A,75, A,239, A, , , ,
USGS,4193500, 1984-06-15,1200, A,50, A,162, A, , , ,
USGS,4193500, 1984-06-16,1410, A,40, A,152, A, , , ,
USGS,4193500, 1984-06-17,1660, A,38, A,170, A, , , ,
USGS,4193500, 1984-06-18,1460, A,36, A,142, A, , , ,
USGS,4193500, 1984-06-19,1140, A,36, A,111, A, , , ,
USGS,4193500, 1984-06-20,960, A,35, A,91, A, , , ,
USGS,4193500, 1984-06-21,960, A,35, A,91, A, , , ,
USGS,4193500, 1984-06-22,883, A,34, A,81, A, , , ,
USGS,4193500, 1984-06-23,902, A,32, A,78, A, , , ,
USGS,4193500, 1984-06-24,940, A,30, A,76, A, , , ,
USGS,4193500, 1984-06-25,652, A,35, A,62, A, , , ,
USGS,4193500, 1984-06-26,1010, A,25, A,68, A, , , ,
USGS,4193500, 1984-06-27,1860, A,25, A,126, A, , , ,
USGS,4193500, 1984-06-28,1550, A,30, A,126, A, , , ,
USGS,4193500, 1984-06-29,1250, A,30, A,101, A, , , ,
USGS,4193500, 1984-06-30,1110, A,40, A,120, A, , , ,
USGS,4193500, 1984-07-01,1110, A,42, A,126, A, , , ,
USGS,4193500, 1984-07-02,960, A,46, A,119, A, , , ,
USGS,4193500, 1984-07-03,790, A,50, A,107, A, , , ,
USGS,4193500, 1984-07-04,652, A,45, A,79, A, , , ,
USGS,4193500, 1984-07-05,686, A,30, A,56, A, , , ,
USGS,4193500, 1984-07-06,737, A,25, A,50, A, , , ,
USGS,4193500, 1984-07-07,529, A,25, A,36, A, , , ,
USGS,4193500, 1984-07-08,574, A,25, A,39, A, , , ,
USGS,4193500, 1984-07-09,1140, A,75, A,231, A, , , ,
USGS,4193500, 1984-07-10,1440, A,50, A,194, A, , , ,
USGS,4193500, 1984-07-11,1200, A,52, A,168, A, , , ,
USGS,4193500, 1984-07-12,980, A,48, A,127, A, , , ,
USGS,4193500, 1984-07-13,940, A,46, A,117, A, , , ,
USGS,4193500, 1984-07-14,921, A,45, A,112, A, , , ,
USGS,4193500, 1984-07-15,790, A,40, A,85, A, , , ,
USGS,4193500, 1984-07-16,669, A,35, A,63, A, , , ,
USGS,4193500, 1984-07-17,544, A,35, A,51, A, , , ,
USGS,4193500, 1984-07-18,589, A,30, A,48, A, , , ,
USGS,4193500, 1984-07-19,487, A,25, A,33, A, , , ,
USGS,4193500, 1984-07-20,432, A,25, A,29, A, , , ,
USGS,4193500, 1984-07-21,357, A,25, A,24, A, , , ,
USGS,4193500, 1984-07-22,310, A,24, A,20, A, , , ,
USGS,4193500, 1984-07-23,310, A,22, A,18, A, , , ,
USGS,4193500, 1984-07-24,299, A,20, A,16, A, , , ,
USGS,4193500, 1984-07-25,266, A,24, A,17, A, , , ,
USGS,4193500, 1984-07-26,446, A,26, A,31, A, , , ,
USGS,4193500, 1984-07-27,1180, A,24, A,76, A, , , ,
USGS,4193500, 1984-07-28,902, A,20, A,49, A, , , ,
USGS,4193500, 1984-07-29,845, A,20, A,46, A, , , ,
USGS,4193500, 1984-07-30,754, A,22, A,45, A, , , ,
USGS,4193500, 1984-07-31,720, A,20, A,39, A, , , ,
USGS,4193500, 1984-08-01,604, A,22, A,36, A, , , ,
USGS,4193500, 1984-08-02,544, A,25, A,37, A, , , ,
USGS,4193500, 1984-08-03,574, A,30, A,46, A, , , ,
USGS,4193500, 1984-08-04,620, A,45, A,75, A, , , ,
USGS,4193500, 1984-08-05,703, A,61, A,116, A, , , ,
USGS,4193500, 1984-08-06,1030, A,75, A,209, A, , , ,
USGS,4193500, 1984-08-07,1860, A,70, A,352, A, , , ,
USGS,4193500, 1984-08-08,2470, A,65, A,433, A, , , ,
USGS,4193500, 1984-08-09,1930, A,60, A,313, A, , , ,
USGS,4193500, 1984-08-10,1900, A,55, A,282, A, , , ,
USGS,4193500, 1984-08-11,1550, A,50, A,209, A, , , ,
USGS,4193500, 1984-08-12,1290, A,50, A,174, A, , , ,
USGS,4193500, 1984-08-13,1090, A,45, A,132, A, , , ,
USGS,4193500, 1984-08-14,864, A,40, A,93, A, , , ,
USGS,4193500, 1984-08-15,669, A,35, A,63, A, , , ,
USGS,4193500, 1984-08-16,515, A,30, A,42, A, , , ,
USGS,4193500, 1984-08-17,406, A,28, A,31, A, , , ,
USGS,4193500, 1984-08-18,515, A,26, A,36, A, , , ,
USGS,4193500, 1984-08-19,419, A,24, A,27, A, , , ,
USGS,4193500, 1984-08-20,381, A,24, A,25, A, , , ,
USGS,4193500, 1984-08-21,406, A,22, A,24, A, , , ,
USGS,4193500, 1984-08-22,515, A,20, A,28, A, , , ,
USGS,4193500, 1984-08-23,381, A,20, A,21, A, , , ,
USGS,4193500, 1984-08-24,321, A,18, A,16, A, , , ,
USGS,4193500, 1984-08-25,459, A,18, A,22, A, , , ,
USGS,4193500, 1984-08-26,515, A,16, A,22, A, , , ,
USGS,4193500, 1984-08-27,432, A,20, A,23, A, , , ,
USGS,4193500, 1984-08-28,345, A,22, A,20, A, , , ,
USGS,4193500, 1984-08-29,225, A,24, A,15, A, , , ,
USGS,4193500, 1984-08-30,299, A,22, A,18, A, , , ,
USGS,4193500, 1984-08-31,266, A,20, A,14, A, , , ,
USGS,4193500, 1984-09-01,225, A,24, A,15, A, , , ,
USGS,4193500, 1984-09-02,266, A,25, A,18, A, , , ,
USGS,4193500, 1984-09-03,357, A,20, A,19, A, , , ,
USGS,4193500, 1984-09-04,394, A,22, A,23, A, , , ,
USGS,4193500, 1984-09-05,652, A,16, A,28, A, , , ,
USGS,4193500, 1984-09-06,686, A,18, A,33, A, , , ,
USGS,4193500, 1984-09-07,501, A,14, A,19, A, , , ,
USGS,4193500, 1984-09-08,459, A,12, A,15, A, , , ,
USGS,4193500, 1984-09-09,345, A,10, A,9.3, A, , , ,
USGS,4193500, 1984-09-10,381, A,12, A,12, A, , , ,
USGS,4193500, 1984-09-11,419, A,14, A,16, A, , , ,
USGS,4193500, 1984-09-12,529, A,16, A,23, A, , , ,
USGS,4193500, 1984-09-13,559, A,20, A,30, A, , , ,
USGS,4193500, 1984-09-14,446, A,22, A,26, A, , , ,
USGS,4193500, 1984-09-15,544, A,26, A,38, A, , , ,
USGS,4193500, 1984-09-16,544, A,22, A,32, A, , , ,
USGS,4193500, 1984-09-17,515, A,20, A,28, A, , , ,
USGS,4193500, 1984-09-18,636, A,18, A,31, A, , , ,
